time,Load,avg_p,avg_s1,max_d
2.54e-05,8281.9791831257,65.754859402127,415.36622260972,0
2.542e-05,7838.3848934803,62.232634831494,413.71959820254,0
2.544e-05,7099.1119789636,56.362917559992,410.45658862932,0
2.546e-05,6149.0685330918,48.819864100643,406.04161107654,0
2.548e-05,5109.9960747631,40.570051819169,401.14125568599,0
2.55e-05,4116.6968523182,32.683731220649,396.49371355745,0
2.552e-05,3290.5979275614,26.12494047911,392.76357926426,0
2.554e-05,2716.5745484865,21.567503581736,390.41457697439,0
2.556e-05,2428.1915887647,19.277867488272,389.62855935114,0
2.558e-05,2404.5731947546,19.090261053051,390.28841640332,0
2.56e-05,2579.4273838447,20.478353661354,392.02778207628,0
2.562e-05,2859.9552887357,22.70538584206,394.33505354709,0
2.564e-05,3151.1116839527,25.016778891534,396.68680126467,0
2.566e-05,3379.4775184362,26.829658528871,398.67902170207,0
2.568e-05,3511.1334802318,27.87474788988,400.12539198886,0
2.57e-05,3559.3535603596,28.257438763111,401.09954674906,0
2.572e-05,3580.3356456107,28.4238888707,401.91157931425,0
2.574e-05,3657.9958791165,29.040299215324,403.02441334054,0
2.576e-05,3881.4240855327,30.813932329628,404.92981969138,0
2.578e-05,4320.3336412205,34.298213552512,408.0133952623,0
2.58e-05,5004.3380468029,39.728216340699,412.44056197458,0
2.582e-05,5911.0312779184,46.926042003881,418.09094362329,0
2.584e-05,6965.8364507249,55.299626238815,424.55741709744,0
2.586e-05,8053.8825744054,63.937032272076,431.2112692574,0
2.588e-05,9041.3976877915,71.776288981277,437.31965918072,0
2.59e-05,9801.9086576703,77.813383803154,442.18950565767,0
2.592e-05,10241.419435287,81.302141874101,445.30577293138,0
2.594e-05,10316.956141499,81.901443021412,446.43331798529,0
2.596e-05,10044.366575905,79.737130919249,445.65970221616,0
2.598e-05,9493.6972639133,75.365304269199,443.36975550427,0
2.6e-05,8773.2834086327,69.646005845615,440.15813600175,0
2.602e-05,8006.2316688674,63.55652535421,436.70011235613,0
2.604e-05,7304.6701425276,57.986982625279,433.61010561408,0
2.606e-05,6747.5968221776,53.564482891566,431.32003639019,0
2.608e-05,6367.2737238643,50.545115717283,430.00466141808,0
2.61e-05,6147.0943672107,48.797035699115,429.56998239051,0
2.612e-05,6031.1653755507,47.876532738953,429.70604199718,0
2.614e-05,5943.1115933812,47.17731766585,429.99041089398,0
2.616e-05,5809.4715434883,46.11624198343,430.01689502457,0
2.618e-05,5581.9925724082,44.310277802468,429.51818244879,0
2.62e-05,5253.4068582575,41.701743543557,428.45264428849,0
2.622e-05,4862.8065911226,38.600964384374,427.0339536288,0
2.624e-05,4489.1824021026,35.63497197078,425.69562877054,0
2.626e-05,4234.4768760742,33.612977344252,424.99792886468,0
2.628e-05,4199.9887110296,33.339066079914,425.4981802383,0
2.63e-05,4461.5660545033,35.415287374496,427.61442124873,0
2.632e-05,5049.3755317093,40.081069211871,431.51416603893,0
2.634e-05,5937.0420348215,47.127020151995,437.05463950364,0
2.636e-05,7042.8494455071,55.904469119243,443.78926933652,0
2.638e-05,8242.9587910636,65.430395315509,451.04019979174,0
2.64e-05,9393.8685774932,74.565717103433,458.02158138044,0
2.642e-05,10359.241735839,82.228238029164,463.98685023777,0
2.644e-05,11035.236700449,87.593715198018,468.36778843393,0
2.646e-05,11368.830068368,90.241293603849,470.87507994092,0
2.648e-05,11365.220282744,90.2122668107,471.53888044393,0
2.65e-05,11082.884518175,87.970832180701,470.68156220308,0
2.652e-05,10617.65332374,84.277674252405,468.83013924166,0
2.654e-05,10079.629888465,80.006754740021,466.58940763362,0
2.656e-05,9568.3505854772,75.948147194309,464.50545966751,0
2.658e-05,9151.9037375916,72.642295138969,462.95098763819,0
2.66e-05,8854.7246935278,70.283142275722,462.05830082884,0
2.662e-05,8656.7016772211,68.711043153564,461.71452644356,0
2.664e-05,8503.5435407118,67.495063306276,461.61871788042,0
2.666e-05,8325.7014492534,66.083171897224,461.385980609,0
2.668e-05,8061.1197373382,63.982823104173,460.67264336254,0
2.67e-05,7676.1853141842,60.927233970201,459.29152520998,0
2.672e-05,7179.6606084352,56.985966903124,457.28863399872,0
2.674e-05,6626.0262385045,52.591452938926,454.96165149589,0
2.676e-05,6107.1466587993,48.472833017916,452.81422847727,0
2.678e-05,5733.9291189386,45.510377971903,451.45526449038,0
2.68e-05,5612.0338825077,44.542697754016,451.4654678454,0
2.682e-05,5817.1558462676,46.170554330768,453.26152678132,0
2.684e-05,6375.5908019991,50.602623374746,456.98928455891,0
2.686e-05,7254.6727582396,57.579604733843,462.47112057612,0
2.688e-05,8365.4771440178,66.395686371117,469.22069883821,0
2.69e-05,9577.4311133813,76.014511620596,476.52311680118,0
2.692e-05,10741.79002554,85.255512658659,483.563752139,0
2.694e-05,11718.944849707,93.010645496017,489.57814860744,0
2.696e-05,12403.674703069,98.444812095563,493.99060994191,0
2.698e-05,12742.942876274,101.13709846776,496.51183148631,0
2.7e-05,12742.537324046,101.13347155577,497.17525454098,0
2.702e-05,12461.383422536,98.901633152528,496.30571186501,0
2.704e-05,11995.127475671,95.200719749149,494.4291554602,0
2.706e-05,11452.970735203,90.897436764435,492.14533998488,0
2.708e-05,10933.183659868,86.771722715265,489.99329915545,0
2.71e-05,10502.921532821,83.356556438828,488.34050045433,0
2.712e-05,10186.85773418,80.847750193967,487.32048908399,0
2.714e-05,9967.0109998876,79.102586086635,486.83207056255,0
2.716e-05,9793.4680419862,77.724922823458,486.59838129924,0
2.718e-05,9603.1167040137,76.21387481962,486.26998531861,0
2.72e-05,9341.6099066552,74.138127900873,485.54572352891,0
2.722e-05,8983.0182026847,71.291906364835,484.28085347051,0
2.724e-05,8542.1763029977,67.792953228002,482.55502730491,0
2.726e-05,8076.4594173089,64.096620442133,480.68216562825,0
2.728e-05,7676.2368001466,60.92009896485,479.15808616889,0
2.73e-05,7445.9586586705,59.092315971891,478.55663139091,0
2.732e-05,7480.1072997333,59.363078259452,479.39753890007,0
2.734e-05,7839.5511104876,62.215417576196,482.01648511213,0
2.736e-05,8533.8698382222,67.725328923722,486.46789830167,0
2.738e-05,9513.9561997808,75.503064759554,492.48419729498,0
2.74e-05,10676.927022923,84.7321181256,499.50263226807,0
2.742e-05,11882.616806246,94.300122072018,506.75574068877,0
2.744e-05,12978.311744172,102.99514217435,513.40706709659,0
2.746e-05,13826.513143623,109.72600653445,518.70352752841,0
2.748e-05,14329.823088717,113.71979440258,522.11197551776,0
2.75e-05,14447.678923507,114.65463429139,523.41100785224,0
2.752e-05,14201.478736463,112.70037169864,522.71902233026,0
2.754e-05,13667.221134917,108.46015071135,520.45371890632,0
2.756e-05,12957.540774906,102.82784291664,517.23338694101,0
2.758e-05,12197.330271875,96.794582193587,513.74300484029,0
2.76e-05,11498.477575528,91.248284844152,510.5955280332,0
2.762e-05,10939.316835488,86.810580007075,508.21911569267,0
2.764e-05,10553.182677424,83.745986207602,506.79440514675,0
2.766e-05,10328.25869891,81.960716993836,506.25385786894,0
2.768e-05,10218.235146988,81.087263508033,506.34049817962,0
2.77e-05,10160.761769309,80.63083342214,506.70947158353,0
2.772e-05,10098.887672287,80.139489234592,507.04599387213,0
2.774e-05,10000.035937573,79.354719331551,507.16972577589,0
2.776e-05,9867.712852805,78.304351438378,507.09919337852,0
2.778e-05,9742.9434398375,77.313938139024,507.05972175354,0
2.78e-05,9694.9344467475,76.93265847458,507.43213925596,0
2.782e-05,9803.1036962333,77.790710855649,508.65400416285,0
2.784e-05,10134.760561004,80.422199978656,511.09689703634,0
2.786e-05,10723.869422144,85.096621591661,514.94962620448,0
2.788e-05,11556.200591492,91.701036774411,520.13649581308,0
2.79e-05,12564.791985794,99.704066210751,526.29219959169,0
2.792e-05,13637.323041813,108.21441050731,532.80214956548,0
2.794e-05,14634.273436207,116.1249482327,538.90205803741,0
2.796e-05,15414.23270249,122.31357460667,543.81682166193,0
2.798e-05,15861.021991581,125.85841619686,546.90938985095,0
2.8e-05,15906.780812243,126.22102333685,547.80750501778,0
2.802e-05,15545.979992528,123.35755754608,546.48064079644,0
2.804e-05,14837.26716076,117.73342643591,543.25014689047,0
2.806e-05,13892.694523668,110.23779582342,538.73012826173,0
2.808e-05,12856.624552679,102.01619773808,533.71166736501,0
2.81e-05,11878.838502189,94.257142408922,529.01524118019,0
2.812e-05,11087.583761954,87.97825090309,525.34283388973,0
2.814e-05,10568.218438083,83.856807220233,523.16081602848,0
2.816e-05,10351.768580723,82.138970182691,522.63728069648,0
2.818e-05,10415.418031338,82.643670088841,523.64491660437,0
2.82e-05,10694.234158336,84.855658371049,525.82557480815,0
2.822e-05,11100.921445388,88.082252750912,528.69889328082,0
2.824e-05,11548.665171138,91.634596948177,531.7878455616,0
2.826e-05,11971.570744578,94.989838483512,534.73102642768,0
2.828e-05,12337.93696761,97.896443110508,537.35551730788,0
2.83e-05,12653.439305529,100.39944750644,539.69427426743,0
2.832e-05,12953.802011352,102.78231058321,541.94573366004,0
2.834e-05,13289.113312341,105.44245800355,544.38748069155,0
2.836e-05,13703.979319038,108.7338118451,547.26704224874,0
2.838e-05,14218.739891166,112.8177496616,550.69851077468,0
2.84e-05,14816.741204583,117.56212310348,554.59245045662,0
2.842e-05,15441.227088272,122.51659778828,558.63866576063,0
2.844e-05,16003.108379576,126.974303976,562.34876057947,0
2.846e-05,16398.235104166,130.10888480272,565.15094230487,0
2.848e-05,16530.447789495,131.1573953028,566.51662144684,0
2.85e-05,16335.174587517,129.60752816216,566.09006137736,0
2.852e-05,15798.0302611,125.34517853297,563.79062292109,0
2.854e-05,14963.845916105,118.72608015817,559.8624889469,0
2.856e-05,13933.604070502,110.55147757371,554.85798836738,0
2.858e-05,12849.414527956,101.94891220299,549.55525278909,0
2.86e-05,11870.341308452,94.180422685559,544.82562964777,0
2.862e-05,11143.97092544,88.416962259813,541.47769963248,0
2.864e-05,10779.620163489,85.525830659568,540.11028133087,0
2.866e-05,10828.781196989,85.915532991164,541.00515649222,0
2.868e-05,11276.855019095,89.470203278928,544.08175417084,0
2.87e-05,12047.777981527,95.586321707517,548.92259902827,0
2.872e-05,13020.354796208,103.3023077776,554.86300112056,0
2.874e-05,14052.607240801,111.49170540958,561.12471571613,0
2.876e-05,15008.795190647,119.07756572197,566.96422990235,0
2.878e-05,15783.33058085,125.22217499819,571.80394263419,0
2.88e-05,16316.668687189,129.45312917617,575.3192530168,0
2.882e-05,16600.209727442,131.7022165547,577.46527701775,0
2.884e-05,16669.816827385,132.25398470351,578.44104656587,0
2.886e-05,16590.156190502,131.62149388954,578.60332415708,0
2.888e-05,16434.094855191,130.38286103086,578.35331143907,0
2.89e-05,16262.390821255,129.02012644262,578.02501582813,0
2.892e-05,16108.661258229,127.79999848653,577.80266625001,0
2.894e-05,15973.189377605,126.7247235116,577.68673592614,0
2.896e-05,15826.874985023,125.56343273192,577.5157358473,0
2.898e-05,15624.085959607,123.95410439849,577.03694407323,0
2.9e-05,15320.933282552,121.54855143982,576.00695855778,0
2.902e-05,14894.101925058,118.1618155746,574.29532247698,0
2.904e-05,14355.156874035,113.88566005437,571.96329991136,0
2.906e-05,13756.264783959,109.13395622727,569.29548900673,0
2.908e-05,13185.294444525,104.60380713267,566.77307085454,0
2.91e-05,12750.814246579,101.15652160447,564.99152793922,0
2.912e-05,12559.994359298,99.642302402836,564.53934263444,0
2.914e-05,12694.25714669,100.70707490986,565.86427273218,0
2.916e-05,13188.259645453,104.62575430637,569.15787073472,0
2.918e-05,14017.245695955,111.20191425204,574.28591764871,0
2.92e-05,15096.079345842,119.76012665555,580.78296677601,0
2.922e-05,16290.747571354,129.23722201792,587.91533706932,0
2.924e-05,17440.369186536,138.35689483035,594.80178906949,0
2.926e-05,18385.393752957,145.85341210056,600.5681952182,0
2.928e-05,18996.255677032,150.69892956627,604.50472555013,0
2.93e-05,19196.588035018,152.28764618842,606.19318632662,0
2.932e-05,18976.235882489,150.53903382249,605.57838141484,0
2.934e-05,18391.485466176,145.89964736451,602.96931720281,0
2.936e-05,17552.65664037,139.24468585785,598.97106591975,0
2.938e-05,16601.881775409,131.70170437788,594.36279410345,0
2.94e-05,15685.921605988,124.43495784734,589.94859080256,0
2.942e-05,14929.801271774,118.43625671352,586.41284739019,0
2.944e-05,14416.691302064,114.36536860561,584.20996666746,0
2.946e-05,14177.904778419,112.47067430683,583.50964302101,0
2.948e-05,14194.501044767,112.60189810235,584.20587784868,0
2.95e-05,14409.332574977,114.30568060244,585.98332071526,0
2.952e-05,14746.057563433,116.97640611383,588.42182103067,0
2.954e-05,15130.194567224,120.02322530709,591.11213714888,0
2.956e-05,15507.037938493,123.01217188593,593.75434096574,0
2.958e-05,15852.223940597,125.74997689374,596.21579585834,0
2.96e-05,16172.689583121,128.29167060914,598.53631287584,0
2.962e-05,16498.223943282,130.87355847892,600.88159309389,0
2.964e-05,16866.184741887,133.79198139754,603.4591005157,0
2.966e-05,17303.674549111,137.2619268142,606.41996744432,0
2.968e-05,17812.130624651,141.29478879804,609.77415783253,0
2.97e-05,18358.721375837,145.6301239146,613.3430323952,0
2.972e-05,18877.291115235,149.74315002711,616.76438843379,0
2.974e-05,19279.242270323,152.93107332678,619.55212426464,0
2.976e-05,19472.24724513,154.46152191419,621.19896099659,0
2.978e-05,19382.635085304,153.75012653313,621.2994074031,0
2.98e-05,18976.193961236,150.5255312767,619.66408466238,0
2.982e-05,18272.245953032,144.94103402883,616.39715681371,0
2.984e-05,17347.181303735,137.60261308633,611.91591621867,0
2.986e-05,16325.899426889,129.50102562257,606.90398198727,0
2.988e-05,15362.290038468,121.85697119732,602.2043183537,0
2.99e-05,14612.391875119,115.90817643586,598.67203059913,0
2.992e-05,14205.613868409,112.68111656473,597.01649234499,0
2.994e-05,14219.984775343,112.79469712116,597.66555080028,0
2.996e-05,14666.66366902,116.33739814062,600.68053099672,0
2.998e-05,15487.045394718,122.84432434376,605.74034027808,0
3e-05,16563.148988931,131.37961557996,612.19844947658,0
3.002e-05,17739.17233727,140.7074254267,619.20113211229,0
3.004e-05,18849.758747911,149.51613517246,625.84251272091,0
3.006e-05,19749.168488206,156.6497423907,631.32455276992,0
3.008e-05,20335.47232933,161.29976107409,635.08968853709,0
3.01e-05,20565.085852807,163.12050254653,636.900435579,0
3.012e-05,20455.156651318,162.24800447875,636.85231833796,0
3.014e-05,20073.997107629,159.22413774061,635.32120078316,0
3.016e-05,19522.316872024,154.84773828902,632.86015550442,0
3.018e-05,18909.881061719,149.98945895447,630.0712821585,0
3.02e-05,18332.996097798,145.4131895298,627.48213991727,0
3.022e-05,17857.752886469,141.64314681303,625.45385817508,0
3.024e-05,17512.371831717,138.90316123737,624.1392780711,0
3.026e-05,17289.685577692,137.13637458165,623.49679499131,0
3.028e-05,17158.316330145,136.09389989085,623.35195598946,0
3.03e-05,17079.041873461,135.46463429762,623.48753840804,0
3.032e-05,17021.681179613,135.00919018562,623.73645011132,0
3.034e-05,16977.833377548,134.66093408058,624.05181114056,0
3.036e-05,16965.960926943,134.56630112046,624.53493547062,0
3.038e-05,17027.332543496,135.05261266771,625.41305565113,0
3.04e-05,17213.740727188,136.5306549481,626.97181451481,0
3.042e-05,17570.099681344,139.35665365575,629.4595850258,0
3.044e-05,18116.476685755,143.68975769729,632.98863183184,0
3.046e-05,18834.452771638,149.38386303683,637.46001446787,0
3.048e-05,19661.84681786,155.94577199166,642.53440300587,0
3.05e-05,20497.957090539,162.57677098939,647.66065426213,0
3.052e-05,21219.00603251,168.29513330744,652.160442876,0
3.054e-05,21700.992286779,172.11736924807,655.35361126563,0
3.056e-05,21845.243305486,173.26089265479,656.69840689538,0
3.058e-05,21601.081250626,171.32378849288,655.91593410872,0
3.06e-05,20980.39035887,166.4003449264,653.07020326844,0
3.062e-05,20060.446104355,159.10348368109,648.58378653184,0
3.064e-05,18973.802516099,150.48454443093,643.18246020237,0
3.066e-05,17886.801227928,141.86282727382,637.77740367451,0
3.068e-05,16970.750216761,134.59700140834,633.30716299067,0
3.07e-05,16371.463773477,129.8435224904,630.57060955192,0
3.072e-05,16183.282705261,128.35058929138,630.08447105944,0
3.074e-05,16432.799489633,130.32907552984,631.99410306292,0
3.076e-05,17075.488187484,135.42581165497,636.05505522943,0
3.078e-05,18005.730021239,142.80310680735,641.68811890372,0
3.08e-05,19077.933627827,151.30625953113,648.09522082145,0
3.082e-05,20134.191408902,159.68290228787,654.41114018925,0
3.084e-05,21032.681876647,166.80825883916,659.85927160156,0
3.086e-05,21671.077118123,171.87078466334,663.87993192186,0
3.088e-05,22000.507117313,174.4829125181,666.2068097543,0
3.09e-05,22027.852536684,174.69923097425,666.87934550309,0
3.092e-05,21806.766315835,172.94527234741,666.19326217364,0
3.094e-05,21420.262288844,169.87942084673,664.60484874881,0
3.096e-05,20959.411556025,166.22395414073,662.61394027111,0
3.098e-05,20503.287959912,162.60599425022,660.65382923333,0
3.1e-05,20104.694935897,159.44431214726,659.01299061556,0
3.102e-05,19784.560152993,156.9048764652,657.80445839334,0
3.104e-05,19535.612935781,154.93002195131,656.98621339561,0
3.106e-05,19333.614598538,153.32751681886,656.42306333352,0
3.108e-05,19152.556458948,151.89109440181,655.97030687544,0
3.11e-05,18979.315586796,150.51668187953,655.55439704003,0
3.112e-05,18823.479903598,149.28031697501,655.22703856063,0
3.114e-05,18719.361748116,148.45411361633,655.17633754127,0
3.116e-05,18719.290881119,148.45306901964,655.69000345437,0
3.118e-05,18879.607555267,149.72398000828,657.07840133759,0
3.12e-05,19242.792109653,152.60372243094,659.57632680422,0
3.122e-05,19820.368617424,157.18367171423,663.24897715826,0
3.124e-05,20581.295986641,163.21764333729,667.92801362973,0
3.126e-05,21449.4663567,170.10205892769,673.19760932349,0
3.128e-05,22311.90281732,176.94096198033,678.43924579705,0
3.13e-05,23036.748000647,182.68867753669,682.9302923315,0
3.132e-05,23497.743073598,186.34394082239,685.97826632431,0
3.134e-05,23600.1783001,187.15569302779,687.06323417194,0
3.136e-05,23302.669201376,184.79576944708,685.95736251451,0
3.138e-05,22629.748931272,179.45875426754,682.79411772305,0
3.14e-05,21672.05418375,171.86344639231,678.06941403567,0
3.142e-05,20573.442641315,163.15068876602,672.57106340965,0
3.144e-05,19507.15845134,154.69434835223,667.24812959151,0
3.146e-05,18645.545117168,147.86113052904,663.04486782066,0
3.148e-05,18129.258847011,143.76643802469,660.73191035937,0
3.15e-05,18042.126842898,143.0750005493,660.76840911318,0
3.152e-05,18396.669749519,145.88607582682,663.22267138615,0
3.154e-05,19133.1051774,151.7255571871,667.76673928764,0
3.156e-05,20131.851724899,159.64513879357,673.74501251949,0
3.158e-05,21236.775390911,168.4066647837,680.30177434363,0
3.16e-05,22284.270419745,176.71274166774,686.54068648284,0
3.162e-05,23132.206006988,183.43628374771,691.68350317118,0
3.164e-05,23683.01082366,187.80356921161,695.19658001668,0
3.166e-05,23896.627034736,189.49696020678,696.86176948598,0
3.168e-05,23791.392518584,188.66189351534,696.78106983965,0
3.17e-05,23433.567055707,185.82381896454,695.31897869676,0
3.172e-05,22918.606913354,181.73970470725,692.99961088097,0
3.174e-05,22348.888290351,177.22138472873,690.38439522136,0
3.176e-05,21813.050062954,172.97175010097,687.95873664811,0
3.178e-05,21371.399926602,169.46902464738,686.05203353673,0
3.18e-05,21050.110690129,166.9207464827,684.80600427837,0
3.182e-05,20844.655562108,165.29101291504,684.19376554264,0
3.184e-05,20730.646001525,164.38642464531,684.07955557494,0
3.186e-05,20678.488480695,163.97231082465,684.29940356779,0
3.188e-05,20667.476425194,163.88447305101,684.73865640964,0
3.19e-05,20695.257614987,164.10425667795,685.38405797436,0
3.192e-05,20779.969800584,164.7754830787,686.33550777982,0
3.194e-05,20954.374263153,166.15792921282,687.7738163053,0
3.196e-05,21253.529403986,168.52958376472,689.89292764099,0
3.198e-05,21699.382024225,172.06446390191,692.8151643439,0
3.2e-05,22286.649956297,176.72067377032,696.51352304835,0
3.202e-05,22974.264245804,182.17254882439,700.76447432003,0
3.204e-05,23685.435424641,187.81118515894,705.14811409223,0
3.206e-05,24317.37645064,192.82154038874,709.10135826292,0
3.208e-05,24759.329117033,196.32537483898,712.01677156782,0
3.21e-05,24915.369356594,197.56208428141,713.36769618417,0
3.212e-05,24727.03830449,196.06814821184,712.83249609187,0
3.214e-05,24190.524374507,191.81336810029,710.38895982654,0
3.216e-05,23364.020120286,185.25919558603,706.35482914473,0
3.218e-05,22362.829201524,177.31992613218,701.36112782649,0
3.22e-05,21342.390240522,169.22808307842,696.25918606863,0
3.222e-05,20472.046684436,162.32642761915,691.97686805282,0
3.224e-05,19904.526353201,157.82595494862,689.35122721408,0
3.226e-05,19747.208212108,156.57806716064,688.97092965182,0
3.228e-05,20041.073990529,158.90768489839,691.0608022387,0
3.23e-05,20751.781886053,164.54247866594,695.43285146391,0
3.232e-05,21774.860321292,172.65405900112,701.51471702071,0
3.234e-05,22954.126256818,182.00402280719,708.45064993693,0
3.236e-05,24109.714618053,191.16620355518,715.25519396526,0
3.238e-05,25070.154388762,198.78100452831,720.98904609369,0
3.24e-05,25702.161968202,203.79162948911,724.92237703009,0
3.242e-05,25932.397356956,205.61658422689,726.65404965553,0
3.244e-05,25757.201318704,204.22687736654,726.16490172836,0
3.246e-05,25238.899658262,200.11671080012,723.7973511674,0
3.248e-05,24490.055257452,194.17860823599,720.16891562418,0
3.25e-05,23649.461817656,187.51306577778,716.04047736661,0
3.252e-05,22855.193012139,181.21485824707,712.16845788028,0
3.254e-05,22220.341471902,176.18067692389,709.17181813859,0
3.256e-05,21816.170149925,172.97554273905,707.43978720449,0
3.258e-05,21665.49664785,171.78035726619,707.09577622338,0
3.26e-05,21746.699444081,172.42367312805,708.01958510552,0
3.262e-05,22006.34389703,174.48180736458,709.91688587859,0
3.264e-05,22376.622383152,177.4171225048,712.41507189082,0
3.266e-05,22792.983698831,180.71780567986,715.16007265387,0
3.268e-05,23207.647969585,184.00502305157,717.89050569905,0
3.27e-05,23596.047662522,187.08398636002,720.47292544135,0
3.272e-05,23955.245167184,189.9314041926,722.89297005416,0
3.274e-05,24295.543409255,192.62896392766,725.20910370829,0
3.276e-05,24628.290554799,195.26663933864,727.48545185115,0
3.278e-05,24953.846000542,197.84727845357,729.72553199827,0
3.28e-05,25253.589604656,200.22324982592,731.8282131217,0
3.282e-05,25488.745309626,202.08711775931,733.58113511702,0
3.284e-05,25606.931527868,203.02357924771,734.69661026397,0
3.286e-05,25555.206471356,202.61289505583,734.88325092912,0
3.288e-05,25296.483785688,200.56104034904,733.93616931677,0
3.29e-05,24825.03477054,196.82261106213,731.82222461424,0
3.292e-05,24176.679918344,191.68162267584,728.73616274367,0
3.294e-05,23430.269064722,185.76324012924,725.10895938753,0
3.296e-05,22698.954246286,179.96458042133,721.56013036322,0
3.298e-05,22112.146839999,175.31165864336,718.79887893866,0
3.3e-05,21791.367003291,172.76791343302,717.49166777843,0
3.302e-05,21824.884259795,173.03315221027,718.12308942114,0
3.304e-05,22246.688220959,176.37683040095,720.88042997198,0
3.306e-05,23024.725658131,182.54479865556,725.58902037726,0
3.308e-05,24061.586076673,190.76474486517,731.71585051257,0
3.31e-05,25208.273243338,199.85538304845,738.44496193284,0
3.312e-05,26288.915686301,208.422366352,744.81285813366,0
3.314e-05,27131.861541243,215.10481384349,749.87895941438,0
3.316e-05,27601.113595169,218.82453196608,752.89795359712,0
3.318e-05,27621.831777813,218.98819924296,753.45963556026,0
3.32e-05,27194.729533146,215.60149752133,751.56785549426,0
3.322e-05,26396.393629449,209.27164035965,747.64228034617,0
3.324e-05,25365.39904698,201.097282498,742.44226379071,0
3.326e-05,24276.967162754,192.46760099094,736.92790025746,0
3.328e-05,23311.213947032,184.81056125766,732.08594636946,0
3.33e-05,22621.267693742,179.34015399392,728.75505307572,0
3.332e-05,22307.446980385,176.85168279071,727.48425997692,0
3.334e-05,22402.311573069,177.60325577302,728.45113914226,0
3.336e-05,22869.045897554,181.30297818317,731.45306335683,0
3.338e-05,23612.831495874,187.19911925817,735.96969464814,0
3.34e-05,24502.228258035,194.24962476331,741.28032684012,0
3.342e-05,25395.682036433,201.3322675804,746.60928607877,0
3.344e-05,26167.499451727,207.45057145696,751.26833980877,0
3.346e-05,26728.108062838,211.89442803723,754.76769302904,0
3.348e-05,27034.995456091,214.32681680251,756.87580291709,0
3.35e-05,27092.996531485,214.7860790584,757.62073591354,0
3.352e-05,26945.032514801,213.6124953761,757.23915112238,0
3.354e-05,26656.439444164,211.32404273269,756.09015478096,0
3.356e-05,26297.210508338,208.47561469297,754.55777651423,0
3.358e-05,25926.578612795,205.53679609418,752.96636890739,0
3.36e-05,25583.406005402,202.81567600843,751.52795549383,0
3.362e-05,25284.099064577,200.44231874064,750.33094476966,0
3.364e-05,25027.681620068,198.40898523384,749.36817789574,0
3.366e-05,24805.76332303,196.64915979132,748.59186165854,0
3.368e-05,24613.899139903,195.12760375979,747.9761281324,0
3.37e-05,24460.552957205,193.91141429301,747.56641016421,0
3.372e-05,24370.614157993,193.19790065256,747.49886512215,0
3.374e-05,24381.978965223,193.28748116955,747.98166444524,0
3.376e-05,24535.699736213,194.50559086644,749.24090476501,0
3.378e-05,24862.116618795,197.09274071744,751.44439518571,0
3.38e-05,25366.722134731,201.09246132026,754.62391737541,0
3.382e-05,26019.910504487,206.27004399825,758.61876457718,0
3.384e-05,26754.095031764,212.08969237833,763.05970169446,0
3.386e-05,27470.065321452,217.76492183688,767.40364603945,0
3.388e-05,28052.263537814,222.37966282957,771.01733377862,0
3.39e-05,28390.39953128,225.05961328504,773.29583273405,0
3.392e-05,28403.04445676,225.15927309465,773.79198496595,0
3.394e-05,28057.990191791,222.42333745052,772.32817604105,0
3.396e-05,27384.481561827,217.0836607198,769.06357308659,0
3.398e-05,26473.89870814,209.86465918249,764.49803451554,0
3.4e-05,25467.800162171,201.88851814113,759.40669255885,0
3.402e-05,24534.938706275,194.49298520692,754.71403153298,0
3.404e-05,23841.337514761,188.99415460539,751.32986827919,0
3.406e-05,23519.201192978,186.44002038518,749.97890121631,0
3.408e-05,23640.933421206,187.40451514313,751.05822625099,0
3.41e-05,24203.694149317,191.86510020268,754.55262114377,0
3.412e-05,25127.904328631,199.19092018828,760.02629574535,0
3.414e-05,26270.312355602,208.24638830166,766.69448322507,0
3.416e-05,27449.268205059,217.59154042167,773.56196792463,0
3.418e-05,28477.34727719,225.7406482006,779.6019118681,0
3.42e-05,29194.965317401,231.4286860908,783.94011116136,0
3.422e-05,29498.447647871,233.83383535926,786.00883697471,0
3.424e-05,29357.19095632,232.71352240671,785.64086151873,0
3.426e-05,28816.822736701,228.42945832527,783.0867041444,0
3.428e-05,27988.13002315,221.85987047427,778.95385635772,0
3.43e-05,27024.382042193,214.21973324335,774.08239235552,0
3.432e-05,26091.91016453,206.8275520472,769.38364802753,0
3.434e-05,25339.974127582,200.86649357013,765.67503859908,0
3.436e-05,24875.816217749,197.18664490318,763.54337876259,0
3.438e-05,24749.44958601,196.18443752463,763.26162537229,0
3.44e-05,24950.474468846,197.77741639932,764.77160100637,0
3.442e-05,25416.587487132,201.4716977162,767.73083474994,0
3.444e-05,26051.034230176,206.50031640008,771.60841080956,0
3.446e-05,26744.577697596,211.99736731349,775.80551877792,0
3.448e-05,27396.954176203,217.16808108791,779.7731120303,0
3.45e-05,27933.345592434,221.41939502157,783.10215033477,0
3.452e-05,28312.926405046,224.42769990967,785.57030234433,0
3.454e-05,28528.63990777,226.13706449897,787.1404963657,0
3.456e-05,28599.50364868,226.69824069188,787.91848072114,0
3.458e-05,28558.42583082,226.37208642846,788.08578514632,0
3.46e-05,28439.351893152,225.42768017937,787.82906499673,0
3.462e-05,28267.386117017,224.0640185243,787.28584546221,0
3.464e-05,28054.430091105,222.37544464295,786.52062021556,0
