time,Load,avg_p,avg_s1,max_d
8.2699999999999e-06,-13030.682721163,-103.61137671554,58.768875699949,0
8.2799999999999e-06,-3540.4853815662,-28.151596800314,111.05525214574,0
8.2899999999999e-06,-4873.8347165434,-38.753496674554,103.88216137664,0
8.2999999999999e-06,-17946.061585779,-142.69504938877,32.05428454902,0
8.3099999999999e-06,-34002.43300068,-270.36421784614,-56.279994102941,0
8.3199999999999e-06,-40984.947505156,-325.88402416758,-94.630189656774,0
8.3299999999999e-06,-32918.604552094,-261.74584547257,-50.139378544698,0
8.3399999999999e-06,-14768.677440858,-117.43025295163,49.77296291779,0
8.3499999999999e-06,1224.7070137801,9.7380232256616,137.81649128675,0
8.3599999999999e-06,4817.6488625524,38.306625555763,157.75789848028,0
8.3699999999999e-06,-4749.2167611761,-37.762489680209,105.17189657208,0
8.3799999999999e-06,-18860.357044982,-149.96437041847,27.582871329485,0
8.3899999999999e-06,-26899.656131198,-213.88694140624,-16.446128058075,0
8.3999999999999e-06,-24773.438580835,-196.98048569058,-4.5101721404524,0
8.4099999999999e-06,-17636.99211334,-140.23645346845,34.922740423358,0
8.4199999999999e-06,-14747.475613859,-117.26101715523,51.008230885923,0
8.4299999999999e-06,-20939.984277137,-166.49909594965,17.109544940772,0
8.4399999999999e-06,-31994.039100852,-254.39238757547,-43.675692326744,0
8.4499999999999e-06,-37881.225549104,-301.20253255414,-76.043647160435,0
8.4599999999999e-06,-31304.553987192,-248.90973252814,-39.767251585848,0
8.4699999999999e-06,-14420.718302091,-114.66246889329,53.201094924175,0
8.4799999999999e-06,2019.9192025767,16.060853095555,143.68066288002,0
8.4899999999999e-06,6664.4287335318,52.990460574583,169.38891229009,0
8.4999999999999e-06,-3654.6120028411,-29.058681555872,112.72549174003,0
8.5099999999999e-06,-21354.538645075,-169.79478056809,15.367123618051,0
8.5199999999999e-06,-33846.148166312,-269.11797561935,-53.22286580278,0
8.5299999999999e-06,-33077.881326481,-263.00893419111,-48.786863680675,0
8.5399999999999e-06,-21317.396505527,-169.4987733574,16.073404915025,0
8.5499999999999e-06,-8658.3910242485,-68.844519979768,85.85960662156,0
8.5599999999999e-06,-4510.5914894706,-35.86455948873,108.90097346409,0
8.5699999999999e-06,-10157.089927307,-80.760870627308,77.960396980362,0
8.5799999999999e-06,-18384.477411767,-146.17815864341,32.789689858209,0
8.5899999999999e-06,-20266.837216775,-161.14490308604,22.679162435236,0
8.5999999999999e-06,-13285.690790712,-105.63653233096,61.404286371235,0
8.6099999999999e-06,-3873.0916707867,-30.795495670918,113.45220486535,0
8.6199999999999e-06,-2132.1703822827,-16.953160703003,123.35898852263,0
8.6299999999999e-06,-13062.905329084,-103.8646342043,63.578917911907,0
8.6399999999999e-06,-31605.754009072,-251.30029213258,-38.221318161598,0
8.6499999999999e-06,-45800.426293281,-364.16249658468,-116.11038898137,0
8.6599999999999e-06,-45795.229489837,-364.12038891393,-115.83666657695,0
8.6699999999999e-06,-31563.094333359,-250.95958593074,-37.347309392375,0
8.6799999999999e-06,-13052.525360868,-103.78118137251,64.589527271856,0
8.6899999999999e-06,-2603.0194087733,-20.696719157696,122.22513749168,0
8.6999999999999e-06,-5710.1702141909,-45.40180501299,105.23716499495,0
8.7099999999999e-06,-17429.48702731,-138.58250975236,40.741041272532,0
8.7199999999999e-06,-27056.796576867,-215.12940667197,-12.152994652089,0
8.7299999999999e-06,-27082.132664557,-215.33064795418,-12.133017750876,0
8.7399999999999e-06,-19050.58459277,-151.47152679179,32.160446869706,0
8.7499999999999e-06,-11611.336810331,-92.321903781665,73.168835421513,0
8.7599999999999e-06,-12580.142337531,-100.02485424703,67.975813659361,0
8.7699999999999e-06,-21809.402854773,-173.40671158262,17.228933829446,0
8.7799999999999e-06,-30936.671433057,-245.97751007702,-33.020585797056,0
8.7899999999999e-06,-30347.457950126,-241.29253584097,-29.718913223624,0
8.7999999999999e-06,-17630.078888427,-140.17667904809,40.362148963708,0
8.8099999999999e-06,-397.72787487285,-3.1623334063094,135.22782390041,0
8.8199999999999e-06,9097.8318396791,72.336857102019,187.60206345083,0
8.8299999999999e-06,3376.6147510639,26.847453299377,156.35836741623,0
8.8399999999999e-06,-14335.97614769,-113.98516297094,58.988035945627,0
8.8499999999999e-06,-32404.361728854,-257.6461792605,-40.290704046315,0
8.8599999999999e-06,-39544.8358161,-314.41926643345,-79.347699977121,0
8.8699999999999e-06,-33133.687427109,-263.44410895342,-43.881264983289,0
8.8799999999999e-06,-20495.273465409,-162.95665070154,25.758104587319,0
8.8899999999999e-06,-12343.702547777,-98.143984363039,70.737006166042,0
8.8999999999999e-06,-13945.767138651,-110.88187208174,62.012855948805,0
8.9099999999999e-06,-21267.290906576,-169.09475826725,21.691857616996,0
8.9199999999999e-06,-25095.315229357,-199.53101768169,0.65489695210018,0
8.9299999999999e-06,-19509.046415525,-155.11494690423,31.518585937437,0
8.9399999999999e-06,-7478.3843530753,-59.460058897868,97.805369778225,0
8.9499999999999e-06,1229.4137621845,9.7749734780867,145.80068481769,0
8.9599999999999e-06,-1802.5932580383,-14.332273017062,129.33248571302,0
8.9699999999999e-06,-16177.800021932,-128.6282429214,50.358848331891,0
8.9799999999999e-06,-32184.398813914,-255.8948832772,-37.643064833702,0
8.9899999999999e-06,-37944.702531239,-301.69399617063,-69.178786701287,0
8.9999999999999e-06,-28650.889170036,-227.79969810515,-17.854601085614,0
9.0099999999999e-06,-10457.325085686,-83.144869923788,82.367982769684,0
9.0199999999999e-06,4164.7663229104,33.113527512329,162.98220683088,0
9.0299999999999e-06,5883.5199989914,46.779103730401,172.72529165615,0
9.0399999999999e-06,-4757.4616930297,-37.825920959156,114.31365170422,0
9.0499999999999e-06,-18519.11762617,-147.24268367068,38.783521515561,0
9.0599999999999e-06,-25360.371873198,-201.63601265733,1.4882117086748,0
9.0699999999999e-06,-22499.634790618,-178.89039180861,17.574712664813,0
9.0799999999999e-06,-16067.70880786,-127.75110585747,53.23907606878,0
9.0899999999999e-06,-15155.662767922,-120.4993996141,58.576003246618,0
9.0999999999999e-06,-23414.449053318,-186.16288753631,13.405643597965,0
9.1099999999999e-06,-35369.660961025,-281.21549600872,-52.249934987324,0
9.1199999999999e-06,-40672.590590832,-323.37725525237,-81.303954108281,0
9.1299999999999e-06,-32882.512253354,-261.44008293489,-38.279129523673,0
9.1399999999999e-06,-15467.884095446,-122.98098524801,57.636176581884,0
9.1499999999999e-06,145.92883082774,1.1602411180385,143.59576115333,0
9.1599999999999e-06,3128.3952527662,24.873037514012,160.17911254774,0
9.1699999999999e-06,-8393.9373603732,-66.737931042766,96.86052539512,0
9.1799999999999e-06,-25831.594690127,-205.37981434776,0.92532427954721,0
9.1899999999999e-06,-36707.01874301,-291.84688258963,-58.801984725162,0
9.1999999999999e-06,-34119.120144834,-271.27095663589,-44.427860076522,0
9.2099999999999e-06,-21586.318507662,-171.6263078879,24.575742282318,0
9.2199999999999e-06,-9527.1136219259,-75.747213216021,90.968343897073,0
9.2299999999999e-06,-6487.9967415618,-51.584120567796,107.79321031767,0
9.2399999999999e-06,-12416.581367626,-98.720519631293,75.152715448808,0
9.2499999999999e-06,-19397.262750068,-154.22177034549,36.722653701104,0
9.2599999999999e-06,-19028.802422443,-151.29217722542,38.879582330816,0
9.2699999999999e-06,-10135.357218638,-80.583084554612,87.975770494299,0
9.2799999999999e-06,-227.79017993651,-1.8110884267223,142.59517218988,0
9.2899999999999e-06,639.69815403905,5.0860365503701,147.59430578221,0
9.2999999999999e-06,-11416.508408152,-90.768917906649,81.492795274586,0
9.3099999999999e-06,-30079.433544267,-239.15129719678,-21.091590005345,0
9.3199999999999e-06,-43025.380569274,-342.07943559133,-92.191411027009,0
9.3299999999999e-06,-41231.914843209,-327.81973960656,-82.152773820313,0
9.3399999999999e-06,-26004.687987958,-206.75354385401,1.7233850873935,0
9.3499999999999e-06,-8019.8105758843,-63.76252112795,100.70388873297,0
9.3599999999999e-06,866.09812023498,6.8860257249165,149.7202583348,0
9.3699999999999e-06,-3541.4506046543,-28.156766467826,125.53005000005,0
9.3799999999999e-06,-15238.187173581,-121.15314451161,61.140167201745,0
9.3899999999999e-06,-23565.333468464,-187.35901283029,15.429648774262,0
9.3999999999999e-06,-22128.082867603,-175.93181318302,23.521465155979,0
9.4099999999999e-06,-13744.248213215,-109.27511105662,69.767766661067,0
9.4199999999999e-06,-7451.3953090084,-59.243077682519,104.52650974797,0
9.4299999999999e-06,-10254.301249821,-81.527808583811,89.314113059679,0
9.4399999999999e-06,-20658.593320506,-164.24796551001,32.155760676774,0
9.4499999999999e-06,-29515.841483594,-234.6680099667,-16.516054065708,0
9.4599999999999e-06,-27624.888688083,-219.63360361573,-5.9393379040407,0
9.4699999999999e-06,-13844.32913146,-110.07023026087,70.082932672262,0
9.4799999999999e-06,3128.958979321,24.87698149977,163.61174396236,0
9.4899999999999e-06,11028.03216042,87.679010293633,207.34892189,0
9.4999999999999e-06,3425.83435852,27.237264484392,165.85853854437,0
9.5099999999999e-06,-15201.234070226,-120.85791381742,63.561173166183,0
9.5199999999999e-06,-32796.312877367,-260.74747307469,-32.970077016511,0
9.5299999999999e-06,-38833.374672786,-308.74436764484,-65.826969502213,0
9.5399999999999e-06,-32000.95103193,-254.42269306894,-27.948293936662,0
9.5499999999999e-06,-20397.796966183,-162.17189111971,36.093315495658,0
9.5599999999999e-06,-14318.20265533,-113.8361995872,69.777761746588,0
9.5699999999999e-06,-17736.385511753,-141.01217855106,51.118988247816,0
9.5799999999999e-06,-25487.565260675,-202.63732573107,8.4935630068041,0
9.5899999999999e-06,-28298.257172707,-224.98336060719,-6.8804186936089,0
9.5999999999999e-06,-21298.710635345,-169.33384428467,31.781678834207,0
9.6099999999999e-06,-8755.1484709588,-69.607153507162,100.87093505661,0
9.6199999999999e-06,-910.99164242663,-7.2427702967826,144.11160625996,0
9.6299999999999e-06,-5450.2973779934,-43.332162057418,119.31671287165,0
9.6399999999999e-06,-20635.8026572,-164.06318708462,35.811504232865,0
9.6499999999999e-06,-35906.479107076,-285.47104604178,-48.203032118415,0
9.6599999999999e-06,-39730.488068952,-315.87312529749,-69.160302940275,0
9.6699999999999e-06,-28566.433921988,-227.11437024342,-7.6638786259933,0
9.6799999999999e-06,-9719.7169910534,-77.275591245768,96.014870305525,0
9.6899999999999e-06,4241.5516145405,33.722034328845,172.88465101703,0
9.6999999999999e-06,5007.1629186545,39.808968375578,177.23546333786,0
9.7099999999999e-06,-5594.1089914121,-44.475416410003,118.88546818566,0
9.7199999999999e-06,-17846.422697647,-141.8861075048,51.546244282573,0
9.7299999999999e-06,-22455.013950512,-178.52600141123,26.416679601436,0
9.7399999999999e-06,-18018.178257273,-143.25127403949,51.02958475001,0
9.7499999999999e-06,-11563.109750916,-91.930961636078,86.696168304752,0
9.7599999999999e-06,-11869.794916757,-94.369124399901,85.240942790277,0
9.7699999999999e-06,-21332.690218887,-169.60233238992,33.336427795159,0
9.7799999999999e-06,-33303.063973293,-264.77063093313,-32.491460039314,0
9.7899999999999e-06,-37294.618373644,-296.50450104464,-54.377334020162,0
9.7999999999999e-06,-27868.144249336,-221.56079847291,-2.395528236756,0
9.8099999999999e-06,-9797.0011525259,-77.889348730103,97.072284238505,0
9.8199999999999e-06,4965.8653167972,39.480263717349,178.3362617531,0
9.8299999999999e-06,6271.5359606243,49.860785775001,185.71510510326,0
9.8399999999999e-06,-6424.0166200854,-51.073032637642,115.92004056012,0
9.8499999999999e-06,-23641.487292585,-187.95732628286,21.227106842483,0
9.8599999999999e-06,-33182.553875455,-263.81143170028,-31.094605950335,0
9.8699999999999e-06,-29367.427083738,-233.47970968378,-9.9188164844151,0
9.8799999999999e-06,-16872.3070316,-134.13971862376,58.92558018105,0
9.8899999999999e-06,-6254.8341278408,-49.727722618625,117.47963433895,0
9.8999999999999e-06,-5066.0850705952,-40.276813715914,124.21170917646,0
9.9099999999999e-06,-11935.914486786,-94.893844533143,86.466227390318,0
9.9199999999999e-06,-18383.330526608,-146.1524510822,51.091058843436,0
9.9299999999999e-06,-16658.647990165,-132.44060832289,60.837254381386,0
9.9399999999999e-06,-6927.0673116866,-55.071937916087,114.64010837392,0
9.9499999999999e-06,2360.8340221399,18.769207632628,165.95931572336,0
9.9599999999999e-06,1371.266119342,10.901885579446,160.88683405858,0
9.9699999999999e-06,-12587.291526217,-100.07170236605,84.416878141803,0
9.9799999999999e-06,-32007.253851517,-254.46396555911,-22.220947720659,0
9.9899999999999e-06,-44342.419615009,-352.53001734203,-89.8303153268,0
9.9999999999999e-06,-41487.866471601,-329.835112036,-73.85243910848,0
1.001e-05,-26035.096348344,-206.98288755408,11.330089329287,0
1.002e-05,-9234.1490446562,-73.412827815862,103.87373332232,0
1.003e-05,-2312.3710301515,-18.383684088074,142.14706986871,0
1.004e-05,-8131.4177711359,-64.645926087045,110.1993874045,0
1.005e-05,-19728.84021478,-156.84696242353,46.388877247762,0
1.006e-05,-26643.46872703,-211.81898733764,8.4726913108968,0
1.007e-05,-23677.071368995,-188.23558326001,24.946943245347,0
1.008e-05,-14864.860320309,-118.17737410437,73.491045340657,0
1.009e-05,-9483.6534394604,-75.396127342473,103.19029420947,0
1.01e-05,-13603.285952243,-108.14763590671,80.649319742776,0
1.011e-05,-24386.492213263,-193.87521265941,21.294686376609,0
1.012e-05,-32037.465408533,-254.70110337772,-20.834909594214,0
1.013e-05,-27944.333203895,-222.16021037999,1.7490142689036,0
1.014e-05,-12320.440048304,-97.948733521288,87.762790966301,0
1.015e-05,5117.4036331387,40.683894413804,183.6975955068,0
1.016e-05,12235.308561127,97.272023533276,223.03121900174,0
1.017e-05,3758.6179337342,29.881409657976,176.56671092238,0
1.018e-05,-14629.853831971,-116.30874430346,75.439034174696,0
1.019e-05,-30620.344287646,-243.43423705619,-12.365395898641,0
1.02e-05,-34614.022378891,-275.18379370409,-34.088857077209,0
1.021e-05,-26656.491456385,-211.92059793188,9.8557255230126,0
1.022e-05,-15519.596332132,-123.38156177839,71.241186801521,0
1.023e-05,-10932.873484911,-86.916848278388,96.651585421831,0
1.024e-05,-15527.614855818,-123.44519744165,71.435129105771,0
1.025e-05,-23108.567748351,-183.71398458164,29.698211887509,0
1.026e-05,-24517.308240401,-194.9134095957,22.031552015005,0
1.027e-05,-16041.745858257,-127.53236458654,68.797821962772,0
1.028e-05,-3192.3674891813,-25.379416040096,139.54595268311,0
1.029e-05,3477.3369835082,27.644929281696,176.36341502008,0
1.03e-05,-2844.1890834206,-22.611373343179,141.80256526459,0
1.031e-05,-19081.238974901,-151.69614568037,52.533049163496,0
1.032e-05,-33960.640256839,-269.98719674176,-29.256541351014,0
1.033e-05,-36444.700194901,-289.7350668269,-42.752417619721,0
1.034e-05,-24281.613561205,-193.03846709418,24.308891513592,0
1.035e-05,-5794.1601217389,-46.063478903653,126.08661144426,0
1.036e-05,6542.9011015477,52.015961985799,194.14762187108,0
1.037e-05,5542.9672116101,44.066492169146,188.87199625166,0
1.038e-05,-5735.0902185102,-45.593822655272,126.89228567728,0
1.039e-05,-17250.531495978,-137.14106541728,63.750073942615,0
1.04e-05,-20566.063281801,-163.49909640844,45.861483184245,0
1.041e-05,-15628.209350699,-124.2431857309,73.327054854698,0
1.042e-05,-10202.386558297,-81.108125289333,103.4505634707,0
1.043e-05,-12590.683850836,-100.09471125959,90.668845858575,0
1.044e-05,-23875.991362814,-189.81143473406,28.822229214586,0
1.045e-05,-36320.434715783,-288.74276391539,-39.514966705729,0
1.046e-05,-39444.231901132,-313.57599986731,-56.523912394461,0
1.047e-05,-28887.83966209,-229.65394877884,1.7344762257768,0
1.048e-05,-10672.544982281,-84.845091361994,102.02269190147,0
1.049e-05,2872.5324673334,22.836194334391,176.63903338353,0
1.05e-05,2410.5467805838,19.163477871299,174.29779694929,0
1.051e-05,-11261.758263265,-89.529196866348,99.101673074352,0
1.052e-05,-27889.758753731,-221.71890343681,7.648955469383,0
1.053e-05,-35705.246645827,-283.85034476367,-35.207501733933,0
1.054e-05,-30318.876056645,-241.02943740566,-5.4680365265457,0
1.055e-05,-17498.850054354,-139.11257217653,65.067682136498,0
1.056e-05,-7797.9432448943,-61.992196602889,118.49774601075,0
1.057e-05,-7672.1710356265,-60.99234641117,119.25189820298,0
1.058e-05,-14469.740550414,-115.03177362761,81.76463146023,0
1.059e-05,-19302.714611981,-153.45299462579,55.161519686878,0
1.06e-05,-15241.464435304,-121.16678204182,77.634913299891,0
1.061e-05,-3846.3279298446,-30.577581771935,140.42580891196,0
1.062e-05,5586.1011653976,44.408444687458,192.40176857405,0
1.063e-05,3595.2241511642,28.581334645267,181.71387922497,0
1.064e-05,-11246.069225367,-89.403959151982,100.23797247617,0
1.065e-05,-30324.357356165,-241.07202140918,-4.6354425993719,0
1.066e-05,-41061.736693047,-326.43120916986,-63.534623869519,0
1.067e-05,-36426.340914235,-289.58047888213,-37.848326611828,0
1.068e-05,-20300.540693649,-161.38422315498,50.942089009616,0
1.069e-05,-4372.9104354463,-34.763546990099,138.63426614905,0
1.07e-05,907.4342239078,7.2138772513272,167.84879848455,0
1.071e-05,-5960.0318978987,-47.380770450395,130.07529160872,0
1.072e-05,-17175.607543079,-136.54171761354,68.367782105784,0
1.073e-05,-22645.145080179,-180.02298375161,38.434540563062,0
1.074e-05,-18439.689208087,-146.59058109764,61.736752133432,0
1.075e-05,-9723.4260679642,-77.298577955832,109.77360389653,0
1.076e-05,-5835.5808496582,-46.391245534614,131.3336098699,0
1.077e-05,-11791.14195921,-93.736230041003,98.749977023063,0
1.078e-05,-23439.700412576,-186.33876614239,34.691320328474,0
1.079e-05,-30480.636977129,-242.31187797802,-3.9775969035509,0
1.08e-05,-25012.714513509,-198.84337285649,26.277392276559,0
1.081e-05,-8587.1910669731,-68.265498553848,116.78020364736,0
1.082e-05,8213.493396897,65.294714670842,209.3113803646,0
1.083e-05,13563.744427792,107.82751277207,239.06764792362,0
1.084e-05,3405.8229570438,27.075195276973,183.43292251404,0
1.085e-05,-15456.067900339,-122.87051680412,79.817368083733,0
1.086e-05,-30611.338790313,-243.34917452993,-3.2482735637336,0
1.087e-05,-33471.498632536,-266.08574333283,-18.621601329754,0
1.088e-05,-25374.250368131,-201.71527245589,26.180869123969,0
1.089e-05,-15593.087021443,-123.95870460117,80.218133804453,0
1.09e-05,-13140.909077144,-104.46476820094,93.978980703551,0
1.091e-05,-19281.567618452,-153.28028300881,60.311726358037,0
1.092e-05,-26899.849666307,-213.84214878208,18.445523870633,0
1.093e-05,-27102.938632847,-215.456406467,17.476600897569,0
1.094e-05,-17403.472490941,-138.34984784542,70.986448476292,0
1.095e-05,-4483.8897505177,-35.644917213731,142.11355575595,0
1.096e-05,948.96347583391,7.5438338978626,172.1414650575,0
1.097e-05,-6923.8909411472,-55.041799090435,128.99721265027,0
1.098e-05,-23697.93028107,-188.38762917417,36.71193736523,0
1.099e-05,-37522.130561821,-298.28328076306,-39.318777914643,0
1.1e-05,-38011.490840234,-302.1731795118,-41.918765732079,0
1.101e-05,-24266.965286895,-192.91073292518,33.717030500234,0
1.102e-05,-5553.7173312607,-44.149412258596,136.61362343008,0
1.103e-05,5889.4636932114,46.818474821113,199.65344383408,0
1.104e-05,4082.6492420076,32.455163884315,189.77073665351,0
1.105e-05,-6743.0671873811,-53.604242072442,130.13556182611,0
1.106e-05,-16389.686873934,-130.29027629974,77.165135021736,0
1.107e-05,-17432.144697917,-138.57718501833,71.647977684992,0
1.108e-05,-11191.51442147,-88.967083318102,106.12475273224,0
1.109e-05,-6059.8848787271,-48.17308698654,134.51575765459,0
1.11e-05,-9719.850994067,-77.26792721136,114.63990179427,0
1.111e-05,-21906.656020965,-174.14666954932,47.711416119926,0
1.112e-05,-33912.136140848,-269.58368098236,-18.291215508943,0
1.113e-05,-35455.38625094,-281.85137152162,-26.654129009037,0
1.114e-05,-23373.890262582,-185.80983048338,39.932721010625,0
1.115e-05,-4889.1504842135,-38.866115289509,141.64466586268,0
1.116e-05,7458.6870419271,59.292569588603,209.68190728522,0
1.117e-05,5282.8489931323,41.995822920913,197.90723951432,0
1.118e-05,-9286.4515137055,-73.822269942647,117.75930582953,0
1.119e-05,-25365.153931339,-201.63899666814,29.378634867466,0
1.12e-05,-31773.655265821,-252.58267643063,-5.6767944093654,0
1.121e-05,-25444.590776442,-202.26994607303,29.287676416605,0
1.122e-05,-13109.536459602,-104.21325617204,97.216368060492,0
1.123e-05,-5128.9716839314,-40.772357025523,141.28677629948,0
1.124e-05,-6764.3963586461,-53.773019953917,132.42084855488,0
1.125e-05,-14139.112272938,-112.39765724669,91.842437999378,0
1.126e-05,-18107.425905537,-143.9433040308,70.12755925247,0
1.127e-05,-12661.555678996,-100.65177818211,100.33318006803,0
1.128e-05,-713.35479670422,-5.6707388329942,166.25051196033,0
1.129e-05,7757.9831397321,61.671218897318,213.0670174484,0
1.13e-05,3823.9535711211,30.398051521404,191.8230051255,0
1.131e-05,-12640.586491941,-100.48459347526,101.50298097851,0
1.132e-05,-32015.919414217,-254.50545826575,-4.8829207113283,0
1.133e-05,-41834.555582615,-332.55626491629,-58.600270361503,0
1.134e-05,-36194.861999639,-287.72394308269,-27.300706903209,0
1.135e-05,-20185.212459259,-160.45819126946,60.918645822537,0
1.136e-05,-5764.8559327284,-45.826513457224,140.40878954472,0
1.137e-05,-2478.8625364973,-19.705192009095,158.69689916522,0
1.138e-05,-10473.885688826,-83.259885077778,114.73982569185,0
1.139e-05,-21241.960640899,-168.85820495005,55.543471811301,0
1.14e-05,-25202.835279977,-200.34407912684,33.927095615055,0
1.141e-05,-19744.249262091,-156.95218819878,64.085306339973,0
1.142e-05,-11068.316029189,-87.984887859222,111.86020727921,0
1.143e-05,-8418.4294354988,-66.920235671598,126.5746783078,0
1.144e-05,-15655.305364382,-124.44794578263,86.84609229111,0
1.145e-05,-27358.185064062,-217.47693255988,22.391889702151,0
1.146e-05,-32882.666418605,-261.39224542471,-8.0174478496186,0
1.147e-05,-25201.119255591,-200.32975070199,34.297217580512,0
1.148e-05,-7247.9887753396,-57.616031593443,133.04508603834,0
1.149e-05,9626.6171816896,76.524391727356,225.85452558837,0
1.15e-05,14055.377410813,111.72977960237,250.42626057369,0
1.151e-05,3265.1358730104,25.955392148511,191.13145109455,0
1.152e-05,-14902.485376833,-118.46349803828,91.205289219528,0
1.153e-05,-28118.698392628,-223.52203032768,18.704175526086,0
1.154e-05,-28951.024955386,-230.13800695733,14.360611423333,0
1.155e-05,-20031.296836165,-159.23295190896,63.557544680132,0
1.156e-05,-11007.606901309,-87.501695427806,113.34640950597,0
1.157e-05,-10044.425776113,-79.84512863327,118.83905394166,0
1.158e-05,-17029.158077822,-135.36805907269,80.437305224821,0
1.159e-05,-24062.405752914,-191.27655299838,41.753216917674,0
1.16e-05,-22693.147209591,-180.39194294041,49.422314964827,0
1.161e-05,-11731.057276282,-93.25227081572,109.84649608851,0
1.162e-05,1060.3344687756,8.4287875764771,180.25587843207,0
1.163e-05,4996.0280889482,39.714310353842,202.09929426525,0
1.164e-05,-4639.4585108139,-36.87985073051,149.27431155305,0
1.165e-05,-22157.507004297,-176.13359286745,52.929693181832,0
1.166e-05,-35287.102639033,-280.50242148431,-19.193794187759,0
1.167e-05,-34425.621216858,-273.65402188241,-14.281340248271,0
1.168e-05,-20007.543548753,-159.04263196868,65.120069583961,0
1.169e-05,-2076.5526494706,-16.506794510077,163.80801843882,0
1.17e-05,7547.9643995903,59.99979037061,216.96931116936,0
1.171e-05,4157.8525946795,33.051326945992,198.44204915771,0
1.172e-05,-6934.2057657249,-55.120882214747,137.45413689816,0
1.173e-05,-15529.455750678,-123.44543804286,90.414000549512,0
1.174e-05,-15295.721380486,-121.58725382618,92.026991004479,0
1.175e-05,-8856.3222090013,-70.399696249296,127.68869570147,0
1.176e-05,-5054.267328156,-40.17675766991,148.89914935984,0
1.177e-05,-10804.845384313,-85.888388725019,117.63324922586,0
1.178e-05,-24480.110917055,-194.59352254049,42.597064824316,0
1.179e-05,-36515.369987076,-290.26172429255,-23.460625037139,0
1.18e-05,-36967.923395807,-293.8585616145,-25.725507400762,0
1.181e-05,-23916.317626119,-190.11096069021,46.247815054173,0
1.182e-05,-5689.4664771374,-45.225591937842,146.58065434461,0
1.183e-05,5121.6800365245,40.712255927513,206.22426666041,0
1.184e-05,1185.912578412,9.4268215932947,184.75564976102,0
1.185e-05,-14061.108178159,-111.77168200024,100.87365147585,0
1.186e-05,-29243.923101029,-232.45949600898,17.430349631459,0
1.187e-05,-33911.50806308,-269.56170434603,-8.0837955099053,0
1.188e-05,-26350.297175746,-209.45766421634,33.576710527377,0
1.189e-05,-14155.124671577,-112.51861140548,100.6609164515,0
1.19e-05,-7346.0026898295,-58.393142250944,138.20493496845,0
1.191e-05,-9919.3525934085,-78.848637809454,124.03867119026,0
1.192e-05,-16848.903891433,-133.93144092991,85.789623088628,0
1.193e-05,-18907.348865781,-150.29395153928,74.477379120578,0
1.194e-05,-11157.970982977,-88.694383140371,117.21011222439,0
1.195e-05,2123.4593204506,16.879319238676,190.29143202647,0
1.196e-05,10399.242160738,82.663295953455,235.91773731112,0
1.197e-05,5420.2987915868,43.085790564016,208.79919213007,0
1.198e-05,-11600.670048767,-92.21326213388,115.25629962268,0
1.199e-05,-30159.741951383,-239.73814703551,13.254975552469,0
1.2e-05,-38097.432090858,-302.83385018582,-30.200594430732,0
1.201e-05,-30767.699855884,-244.56999374233,10.290415096271,0
1.202e-05,-14428.318942985,-114.68949617893,100.22839945811,0
1.203e-05,-1156.7612389398,-9.1949980737319,173.36260391207,0
1.204e-05,532.39179397721,4.231937838495,182.81547059496,0
1.205e-05,-8169.1546305432,-64.935903086437,134.91777824079,0
1.206e-05,-18195.314565508,-144.63286434315,79.816998474232,0
1.207e-05,-20639.791221228,-164.06362341851,66.565074877133,0
1.208e-05,-14240.402545092,-113.19543358117,101.90020200867,0
1.209e-05,-6114.053601474,-48.599926925061,146.68935591707,0
1.21e-05,-5231.5851300658,-41.585258480318,151.75896434454,0
1.211e-05,-14214.289864471,-112.98763126601,102.46907034164,0
1.212e-05,-26440.816415797,-210.17454487438,35.207434832327,0
1.213e-05,-31077.129326392,-247.02771949303,9.7961003007809,0
1.214e-05,-22063.565918121,-175.38006453112,59.531624509685,0
1.215e-05,-3657.7661359236,-29.075047130794,160.84366787168,0
1.216e-05,12200.153415103,96.977250690125,248.18877374563,0
1.217e-05,14761.517453034,117.33714489937,262.61189520417,0
1.218e-05,2562.7446547533,20.370862724805,195.63784394577,0
1.219e-05,-15633.483233215,-124.26791748018,95.689838111338,0
1.22e-05,-27729.756099712,-220.41862137117,29.489198508024,0
1.221e-05,-27498.293578729,-218.57826405264,31.094392887094,0
1.222e-05,-18761.818621938,-149.13354946282,79.37451580373,0
1.223e-05,-11360.455818985,-90.301624630131,120.35942378513,0
1.224e-05,-12482.583860301,-99.22103634039,114.45786126183,0
1.225e-05,-20654.48027368,-164.17724966213,69.584511510729,0
1.226e-05,-27327.387980607,-217.21822751974,32.969437106908,0
1.227e-05,-24632.571979042,-195.79764041394,47.987751857017,0
1.228e-05,-12707.516467301,-101.00854665346,113.71351938832,0
1.229e-05,-291.18008778917,-2.3145097472821,182.07267760487,0
1.23e-05,2113.7779958851,16.801830437347,195.509201486,0
1.231e-05,-9013.2735526913,-71.643942202995,134.42374283105,0
1.232e-05,-26748.285207872,-212.61424361627,36.845084134957,0
1.233e-05,-38553.488144287,-306.44992983698,-28.031851115898,0
1.234e-05,-35750.333084493,-284.16826610449,-12.524623003309,0
1.235e-05,-20129.798232611,-160.00549543006,73.36864411886,0
1.236e-05,-2407.3719930081,-19.135463427836,170.80837514445,0
1.237e-05,6157.5990548866,48.944915556069,218.0215077323,0
