time,DJ,DJ1,DJ1_br,DJ2,DJ2_br,DJ_br,EW,EW_br,FE,FE_br,Fy_top,J,KE,KE_br,PEW,SE,SE_br,max_disp_y,preset_ext_power,preset_ext_work_p
53.859375,0.0026221424883455,-0.0099117345274521,0.0015954833154647,0.012533877015798,-0.0010431660727035,0.00055231724276115,3.2442731465078,-0.0095483761282407,0.18518722090525,0.049147203022576,95.057613125629,0.073203145979871,3.0420529667683,0.023029116693556,3.2992567247047,0.065676135285827,0.00090359523565517,0.036343970006096,0.13964966699258,3.5641453648062
54.109375,0.0026206895786736,-0.010086742501874,0.0020478301562034,0.012707432080547,-0.0014501518874724,0.00059767826873097,3.2771940562798,-0.0096131111509721,0.18704802132261,0.049155752968455,94.607199082307,0.073303142392009,3.0764314605665,0.023576298572559,3.3340523286826,0.064439398416239,0.00089901582204145,0.036669322646769,0.14182946178419,3.5993302559033
54.359375,0.0021538411866056,-0.010196123702197,0.0019574388593995,0.012349964888803,-0.0018475833107077,0.0001098555486918,3.3103612108733,-0.0097290456660675,0.18890199952914,0.049163596998736,94.349885846783,0.073517260625958,3.111248492848,0.024300548507096,3.3694814774888,0.063297600299565,0.00088457672413899,0.036997539957569,0.14412896266786,3.6350750589598
54.609375,0.001625052157358,-0.010300769120624,0.0017602385317177,0.011925821277982,-0.0017290361448356,3.1202386882153e-05,3.3438459442185,-0.0098445730665512,0.19073574628351,0.049170766000279,94.217063679209,0.07378085230495,3.1465027615185,0.025068747275434,3.4055780190626,0.062295343736796,0.00087661835871224,0.037329291041051,0.14647388531882,3.6714004149581
54.859375,0.00090305636872782,-0.010487303102063,0.0018843312534938,0.011390359470791,-0.0018713894093859,1.2941844107871e-05,3.3776998633684,-0.0099451873204903,0.19254171584343,0.049177895458476,94.046398895799,0.073993715126417,3.1822621238979,0.025821051842628,3.4422997511106,0.061415866175061,0.00087111717981775,0.037664815463593,0.14889109563126,3.7083210375769
55.109375,0.00036694932287653,-0.010670861341913,0.0022027601038095,0.011037810664789,-0.0023363819126221,-0.00013362180881259,3.4120083686074,-0.010047265998718,0.19431896550265,0.049184762790003,93.812647543934,0.074225016515428,3.2184847272108,0.026530142221801,3.4796685388198,0.060678025297368,0.0008874535900957,0.03800389116303,0.151493494428,3.7458691113343
55.359375,-5.6394689153664e-05,-0.010564772166476,0.0024931324687347,0.010508377477322,-0.0027229692297989,-0.00022983676106426,3.4469626239936,-0.010170119406768,0.19606539357949,0.049190884167441,93.749749608412,0.074746438751374,3.2551763785803,0.027246207867889,3.5177063459934,0.060201908499353,0.00091357309624611,0.038345985128348,0.15424726217338,3.7840867059095
55.609375,0.00076941287941923,-0.0098913701023952,0.0028310340429606,0.010660782981814,-0.0031365759906047,-0.00030554194764406,3.4828525602844,-0.010292487300326,0.19778014915268,0.04919617688388,94.181067270167,0.075823440032076,3.2921747736988,0.027941898954836,3.5564038083791,0.06017286954809,0.00094238891832359,0.038690431451487,0.15690597541896,3.8229808606085
55.859375,0.0027370669268342,-0.0086010127260659,0.0032139712403659,0.0113380796529,-0.0032814291115376,-6.7457871171715e-05,3.5199610763389,-0.010389347336572,0.19946559328999,0.04920063555785,95.249674720666,0.077502508023895,3.3293369984104,0.028688863685675,3.5956894389783,0.060615567119039,0.00095750066972661,0.039036491147016,0.15909218999934,3.8624806312858
56.109375,0.0044598419995952,-0.0068937057434543,0.0034045374325546,0.011353547743049,-0.0034496067469726,-4.5069314417967e-05,3.5584326200318,-0.010463438520461,0.20111987812197,0.049204701955144,96.822526897714,0.079591218091439,3.3665799599104,0.029455047913884,3.6354238906703,0.061459265287825,0.00098921006951428,0.039383265933888,0.16054351406971,3.9024350942944
56.359375,0.0056764607792568,-0.0050954599682068,0.0032694028816873,0.010771920747464,-0.0034572049773655,-0.00018780209567816,3.5981916567339,-0.010533759831743,0.20273626610677,0.04920870107815,98.584329314138,0.081771343067074,3.4039893973842,0.030239581836676,3.675422021186,0.062421347727872,0.001005174556721,0.039729573161048,0.16114089167991,3.9426456450132
56.609375,0.0068641602066191,-0.0035516901907182,0.0028379163557854,0.010415850397337,-0.0029699079584204,-0.00013199160263509,3.6389285646206,-0.010601174388981,0.20432140543225,0.049212685933642,100.15955567834,0.083695663904663,3.4416881024686,0.030988658012136,3.71549074327,0.063192511684098,0.0010271585913495,0.040073947081731,0.16096265964448,3.9829085889287
56.859375,0.0079668294819775,-0.0025730949391541,0.0023065243182607,0.010539924421132,-0.0024874663826007,-0.00018094206434002,3.6801504417406,-0.010663132251626,0.20588833613223,0.049216824477205,101.19086821655,0.085046268715749,3.4796590369789,0.031632281366672,3.7554711350742,0.063502558174767,0.001053084038725,0.040414876010756,0.16031632367279,4.0230684618434
57.109375,0.0083711116263363,-0.0023651180970986,0.0018674016306347,0.010736229723435,-0.0020519198060812,-0.00018451817544657,3.7212939376159,-0.010747569587236,0.20744973734266,0.049221417399418,101.42278823567,0.085616035115907,3.518149300814,0.032210473947437,3.7952759700232,0.063253235160454,0.0010612605411056,0.040751249947699,0.15959441663699,4.0630573043821
57.359375,0.0074376090224688,-0.0029359921907745,0.0015196821501326,0.010373601213243,-0.0018823977738664,-0.00036271562373373,3.7618684774534,-0.010842375579275,0.20900109081756,0.049226090952138,100.79683715017,0.08540186095082,3.556904132247,0.032726139988608,3.8349119165969,0.06271173928599,0.0010835017795408,0.041082855556063,0.15912296235949,4.1028969767566
57.609375,0.0065815399825959,-0.0040739240891018,0.00091757772682071,0.010655464071698,-0.0014091719613877,-0.00049159423456702,3.8015781632226,-0.010949546168588,0.21053090031105,0.049230315627677,99.485218103986,0.084616526240637,3.5957771017394,0.033098537049029,3.8744770047561,0.062128485707181,0.0011202127160108,0.041410689968225,0.15918950095345,4.1426860346708
57.859375,0.0053631303660693,-0.0054009443122138,0.00020387552484956,0.010764074678283,-0.00071304849359524,-0.00050917296874568,3.8403923706227,-0.011059302324897,0.21203015377089,0.049234168405616,97.839847156086,0.083626731278891,3.6346354032879,0.033348249369867,3.9141329846126,0.061718145186216,0.0011076748473443,0.04173691095538,0.15993707944147,4.1825768572201
57.984375,0.0043970521777961,-0.0060876657300401,-9.0437163234068e-05,0.010484717907836,-0.00024947922571309,-0.00033991638894716,3.8595586830881,-0.011109793043209,0.21276649697699,0.049236120048486,96.761134798143,0.083175481411501,3.6639119574858,0.033497404255546,3.9340452544279,0.061637155467542,0.0010921461217283,0.041900173000146,0.16056871832585,4.2026084695806
58.234375,0.0034958531688126,-0.0067326876856543,-0.00017592721593473,0.010228540854467,-0.00010694438578457,-0.0002828716017193,3.8975785106969,-0.011219731697102,0.21420971508392,0.049239960819768,95.732537647109,0.082752108263413,3.6928670881049,0.033535951105238,3.9741708402398,0.061690585800506,0.0010704619121975,0.042229396379477,0.1622886904857,4.242965645682
58.484375,0.0032432208502634,-0.0065357267842622,9.0241363558375e-05,0.0097789476345257,-0.00019156354421071,-0.00010132218065233,3.93578407844,-0.011340009315155,0.21562374839219,0.049243519388054,95.263138267576,0.083239473310387,3.7317953473685,0.033647467558551,4.0147658706172,0.062101331294663,0.0010946068591576,0.042564016106934,0.16426972360846,4.2837854474438
58.609375,0.0029824368571553,-0.0061134129543692,0.00025122465167005,0.0090958498115245,-0.00032899168147411,-7.7767029804059e-05,3.9551208271024,-0.011400265528725,0.21631714001101,0.049245251453759,95.425005341748,0.083884598879875,3.7613023485653,0.033819264268552,4.0352501306787,0.062432690761542,0.0011112519683729,0.04273385184673,0.16525378213657,4.3043806665529
58.859375,0.00446318557749,-0.0044326376659028,0.00057993915331536,0.0088958232433927,-0.0005283952098624,5.1543943452959e-05,3.9947319816566,-0.011537666013124,0.21769412507302,0.049249203816015,96.401288410885,0.085815656180336,3.7906030817925,0.034082953851113,4.0765367021651,0.063278549046021,0.0011319231454226,0.043079100891515,0.16686065877333,4.3458949716666
59.109375,0.0070367704918891,-0.002406843804249,0.00042571893142812,0.0094436142961382,-0.0006866463594894,-0.00026092742806127,4.0356532695735,-0.011720631256827,0.21906744157169,0.049254192565008,97.959248573901,0.088199592766606,3.8299413933056,0.034590373326095,4.1181297235397,0.064278437186223,0.0011203395450065,0.043431367231588,0.16783038795386,4.3877313525075
59.359375,0.0075405193862099,-0.00051321807589824,0.00013056160440079,0.0080537374621082,-0.00052928187084663,-0.00039872026644584,4.0777315370944,-0.011877675603714,0.22043272763203,0.049260313753457,99.524506841539,0.090461519236318,3.8695686022292,0.035152841268661,4.1598542989384,0.065166690615329,0.0011057439093351,0.043789480253409,0.1681154829794,4.4297245863742
59.609375,0.0091580952033597,0.000771765838496,9.4694872098719e-06,0.0083863293648637,-0.00015174681964031,-0.00014227733243044,4.1204898937399,-0.011987219552689,0.2218161369472,0.049267143776213,100.57462648225,0.092099516057092,3.9094815930324,0.035685867656337,4.201556550334,0.065701758189772,0.0010794130479099,0.04415179593096,0.16789853442505,4.4717263385497
59.859375,0.0090552851147267,0.0011798985049249,-3.2160535356853e-05,0.0078753866098017,-1.4338986212387e-05,-4.649952156924e-05,4.1633400568599,-0.012097481468975,0.2232231030965,0.049273787155053,100.79708795457,0.092842115917013,3.9497283832695,0.036182734631525,4.2431532078734,0.065768364876615,0.0010700731471258,0.044516503432313,0.16751738722894,4.5136533287565
60.109375,0.0091433946098059,0.0008040183491188,-3.2283588631668e-05,0.0083393762606871,-4.8392607231085e-05,-8.0676195862753e-05,4.2058239830326,-0.012205815633487,0.22465461802063,0.049279760636008,100.23060004335,0.092808759052489,3.9904880842899,0.036658469468584,4.2846523821331,0.065396661892953,0.0010612802087799,0.044881806568012,0.16733421576899,4.5555097791312
60.359375,0.0056884532812313,0.00012172554646612,0.00015475506411194,0.0055667277347652,-0.0001374302891927,1.7324774919239e-05,4.247786772411,-0.01227868629904,0.22612067349967,0.049285332140466,99.301307830707,0.092510385331357,4.0313738221219,0.037181291900531,4.3261340055834,0.064741956595928,0.0010303915033235,0.045246010155555,0.16755740411312,4.5973712316165
60.609375,0.0070929015021863,-0.00027525872788919,0.00011216420836143,0.0073681602300755,-0.00015188022373909,-3.9716015377659e-05,4.2894027473348,-0.012331437785619,0.22760662330778,0.049290298580783,98.58751888114,0.092547591994159,4.0727427239933,0.0377352856467,4.36782768896,0.063872783071846,0.0010349279941532,0.045607614417675,0.16812964983555,4.63933211336
60.859375,0.0053740561780349,-9.908378383533e-05,-0.00020585369778487,0.0054731399618702,0.00014462965580802,-6.122404197685e-05,4.3310202346426,-0.012374455333049,0.22910538167919,0.049294350445444,98.407555512049,0.093184295552594,4.1140068027832,0.038274257427888,4.4097046542488,0.062919566219972,0.0010470487438581,0.045965472429285,0.1688107659704,4.6814496653358
61.109375,0.0063389668956462,0.00044956449132162,-0.00049322363995818,0.0058894024043246,0.00035330454926209,-0.0001399190906961,4.3729301124296,-0.012388299663312,0.23060004870642,0.049297492512915,98.631577146462,0.094194804244584,4.1558828226749,0.038769014910111,4.4517339051689,0.061924437036316,0.0010590393618272,0.046318977388815,0.16939510486611,4.7237253991904
61.359375,0.0070530170559751,0.0010538378931163,-0.00073571287834443,0.0059991791628588,0.00046955675483319,-0.00026615612351125,4.4152298341983,-0.012386381746658,0.23208846072697,0.049299925613881,98.924258459021,0.095247290910621,4.1975015470248,0.039202833506143,4.4938879755809,0.061126074120129,0.0010605565412031,0.046668192014936,0.16984224184573,4.7661300675293
61.609375,0.0068476468094655,0.0015707922810118,-0.00091847092488294,0.0052768545284537,0.00070722762515865,-0.00021124329972429,4.4578397809903,-0.01238210913894,0.23355119367198,0.049302317254221,99.106251729914,0.096204436790053,4.2394970440582,0.039618233602746,4.5361412749428,0.060398720959523,0.0010538095258134,0.047013842480318,0.17021234775942,4.80863689123
61.859375,0.0072733431884954,0.0019948987394343,-0.0012216497655219,0.005278444449061,0.0010539258449225,-0.00016772392059941,4.500590608936,-0.012402721841298,0.23497901286278,0.049304741271248,99.200223307997,0.097071932392609,4.2810604520043,0.039953967996446,4.5784803429615,0.059750602232723,0.0010832873600898,0.047357151398898,0.17054414372765,4.8512314526659
62.109375,0.007768981092798,0.0021402650844008,-0.0015907988805845,0.0056287160083972,0.0012363609319307,-0.00035443794865378,4.5432876354469,-0.012449797754871,0.23635428011374,0.049307331115697,99.188441716098,0.097717104589756,4.3232377938101,0.040192105439135,4.6209000440836,0.058978202853948,0.0011456156388325,0.047699539902968,0.17085608958126,4.8939064818295
62.234375,0.003025731131327,0.0018191246675339,-0.0016209155049031,0.0012066064637931,0.0012727779695642,-0.00034813753533885,4.5645768535235,-0.01246986971215,0.23702460857399,0.049308805799525,99.080490131502,0.097794738619108,4.3550182301027,0.040319193017052,4.6421405753166,0.058601322257941,0.0011950438399633,0.047870761898493,0.17102014812002,4.9152737466858
62.484375,0.0046297207766571,0.0013670489260769,-0.001646839051491,0.0032626718505801,0.0014475315620217,-0.00019930748946928,4.6068987833975,-0.012493876379974,0.2383198153575,0.049311963230108,98.629869643257,0.097728328317966,4.3869225103161,0.040290200565298,4.6847085054823,0.05746273875067,0.0012895561693935,0.048214020960516,0.17150694166987,4.9580896329095
62.515625,0.0099744203288004,0.0010806835886078,-0.0015966041578203,0.0088937367401926,0.0012043219778407,-0.00039228217997961,4.6121764990481,-0.012496538124118,0.23847887281861,0.049312374417291,98.382362151953,0.097708883659972,4.4114832349286,0.040325802474191,4.6900386674186,0.057846635466036,0.0012988134954174,0.048257017939979,0.17158378164916,4.9634504254614
62.578125,0.0073217079123341,0.00095663855827486,-0.001629541444638,0.0063650693540592,0.0012954888081082,-0.00033405263652986,4.6227167478919,-0.012502385973527,0.23879213779601,0.049313181248487,98.203166585039,0.097678494152088,4.4191480199241,0.04031289448904,4.7007073477712,0.057174601669352,0.0013192142102548,0.048343082118567,0.17176072378391,4.9741799412562
62.609375,0.0030967086064551,0.00084866378124442,-0.0016340666762047,0.0022480448252107,0.0011261940717679,-0.00050787260443688,4.6279824675715,-0.012505630993958,0.23894840282607,0.04931357677702,98.064233799136,0.097667278520659,4.4277747387392,0.040301574640802,4.706046183086,0.056892422444994,0.0013356059902338,0.048386149283777,0.17185836658446,4.9795489895432
62.671875,0.0083640042728486,0.0007098999731343,-0.001651868758846,0.0076541042997143,0.0012900362776138,-0.00036183248123224,4.6385039048841,-0.012512037398737,0.23925668809345,0.049314372807541,97.888069382108,0.097643185819261,4.4357196504765,0.040273842735892,4.7167365767948,0.056727959848942,0.001357472026199,0.048472350498541,0.17207522172958,4.990296914178
62.796875,0.0067552887520302,0.00045159721627145,-0.0017010109402278,0.0063036915357588,0.0014610253499594,-0.00023998559026842,4.6595341320566,-0.012521403373211,0.23986412583946,0.049315965532483,97.606812218267,0.097624885381005,4.4515326307108,0.040195057379601,4.7381814369645,0.056030926211609,0.0014111685715635,0.048644986190055,0.17257673328627,5.0118376613665
63.046875,0.0080810753030122,0.00038013326727043,-0.0016815425431095,0.0077009420357418,0.0016311216617399,-5.0420881369614e-05,4.7017445009783,-0.012492581515363,0.24106394758813,0.049319530102366,97.458913361924,0.098032653439218,4.4834469221068,0.0400154968344,4.7812721345429,0.055096120404894,0.0015112133790082,0.048990773596031,0.17366423653058,5.0551177825936
63.296875,0.0065095379479009,0.00056506638837751,-0.0014021313197776,0.0059444715595234,0.0015210854506561,0.00011895413087849,4.7443078825354,-0.012417214581744,0.24223221533346,0.049323897774075,97.713861918143,0.098891720033123,4.5264458558917,0.039807174153461,4.8246218163432,0.054485043367861,0.0016121390099469,0.049336510734302,0.17463393984137,5.0986550546401
63.546875,0.0068252380068562,0.00049133452228449,-0.0011246665271859,0.0063339034845717,0.0011044178085603,-2.0248718625596e-05,4.7871553878957,-0.012369863995957,0.24337416446756,0.049328861651811,97.94945492452,0.099528483816243,4.5696768901983,0.039641647007711,4.868195975277,0.053980306233382,0.0016967398984677,0.049681200010254,0.17543844892138,5.1424141032354
63.796875,0.0080054879197252,-0.00030249781434127,-0.00074133560328013,0.0083079857340665,0.00068178940685881,-5.9546196421325e-05,4.8300351704483,-0.012346110632434,0.24448824409572,0.049334504863676,97.616848224097,0.099459739046217,4.6129640044475,0.03952306257525,4.911984223863,0.053548769337129,0.0017931948867,0.050024072177056,0.17632045880516,5.1863839667013
64.046875,0.0040641225282027,-0.0016547373083596,-0.00022046942218075,0.0057188598365624,0.00044404713405928,0.00022357771187853,4.8727693668571,-0.012297042741451,0.24557169993816,0.0493401857907,96.714562780427,0.098828408052067,4.6563840532563,0.039505847323518,4.9560405237679,0.053071720287042,0.0018740631462024,0.050364848026711,0.17757133226538,5.2306204405851
64.296875,0.0061423036727849,-0.0031238757913575,0.00015547926023611,0.0092661794641424,0.00010559221802563,0.00026107147826174,4.9153928778538,-0.012260026210255,0.2466362510931,0.049345322564688,95.672920545573,0.098049014634325,4.7003785642566,0.039651166907444,5.0004648212762,0.052815265343072,0.0019491036702259,0.050703837672984,0.17927892351514,5.2752267225576
64.546875,0.001899594279141,-0.0041649550563013,0.00043920019494734,0.0060645493354424,-0.00055431228573119,-0.00011511209078386,4.9580745399962,-0.012252734064997,0.24767768511955,0.049349139322711,94.838642621313,0.097638855751693,4.7445867900114,0.039939639004276,5.0453570237825,0.052811171604503,0.0020287315059054,0.051041887603452,0.1813475243443,5.3203050285401
64.796875,-0.00020063765482639,-0.0049628202515847,0.00073782709028805,0.0047621825967583,-0.0010624125348217,-0.00032458544453361,5.0009690484323,-0.012227227096967,0.24871921601069,0.04935224407334,94.250122052401,0.097483432421455,4.7886880257714,0.040300425710408,5.090792411426,0.053222831396565,0.0021220298081243,0.051380233130345,0.18366253777766,5.3659312863053
65.046875,-0.0002559319291289,-0.0057945444751502,0.00098792042504102,0.0055386125460213,-0.0011800804119968,-0.00019215998695581,5.0441611719778,-0.012140079817059,0.24974100658928,0.049354990077675,93.808758570622,0.097325659652418,4.8331654163649,0.040624880544633,5.1368249690284,0.053876515562625,0.0022415823666927,0.051720339408321,0.18616288920015,5.4121594646775
65.296875,0.00019467381542916,-0.0064430929472722,0.0011547582058704,0.0066377667627014,-0.0010767152083152,7.8042997555205e-05,5.0877069951488,-0.012025773341444,0.25077160194834,0.049357763197971,93.462386560166,0.097373176478821,4.878179465682,0.040910918991227,5.1834966189427,0.054669041705972,0.0023380577154451,0.052063798357563,0.18881245924938,5.4590313832337
65.546875,-0.0020305955939032,-0.0069179785323936,0.0012654812409486,0.0048873829384904,-0.0011662631766011,9.9218064347537e-05,5.1316898259065,-0.011963709997333,0.25180668083809,0.049359562255176,93.239980677275,0.097639493606263,4.9235565499045,0.041244283575295,5.2308397598939,0.055792898028636,0.0023979946933085,0.052412291217823,0.1915684091445,5.506578991783
65.796875,-0.0022992169171724,-0.0071132805818946,0.0013781845894308,0.0048140636647222,-0.0013966340218401,-1.8449432409255e-05,5.1762517184868,-0.011971319989207,0.25284934235689,0.049360988202182,93.235023187338,0.098230202150604,4.9690268362245,0.041676526679716,5.2788720780261,0.057295712105091,0.0024403534684108,0.052767556854067,0.19435528440008,5.554819453476
66.046875,-0.0023340918348374,-0.0069552722897122,0.0014615451732652,0.0046211804548749,-0.0015893841204758,-0.00012783894721056,5.2215744219145,-0.012008571662031,0.25388185837845,0.049362221578355,93.541629035333,0.099205429989782,5.0151787352778,0.042186269087847,5.327585105671,0.059012713997057,0.0024980095567829,0.053131275024979,0.19704662449984,5.6037446920885
66.296875,-0.00031681099946267,-0.0064991213045524,0.0015169712731223,0.0061823103050897,-0.0016580706508987,-0.00014109937777645,5.2678160056872,-0.012031300081274,0.25490686776013,0.049363424440934,94.148785601134,0.10049424341618,5.0616347542709,0.04272762457599,5.3769359662364,0.061008412009056,0.0025838371469428,0.053504813754174,0.19950373871434,5.6533134874903
66.546875,0.0008204488334789,-0.0059210651306872,0.001677667830921,0.0067415139641661,-0.001794782014675,-0.00011711418375405,5.3150778406781,-0.012034201803503,0.2559398345672,0.049364765018593,94.955319649539,0.10192032495712,5.1084709153001,0.04327598903613,5.4268532040018,0.063184984225089,0.0026966980891524,0.053888881437749,0.20163907946407,5.7034563397626
66.796875,0.0025147666080978,-0.0051469294846324,0.0020239227190993,0.0076616960927302,-0.0019961597065306,2.7763012568686e-05,5.3634396060728,-0.012051454895005,0.25699018777391,0.049366304184796,95.935599240221,0.10354058870888,5.1558001748443,0.043867099070835,5.4772488551023,0.065505209361791,0.0028195256680801,0.054283206825366,0.20339886257998,5.7540860825181
67.046875,0.0065541883306934,-0.0039115692768007,0.0024210329949161,0.010465757607494,-0.002295926198168,0.00012510679674806,5.4129880674505,-0.012098023455584,0.25805869105785,0.049367680876592,97.194739120319,0.10561590679206,5.2034994958679,0.044568103818896,5.528017390445,0.067878204194177,0.0029386690112469,0.05468638895716,0.20468082466234,5.8050960434234
67.296875,0.0062232950847968,-0.0023254857200276,0.0026426006290967,0.0085487808048244,-0.002534133294805,0.00010846733429172,5.463738734462,-0.012153149580581,0.25914646154102,0.049368699631158,98.756708356024,0.1080614528397,5.2511204434992,0.045404142518078,5.5790232287112,0.070238985136572,0.0030538182609498,0.055096006728552,0.20533438985805,5.8563479452384
67.546875,0.0081113496898031,-0.00087940249749749,0.0025881700404672,0.0089907521873006,-0.0025330953549457,5.5074685521461e-05,5.5154930661154,-0.012205807750667,0.26024017937375,0.049369661357045,100.33584177919,0.11038884935267,5.2991538520818,0.046350043923336,5.630104525316,0.07228066807618,0.0031544026575238,0.055508990524027,0.20529802509054,5.907676997107
67.671875,0.0078368066270088,-0.0006015630058147,0.0024510164741732,0.0084383696328235,-0.002553591897156,-0.00010257542298289,5.5416002572373,-0.012234931526871,0.2607842928178,0.049370137788146,101.20184146518,0.11133150030527,5.3360978675744,0.047102323789035,5.6556288159844,0.07322152999441,0.0032113082967978,0.055715863480423,0.20505506826955,5.933324065442
67.796875,0.0023945278254946,-0.00041161628705039,0.0023617652146501,0.002806144112545,-0.0023899452516791,-2.8180037029003e-05,5.5677858273672,-0.012268181829448,0.26132644407722,0.049370617504132,101.60718753884,0.11196906072981,5.3606125977284,0.047603533638464,5.6811158266474,0.073977649416851,0.003250849041019,0.055922393779248,0.20470252728252,5.958933915164
68.046875,-0.00014205953478452,-0.00070518624189861,0.0022647396920845,0.00056312670711409,-0.0021478066038053,0.00011693308827927,5.6200581816613,-0.01233419670355,0.26240492562954,0.049371926527715,101.67188073824,0.11235299389066,5.3964999368624,0.048330395919702,5.7319509325717,0.075141333853364,0.0032970511714786,0.056333046733364,0.20395472756496,6.01001607202
68.296875,0.00014436712434878,-0.0020412430556923,0.0019452398249633,0.002185610180041,-0.0019437782881833,1.4615367800929e-06,5.6718192343146,-0.012408780925146,0.26347327130606,0.049374420305735,101.12284324366,0.11192631878268,5.4456982086808,0.049314832646073,5.7826238983978,0.075864405032397,0.0032990394451785,0.056739591566274,0.20341119026864,6.0609368117492
68.546875,-0.0026541754351475,-0.0038092408607628,0.0012736380348619,0.0011550654256153,-0.0014966642742487,-0.00022302623938685,5.7227820218251,-0.012518562905882,0.26452459673643,0.049377771559462,100.07198281397,0.11109075729303,5.4949641585284,0.050217338927365,5.8332118972052,0.076389379166042,0.0032519642079677,0.057141821520164,0.20327262848603,6.1117722890935
68.671875,-0.0052576788182576,-0.0050376341859735,0.00086731776910899,-0.0002200446322841,-0.0010797312745466,-0.00021241350543762,5.7479649117891,-0.012586931151471,0.26504583039878,0.049379640958084,99.229453437309,0.11057582480198,5.5328264545473,0.050840051868748,5.8585036174141,0.07663672202545,0.0032085465309005,0.05734150287598,0.20338296487441,6.1371882636785
68.921875,-0.010829320121559,-0.0069877536744207,0.00039714375727622,-0.0038415664471387,-0.00059630727913777,-0.00019916352186155,5.7975381808498,-0.012740394280664,0.2660652973535,0.049384469346638,97.899870112716,0.10934288255366,5.5693560527838,0.05129677161128,5.9091945345869,0.077150747903053,0.0031341813322623,0.057739370765601,0.20411074546896,6.1881249774714
69.171875,-0.0063672957347181,-0.0091548160978391,-1.0611138071551e-05,0.002787520363121,-5.1960436188112e-05,-6.2571574259662e-05,5.8463587229644,-0.012908638502065,0.26705439103741,0.04939005646069,96.303634494217,0.10809772572962,5.6190522826488,0.0518658109788,5.9601509195117,0.077792677691487,0.0030562832309285,0.058136913090549,0.20550792515217,6.2393273112991
69.296875,-0.0022926537637166,-0.010263637303696,-0.00043170037156533,0.0079709835399794,0.00020224592972044,-0.00022945444184489,5.8706296738899,-0.01300353086292,0.26753894714406,0.049392847074191,95.377312486848,0.10764595633652,5.6571793793259,0.052275151530257,5.9857726031616,0.078071373924317,0.0030180234178507,0.058336165223755,0.20644655504496,6.2650744663114
69.359375,-0.0090085776125001,-0.01070093387985,-0.00071029951643212,0.0016923562673503,0.0003573120686161,-0.00035298744781601,5.8827583752605,-0.0130547194029,0.26777984233085,0.049394162480927,95.021920320178,0.10751935923495,5.6762975519834,0.052465621157507,5.9986284933207,0.078303066931799,0.0029969399434839,0.05843603974369,0.20697103420415,6.2779937659754
