time,DJ1,DJ2,DJint,EW,FE,Fy_top,J,KE,PEW,SE,max_disp_y
28.75,-0.007932391828545,0.010801081329459,0.0028686895009143,0.88141280719154,0.051719395389538,98.230981058932,0.017192967461545,0.72443793453648,0.89128438995538,0.11045806631945,0.0091855222909431
29,-0.0083216659743634,0.011420003804969,0.0030983378306058,0.89668626989246,0.052960350264443,99.551616221035,0.017725147243259,0.7376689168891,0.90646787012911,0.11115540053303,0.0093569770551901
29.25,-0.0088083467464542,0.011956717041449,0.0031483702949951,0.91205975667529,0.054146374396788,100.43526112868,0.018141041452172,0.75105676973788,0.9216597060522,0.11179104435192,0.0095374307694965
29.5,-0.0094100346569793,0.012482544121996,0.003072509465017,0.92730108838068,0.055299953672548,100.21964084041,0.018389226490149,0.76452320891869,0.93680454882477,0.11237902155336,0.0097217083616522
29.75,-0.0099872241846056,0.012864384719498,0.0028771605348924,0.94235839214107,0.056443748335258,99.251610147205,0.01857325714998,0.77800617510609,0.95195871031243,0.11297240598035,0.0099088961838659
30,-0.010373853870274,0.013037208173139,0.0026633543028642,0.95736739282094,0.057583990338907,98.423538436828,0.018837604764422,0.79153681132814,0.96722731926816,0.11359112984784,0.010098158562465
30.25,-0.010528878565316,0.013133987406244,0.0026051088409282,0.97249997637898,0.058729423846979,98.30067565924,0.019224022387737,0.80520269391966,0.98267442703442,0.11425083094341,0.010288635270279
30.5,-0.010564378967818,0.013048852843965,0.0024844738761466,0.98780829519276,0.059896490718164,98.675016620258,0.019638659059153,0.81899096750061,0.99829010356512,0.11497847937553,0.010479417921222
30.75,-0.010633441258468,0.012885870184665,0.0022524289261968,1.0032004771488,0.061081275092427,98.896014807547,0.019955683681452,0.83281975272617,1.0140343936057,0.11579347685821,0.010669793700446
31,-0.010801448037205,0.012818219419825,0.00201677138262,1.0185535180129,0.062266646943475,98.557154470445,0.020143538182151,0.84668667232783,1.029904087801,0.11665720886366,0.010859612424125
31.25,-0.011030493892946,0.01273832782151,0.0017078339285637,1.033834154961,0.063443397362988,97.831902533434,0.020282397246801,0.86069057077789,1.0459556380054,0.11749714582307,0.011049465909837
31.5,-0.011274045036532,0.012738399769122,0.0014643547325897,1.0491108372548,0.064614109041074,97.192454034857,0.020465873098697,0.87499767076252,1.0622705023884,0.11822349878808,0.011240536574961
31.75,-0.011558126185071,0.013004422679906,0.0014462964948351,1.0644722849334,0.065795017217167,96.896656242641,0.020708335149306,0.88974663857923,1.0789068979307,0.1187421993041,0.011434275344588
32,-0.011952887564725,0.013283509767068,0.0013306222023426,1.079957958563,0.067004163297929,96.804201830031,0.020963125459114,0.90510060062279,1.0958861653004,0.11889948439506,0.011632174099079
32.25,-0.012472608595893,0.013778088553004,0.0013054799571105,1.0955791911045,0.06824765788755,96.655686463584,0.021218881016049,0.9211704434407,1.1132164601901,0.11860896965663,0.011835707141065
32.5,-0.013020207857306,0.014312214560373,0.001292006703067,1.1114077685149,0.069518662658625,96.439750955927,0.021552685854046,0.93799189495938,1.1309159168405,0.11794583345179,0.012046263032487
32.75,-0.013435684779697,0.014869781702895,0.001434096923198,1.1276327954047,0.070803661626008,96.433463081603,0.022080072087015,0.95540705600132,1.1490037432018,0.11718271646605,0.012264867708505
33,-0.013599815323678,0.015446842800388,0.0018470274767101,1.144515709615,0.072090241076373,96.908691758389,0.022861157097996,0.97315399034206,1.167467457209,0.11660542069413,0.012491741734414
33.25,-0.013504761961876,0.015900737596703,0.0023959756348266,1.1622699649701,0.073374309571865,97.851640459062,0.02385421400462,0.9909570248098,1.186240803595,0.11640544149446,0.012725977439605
33.5,-0.013251603756413,0.016208710377995,0.0029571066215817,1.1809526663661,0.074661436926333,98.972943312818,0.024940098482248,1.0086450540412,1.2052144397749,0.11654636920246,0.012965603702534
33.75,-0.012999897075985,0.016524002055281,0.0035241049792961,1.2004304778424,0.075961231692892,99.939412507671,0.02597558643095,1.0262800953766,1.2242698069141,0.11672037108418,0.013208043999918
34,-0.012914332961268,0.016852441452176,0.0039381084909083,1.2204171220077,0.077278023625183,100.55805673255,0.026833454015223,1.0441151304947,1.2433111658351,0.11649924833086,0.013450727752469
34.25,-0.013127958171288,0.017206612803275,0.0040786546319872,1.2405493579291,0.07861104712153,100.77172660842,0.027422317637096,1.0624403553881,1.2622820395321,0.11559545296104,0.013691599918892
34.5,-0.013711045748333,0.017698813366574,0.0039877676182412,1.2604770526364,0.0799559739942,100.56832140158,0.027702206577815,1.0813260559909,1.2811702745725,0.1140897363941,0.013929442086008
34.75,-0.014636989081947,0.018174582662608,0.0035375935806602,1.2799466098374,0.081311911399619,99.965764527893,0.027705818219327,1.1005758531253,1.3000093196266,0.11232486091113,0.014164050758661
35,-0.01576453222853,0.018675860308388,0.0029113280798581,1.2988540566083,0.082681871028871,99.086265803119,0.027551386869305,1.119878125821,1.3188736063296,0.11064788968985,0.014396288546765
35.25,-0.016864953192371,0.019162163670706,0.0022972104783347,1.3172607547171,0.084064129427948,98.195804028097,0.027422658403608,1.1390854676741,1.3378602706165,0.10916711700095,0.014627925137081
35.5,-0.017695376148579,0.019568514392171,0.0018731382435914,1.3353843982585,0.085445519128429,97.622427745201,0.027512802365277,1.1583019384206,1.3570570174967,0.10778821980973,0.014861193475272
35.75,-0.018088199096425,0.019961511886248,0.0018733127898229,1.3535657221713,0.086803045754918,97.604912956164,0.027955718852213,1.1777173662711,1.3765082384227,0.10642978137205,0.015098143317002
