time,Fy,Jint,ce_integral,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_work,strain_energy
4.75e-05,101.43680940851,0.060472025885138,0.19867006227501,2.3689681468762,0.20734217847466,2.1461159249158,0.028761000395838,2.4156516172436,0.097234328604557
4.8e-05,99.921123173149,0.060562189257366,0.20269251529122,2.4258921820988,0.21131240262772,2.2015668670809,0.029319603031631,2.472232513623,0.095340810144348
4.85e-05,98.137537419154,0.060634911225043,0.20688583347408,2.4821267370256,0.21549866738613,2.2581738681921,0.02987556139228,2.5289616814003,0.092468551633819
4.9e-05,96.695286908499,0.060997871758538,0.21102593194779,2.5386522346643,0.21978832162269,2.3161143927664,0.03043871741471,2.5863426415503,0.089141064667446
4.95e-05,96.060779427542,0.061792153333469,0.21519257160676,2.59637098371,0.22399509004559,2.3754902157482,0.031014031833965,2.6448508065415,0.085788828254959
5e-05,96.415915634276,0.063031171516179,0.21936446284241,2.6558958152375,0.22821246813344,2.4360824698197,0.031601165964977,2.7045330718599,0.082951829097734
5.05e-05,97.512049212682,0.064582968792859,0.22343041585791,2.7173977351911,0.2324182375359,2.4972479609635,0.032195871373551,2.7653876405187,0.081212461773417
5.1e-05,98.691770396812,0.066117508341763,0.22755407812453,2.7804709724233,0.23673983298683,2.5584093419627,0.032792296502309,2.8271094288243,0.080336635209503
5.15e-05,99.189840336565,0.067175040609409,0.23192982533924,2.8442197111421,0.24133202932015,2.6196865710969,0.033385769456266,2.8895767742784,0.079470279011375
5.2e-05,98.582255747999,0.067461307400994,0.2364130271551,2.9077030135095,0.24620976444364,2.6814907738471,0.033975550343541,2.9528734384164,0.078209237064603
5.25e-05,97.085604765899,0.067163810877226,0.24085863418465,2.9705098689159,0.25137894519001,2.7440319607376,0.034566307182513,3.01721664987,0.076752661174859
5.3e-05,95.459782791466,0.066908469148637,0.24536350864176,3.033060831495,0.25667815335796,2.8074394380132,0.035166933655609,3.0831437379354,0.075562883191453
5.35e-05,94.533228150933,0.067329631364589,0.25030822920482,3.0964391972885,0.26171385738434,2.8719572028429,0.035786701197687,3.151080910978,0.0749792430498
5.4e-05,94.677957305986,0.068647763632514,0.25566630499194,3.161851108822,0.26658098158219,2.9380257182424,0.036430691944522,3.2212511716452,0.074819629919256
5.45e-05,95.625577839909,0.070584547981205,0.26109468960444,3.2300203862945,0.27121586642233,3.0059771385142,0.037097141479154,3.293470583024,0.074817366671741
5.5e-05,96.74363079098,0.07261958689542,0.26625175934661,3.3009018050294,0.27545168497583,3.0758317470732,0.03777807266968,3.3673249015027,0.074781203566609
5.55e-05,97.521176123218,0.07437263605605,0.27114790160997,3.3738944660741,0.27944498512946,3.1471826770504,0.038462589737797,3.4423977232393,0.074900261706701
5.6e-05,97.875994294529,0.07584721398746,0.27615660104689,3.448364532069,0.28344747770427,3.2191864242232,0.039140983046037,3.5184494940393,0.075771808068682
5.65e-05,98.096632991622,0.077387080139839,0.28110827336079,3.5240611190483,0.28780947180447,3.2912846626421,0.039807832794513,3.5953737302233,0.07721093752032
5.7e-05,98.534606621418,0.079365674586405,0.28617409787123,3.6010997927291,0.29241966028431,3.3638379922059,0.040463064279077,3.6730496934811,0.078867579779578
5.75e-05,99.286101385847,0.081807058179815,0.29160675709772,3.6795448018533,0.29727751912766,3.4373412958525,0.041110863468574,3.7512747480186,0.079942011004109
5.8e-05,100.0583542055,0.084272327099405,0.29705087678222,3.75897791218,0.30228929221699,3.5118620898791,0.041757281055711,3.8297151753134,0.080020981076347
5.85e-05,100.33037432719,0.086178939700604,0.30226357256868,3.8385014079632,0.30740473937754,3.5875089573606,0.042407893353242,3.908061881355,0.078777749646966
5.9e-05,99.752460583737,0.087287774459077,0.30751470225361,3.9172462163167,0.31252338347797,3.6643768736999,0.043066593599822,3.9863349219893,0.076135507914943
5.95e-05,98.491452435466,0.087903072714247,0.31323305216868,3.99496454665,0.31777667461109,3.7425093779843,0.04373556073847,4.0648727669711,0.072369771354109
6e-05,97.190145680812,0.088631367227642,0.31921877472743,4.0722375579589,0.32290920110513,3.8219283457246,0.044415582398107,4.1442023159731,0.068138877017195
6.05e-05,96.52132223773,0.0899393070623,0.32527641403057,4.1501776205644,0.32761643797379,3.902475653604,0.045106004219358,4.2247577188652,0.064197636788225
6.1e-05,96.695727865596,0.091861260208135,0.33128339864669,4.2298162835431,0.33227126980385,3.9839676932048,0.045804421904739,4.3067019927691,0.060915358541967
6.15e-05,97.347172403757,0.09404020121048,0.3371198837857,4.3115410167814,0.33689152466093,4.0661780103,0.046506828206578,4.3899224739316,0.058485285100687
6.2e-05,97.863520634166,0.09598573069209,0.34290788299729,4.3949548594328,0.34116604048818,4.1488118186832,0.047208657788722,4.4741793364408,0.056724987484025
6.25e-05,97.808743833186,0.097333329337394,0.34831480833153,4.4792284512505,0.34523728743315,4.2321572246186,0.047906422690761,4.559309237404,0.054935468710041
6.3e-05,97.106659941493,0.098028383971559,0.35304630446153,4.5636423807456,0.34917400009255,4.3168300528803,0.048599193103932,4.6453745426209,0.052765498419808
6.35e-05,95.982238980158,0.098354634350879,0.35746427923488,4.6479596091488,0.35301892048938,4.4030592948357,0.049289326791907,4.7326878322467,0.050672032175487
6.4e-05,94.795589898621,0.098766414730489,0.36163110832909,4.7324955267049,0.3566927789575,4.4906221537299,0.0499822159283,4.8217129842939,0.049323596386702
6.45e-05,93.909804120497,0.099704447672904,0.36580622458497,4.817995869001,0.36024941056932,4.5793880955862,0.050685038930671,4.9129042752808,0.049032638069355
6.5e-05,93.635104098299,0.10147171022484,0.37012733848845,4.9054531252551,0.36389563637654,4.6696745070358,0.051404680284666,5.006549920282,0.049550371648408
6.55e-05,94.128794790308,0.10409230235678,0.37439160476828,4.9958534011434,0.36725163793344,4.7617318660596,0.052145379398072,5.1026631606114,0.050892109558327
6.6e-05,95.260997932457,0.10710456506045,0.37828539905844,5.0898153802286,0.37026443014795,4.8554554820519,0.05290713929596,5.2009620739839,0.052988718567078
6.65e-05,96.634051532534,0.11010588183261,0.38203926767907,5.1872713799212,0.37293615624793,4.9505146771242,0.053685889046468,5.301068473355,0.055845707386791
6.7e-05,97.791971593289,0.11247964856215,0.38572525024147,5.2874833891714,0.37542126160389,5.0464532826342,0.054475512944775,5.4024417014817,0.059413651661407
6.75e-05,98.477729494491,0.11417881992656,0.38907758570579,5.3894576425622,0.37772650257667,5.1429838748096,0.055270610355288,5.5047137937935,0.063406716913681
6.8e-05,98.762244484558,0.11552470355102,0.39190184136301,5.4924307598811,0.37969003148969,5.240189861669,0.056068253276954,5.6075556572066,0.067332532621518
6.85e-05,98.91305493138,0.11658447078222,0.39442056584529,5.5960625206955,0.38132380204522,5.3385021497055,0.056867694989059,5.7108673520974,0.070585724880555
6.9e-05,99.090282411882,0.11793445872991,0.3967168101093,5.7002604573873,0.38299241423829,5.4383503557062,0.057668521052776,5.8146108336631,0.072763257435656
6.95e-05,99.188297325726,0.11881091247131,0.39884570526801,5.8048389967114,0.38474215070226,5.5398635489741,0.058468918474259,5.918898433888,0.073903876884234
7e-05,98.963032622604,0.11921385345105,0.40102072037928,5.9093684906559,0.38636080805058,5.6427826663906,0.059265603625994,6.0235736601203,0.074172041026326
7.05e-05,98.250344663907,0.11900981386509,0.40336838253372,6.0134522320741,0.38794483123603,5.7470564872863,0.060055591883929,6.1288160563386,0.073514398020893
7.1e-05,97.16418611676,0.11881807835057,0.40581873873158,6.1171680030692,0.38942305461337,5.8529145306452,0.060838497651121,6.2349746704449,0.072090688169943
7.15e-05,96.16670603388,0.1191129159154,0.40814494561262,6.2211900944043,0.39073405522128,5.9603841947392,0.061617606349717,6.3424307050765,0.070463707651661
7.2e-05,95.775530978941,0.12022880962641,0.4103347718989,6.3265096440816,0.39185796949924,6.0692718699557,0.062398887171046,6.4514231947908,0.069135308241882
7.25e-05,96.125549856666,0.12211591641941,0.41222015179757,6.4339215257779,0.39287732176394,6.1794869008455,0.063188642799451,6.5619515887279,0.068253782058106
7.3e-05,96.858656527725,0.12362583794009,0.41353853025529,6.5435265434912,0.39355413928521,6.2910290215046,0.063991399588984,6.6738257112417,0.067724167312547
7.35e-05,97.367051571436,0.12463975018391,0.41442987357346,6.6546648566067,0.39386777075732,6.4040620321898,0.06480927153192,6.7868418096085,0.066994029795917
7.4e-05,97.196932546461,0.12433318845475,0.41483529759599,6.7663755480853,0.3939199480238,6.5189626088303,0.065642800469726,6.9009663750157,0.065648605827751
7.45e-05,96.320599526246,0.12267033832881,0.41501338044318,6.8781255867451,0.39363821692799,6.635968328491,0.066492246542134,7.0164194084826,0.063644778313889
7.5e-05,95.07842553979,0.1209701227143,0.41511060008484,6.9899033738947,0.39349619879733,6.7551727596615,0.067358226664897,7.1336323061577,0.061285785508977
7.55e-05,93.996108645885,0.11988290601065,0.41518673865764,7.1024630272834,0.39349466331588,6.8765371406765,0.068241326611547,7.2530641830008,0.059198530571518
7.6e-05,93.582958267148,0.12027576435995,0.41541993443906,7.2170389311537,0.39362377576029,6.9998379488717,0.069141101100683,7.3750019409293,0.057687610518482
7.65e-05,94.10637564372,0.12183857556544,0.41570678031197,7.3347277333911,0.39411615800341,7.1251324627163,0.070055168349749,7.4994145257338,0.056767778441537
7.7e-05,95.456627094775,0.12394267665962,0.41580390998513,7.4561053666944,0.39473430665759,7.2520499463093,0.070978931920594,7.6259782417489,0.056760457989439
7.75e-05,97.145667285246,0.12604329481344,0.41573670744389,7.5810387326553,0.39531819635371,7.3798500052002,0.071906152458011,7.7541692012525,0.057784018540367
7.8e-05,98.525956365469,0.12781482894292,0.41577861045621,7.7088873700846,0.39582975511699,7.5081346913676,0.072830299053196,7.8834549651134,0.059620416561341
7.85e-05,99.205371694921,0.1294364037278,0.41591659006448,7.8386146325761,0.3962563532051,7.6366859448403,0.073746275325686,8.0133969138766,0.06185556103442
7.9e-05,99.267427662299,0.12978986969682,0.41596211324753,7.969232109152,0.39655028284519,7.7657440598174,0.074651800288784,8.1437447869619,0.063793087053761
7.95e-05,99.031678136111,0.12955666491647,0.41598061802887,8.0999679022383,0.39644926232221,7.8956756507703,0.075547732897338,8.2744368941467,0.065084667464517
