time,DJ1,DJ2,DJint,EW,FE,Fy,J,KE,PEW,SE,max_disp_y
32.5,-0.01250417751477,0.020171086959581,0.0076669094448106,1.1117426373903,0.21712089056116,96.19915874326,0.022607894875544,0.93134153133993,1.1256118564481,0.13661353059595,0.012110320649886
32.75,-0.012888213881472,0.018235825738946,0.0053476118574743,1.1281702080715,0.22120842327711,96.438745114394,0.023089942517099,0.94841398252087,1.1433405122875,0.13620826384517,0.012331032814594
33,-0.013149780672418,0.010675605243169,-0.0024741754292488,1.1450349402719,0.22509678363733,96.977782109421,0.02367256174085,0.96566695196983,1.161320221313,0.13605308018051,0.012559438700124
33.25,-0.013207508154691,0.0041917433587456,-0.0090157647959454,1.1625065268471,0.22885915239815,97.91591561875,0.024378146050134,0.98283641424899,1.1795307957564,0.1362921772116,0.012794606649575
33.5,-0.013053855497571,0.0039950242450646,-0.0090588312525062,1.1806858562285,0.23268989734145,99.170046984911,0.02518702306681,0.99983805601621,1.1979314254562,0.1369197751361,0.01303457687901
33.75,-0.012771933636904,0.0092672660389659,-0.0035046675979379,1.1995307150863,0.23657381084995,100.48485546611,0.026032235835932,1.0166840160284,1.216457636546,0.13780227481713,0.013276759566392
34,-0.012509418210553,0.015467428285969,0.0029580100754161,1.2188551509857,0.24026449682771,101.54728400188,0.026818902784011,1.0335625894798,1.235035805376,0.13855397918428,0.013518508207472
34.25,-0.012429782298257,0.018573761550464,0.006143979252207,1.2383883611654,0.24375899284779,102.08996942211,0.027454255685305,1.0508249983484,1.2536054873656,0.13874368566561,0.013757642838721
34.5,-0.012659972061142,0.017718696194608,0.005058724133466,1.2578502539553,0.24714391805456,101.94817335058,0.027876162105926,1.0686691694896,1.2721377272852,0.13833003961791,0.013992825994533
34.75,-0.013241566792841,0.014753653684733,0.001512086891892,1.2770165406993,0.25056542070199,101.11868016459,0.028078460673022,1.0869284353829,1.2906431314071,0.13764969969643,0.014223804944958
35,-0.014097999584754,0.012469057503287,-0.0016289420814671,1.2957653114768,0.25407613902082,99.826597840812,0.028128845171396,1.1052681190208,1.3091673487865,0.13705016927136,0.01445151003114
35.25,-0.015047824100764,0.012376670006286,-0.0026711540944782,1.3141020874885,0.25757993288693,98.501691355464,0.028158638617037,1.1234938376437,1.3277732890575,0.13666108913389,0.01467791460455
35.5,-0.015879267532748,0.013641277568063,-0.0022379899646848,1.3321567459092,0.26110115945719,97.590894388447,0.028310601007982,1.1416861856022,1.3465151393979,0.13631597156251,0.014905574771155
35.75,-0.016445676999269,0.014481348716996,-0.0019643282822727,1.3501516407297,0.26462832034756,97.32273168441,0.028674350872396,1.1601167231895,1.3654171721353,0.13575934545795,0.015136924435273
