time,DJ1,DJ2,DJint,EW,FE,Fy_top,J,KE,PEW,SE,max_disp_y
45.25,-0.017582482997828,0.030093320198052,0.012510837200224,2.161554261918,0.13996098982081,103.01397556417,0.05565524920006,1.9793161351658,2.2156152716484,0.097103791490141,0.025882479589632
45.5,-0.018112694919409,0.029456870294156,0.011344175374747,2.1886597093424,0.14161054175132,100.74108451451,0.054917471770663,2.0048261968485,2.2425272664542,0.096895674027953,0.026191188777786
45.75,-0.018924745238509,0.029056565563091,0.010131820324582,2.2145917257417,0.14328487581548,97.902608360549,0.053931233929588,2.030370782907,2.2694604382096,0.096635909928121,0.026494579207993
46,-0.019550389967049,0.028482023342076,0.0089316333750268,2.2397761312345,0.14497373169004,95.332956183443,0.053215703132676,2.0559372792607,2.2966386972642,0.096525677966637,0.026795314695402
46.25,-0.019540637696254,0.028247590906008,0.0087069532097539,2.2648965061688,0.14666186433375,93.845806405459,0.05324288164729,2.0816594624386,2.3242373064212,0.096635647498647,0.027095604465127
46.5,-0.018669123916767,0.027797272525784,0.009128148609017,2.2907090913061,0.14833002963044,93.899085085094,0.054226573025553,2.1076795074955,2.3523268424743,0.097037676588471,0.027396717955436
46.75,-0.017041956808985,0.027437531182571,0.010395574373586,2.3178003762933,0.14996151327978,95.398412665987,0.056020131243664,2.1340180956579,2.380854019632,0.097793007868054,0.02769893569386
47,-0.015050452531009,0.026404145748709,0.0113536932177,2.3463745869816,0.15154716211249,97.733954663482,0.058179304385957,2.1605850165963,2.4096657775329,0.098845656761271,0.028001894063628
47.25,-0.013197985585363,0.024958391025364,0.011760405440002,2.3761808775216,0.15308329760081,100.03063982198,0.060149882510326,2.1873742958077,2.4385644044195,0.099921210776893,0.028305094495306
47.5,-0.011886518290748,0.023585268188733,0.011698749897985,2.4066366935529,0.15457407513807,101.51250543085,0.061492068144911,2.2144800308144,2.4673754256825,0.10070073949393,0.028608281589678
47.75,-0.011257947893546,0.022240394669178,0.010982446775631,2.4370896419042,0.15602778643246,101.81913244858,0.062046781875716,2.2419884655967,2.4960079108506,0.10101209097609,0.028911494143117
48,-0.011161743958658,0.0206050615675,0.0094433176088428,2.4670789263636,0.15745459450856,101.1056610247,0.061971304970011,2.2698658136813,2.5244808216884,0.10088961312253,0.029214801340741
48.25,-0.011258857289069,0.019450243667657,0.0081913863785879,2.496478287447,0.15886436956718,99.881798876238,0.061633096202068,2.2980833493088,2.5528974933174,0.10048291867366,0.02951792826676
48.5,-0.01119746250351,0.017975404903241,0.0067779423997312,2.5254865430249,0.16026697204867,98.728342532425,0.061427993978917,2.3264845678659,2.581422179137,0.099974125786223,0.02982003861616
48.75,-0.010767559126237,0.015405164933355,0.0046376058071188,2.5544997678544,0.16167146254424,98.079574952875,0.061620163950735,2.3550629887387,2.610176541334,0.09953443257288,0.030119848822247
49,-0.0099769783072566,0.013121163839442,0.0031441855321858,2.5839235462314,0.16308559502222,98.127613269129,0.062261730074507,2.3837817791294,2.6392702987556,0.099295274224254,0.030416058815388
49.25,-0.0090413456304198,0.010543772927674,0.0015024272972539,2.6139906758968,0.1645130847858,98.781734841539,0.063192999066076,2.412525445612,2.6686769456032,0.0993356151159,0.030707907345083
