time,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_work,strain_energy
6.4e-05,0.099214715812623,4.6297429770296,0.28986144842963,4.3409591841368,0.050332652804665,4.7154549693099,0.053741532233829
6.45e-05,0.10010277554488,4.7122546816963,0.29284698286421,4.4260109075101,0.051039388499013,4.803556981877,0.053334119499493
6.5e-05,0.10171944349752,4.7966421581687,0.29580315195553,4.5126776263903,0.051763716078889,4.8940864346489,0.053765679890621
6.55e-05,0.10422487029025,4.8839615400633,0.2986553956042,4.6011515755989,0.052510450145939,4.9870559343373,0.054962509108767
6.6e-05,0.10730227009289,4.9748627041789,0.30138666715348,4.6914770003102,0.053279954505782,5.0821388135328,0.056760705256607
6.65e-05,0.11036523424376,5.0692218292453,0.30399607530897,4.7831928013787,0.054068461503717,5.1787804875407,0.059266831305205
6.7e-05,0.11288785795888,5.1661831544008,0.30650152615216,4.875765504646,0.054869920490148,5.2764142785738,0.062377075595474
6.75e-05,0.11473839530654,5.2646608048604,0.30892066074489,4.9688633813179,0.055678404939525,5.3746387079073,0.065842358900295
6.8e-05,0.11617776435819,5.3639121877397,0.31123457429938,5.062344794542,0.056489785588088,5.4732516252844,0.069235627555852
6.85e-05,0.11740872457128,5.4636851465356,0.3134589855426,5.1568110475029,0.057301860121097,5.5726157182459,0.072013977396675
6.9e-05,0.11874922248604,5.5639203297459,0.31562385022763,5.2524378359363,0.058113226050548,5.6723145631911,0.07387719023697
6.95e-05,0.11986959196279,5.6644237850727,0.31778776481897,5.3496729887265,0.058922114073102,5.77233794301,0.074692448633131
7e-05,0.12050709583072,5.7648285179303,0.31998399010218,5.4479260070308,0.05972638140554,5.8727734548259,0.074683273844584
7.05e-05,0.12062720722817,5.8648585065387,0.32222649045015,5.547678102566,0.06052484037741,5.973896443344,0.074098437794716
7.1e-05,0.12043121452923,5.9646973950621,0.32455408412894,5.6485049059292,0.061318870478188,6.076143634599,0.073437477898308
7.15e-05,0.12109085562392,6.0651187900652,0.32697884960535,5.7501882054356,0.062112851991062,6.1797002697756,0.073349409059174
7.2e-05,0.1228446668209,6.1671061179719,0.3294549636884,5.8523421424379,0.062912748452698,6.2846635473041,0.074117314877998
7.25e-05,0.1247098627159,6.2711681932081,0.33195084846105,5.9552613724008,0.063723573117535,6.3908721038639,0.075497636506434
7.3e-05,0.12628555914804,6.377007575937,0.3345185863361,6.0588762629474,0.064547406600791,6.4980560377642,0.076913381874134
7.35e-05,0.12720786172982,6.483834458058,0.33719073976211,6.1636459248313,0.065383331461356,6.6060452386429,0.077437217244628
7.4e-05,0.12742090017966,6.5908586567516,0.33985271906772,6.2704519418655,0.066229299906187,6.7148715214849,0.076561593922032
7.45e-05,0.12684521923936,6.6975594302452,0.34226278728616,6.3795686373737,0.067084561800802,6.8247794174818,0.074486243113377
7.5e-05,0.12549510506167,6.8039182790485,0.34420293252464,6.4914711666672,0.067950898040844,6.9362173493558,0.071993169120033
7.55e-05,0.12441317842212,6.9107020901825,0.34564764357249,6.6052938214584,0.068831783855488,7.0497410520822,0.069853352172927
7.6e-05,0.12546844548796,7.0193461974497,0.34688096590859,6.7217726203333,0.06973004423934,7.1657617321411,0.068290307031548
7.65e-05,0.12881273165228,7.1312475111649,0.34809824849305,6.8401987880485,0.070645517627837,7.284304950229,0.067561881150098
7.7e-05,0.13259053128964,7.2469936642897,0.34937513690779,6.9602216719313,0.071574150015018,7.4050146188798,0.067801244599246
7.75e-05,0.13923405601176,7.3663201179331,0.3507267966298,7.0804268552643,0.072509020986721,7.5273580636993,0.069502413043446
7.8e-05,0.14683975931813,7.4885947778018,0.35208742410251,7.2011727539009,0.073442724531148,7.6507904621828,0.072326139051144
7.85e-05,0.14907258595665,7.6129668120902,0.35338787612593,7.3217660190232,0.074369876254527,7.7748142865168,0.075491766352108
7.9e-05,0.15135096291241,7.7382918290216,0.35460710397488,7.4430063223702,0.075288533373368,7.8990575433142,0.078257895692809
7.95e-05,0.15715311822319,7.8634784816487,0.35574721829349,7.5651480241035,0.076199925440457,8.0233860428888,0.080025802745052
8e-05,0.1726761727193,7.9880137500326,0.35682078807219,7.6884917686101,0.077106816148155,8.147925604445,0.080751596574845
8.05e-05,0.21898138694053,8.1120597832958,0.35784901781531,7.8130694881267,0.07801158675988,8.272948133079,0.080769858829285
8.1e-05,0.29099369924767,8.2360862928042,0.35887531026815,7.9387450384975,0.078915256234973,8.3987188320933,0.080145799219751
8.15e-05,0.38374313065991,8.3604720084363,0.35991580147858,8.0665126616543,0.07981795013348,8.5254230104011,0.078958712982419
8.2e-05,0.50273028953436,8.4854082050431,0.36094968306379,8.1951914060071,0.080720211288037,8.6531931407256,0.077665852594775
