time,DJint,DJint_2,Fy,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_power,preset_ext_work,preset_ext_work_p,strain_energy
14.75,0.00010922193663771,0.0029516806399686,99.842441732528,0.0042073762030284,0.31030085012767,0.012517819181732,0.21129935204899,0.002600625836027,0.03669223599468,0.31537761642457,0.37738823746645,0.087349792614747
15,0.00012995672697467,0.0029795964391482,99.848462015788,0.0043434098857405,0.31561335271007,0.013307425957017,0.21765406331192,0.0026799044386694,0.037148831614684,0.32063545604436,0.38661837091762,0.085507545938908
15.25,0.00013573617483387,0.0030089725557042,99.892439613326,0.0044722450924542,0.32109477385998,0.014088148600028,0.2239480117498,0.0027605633803091,0.03666229964107,0.32590664373651,0.39584476232459,0.083748719008584
15.5,0.00011071489182214,0.0030370692760207,99.89790776561,0.0045780986340008,0.32654700820325,0.014839547153791,0.23019698760477,0.0028418367736147,0.036170722440139,0.33118730539897,0.40494889008474,0.082061526409022
15.75,7.5258167257004e-05,0.0030620570706439,99.843400745896,0.0046816989184102,0.33187991753765,0.015539816949274,0.2364231057546,0.0029233716422113,0.036284266609246,0.33647922645548,0.41400576371591,0.080448545042894
16,5.9946435754052e-05,0.0030823508161061,99.773860061699,0.0048182503757414,0.33717765430258,0.016166844603779,0.24266105946629,0.0030051219920884,0.036681080230993,0.3417893116895,0.42312643207094,0.078892848261759
16.25,7.1532928346982e-05,0.0030979384574168,99.734508188206,0.0050036491292387,0.3425492681373,0.016703884460007,0.24894953045396,0.0030869084847392,0.036847602200513,0.34712408016601,0.43231751737488,0.077387709384814
16.5,9.2042184902e-05,0.003108481660078,99.723776955992,0.005227870666142,0.34799679949797,0.017145831618443,0.25530258080645,0.0031684263673246,0.036762723348599,0.35248646531142,0.44151880806852,0.075942102262806
16.75,0.00010237195747037,0.003111068626713,99.713056692217,0.0054697564462543,0.35345768258835,0.017507392460352,0.26170846739732,0.0032495500701749,0.036748171770288,0.35787737202183,0.45070766995838,0.074562799085256
17,9.7281228046566e-05,0.0031086863453082,99.687179500826,0.0057080450429111,0.3589121369084,0.017814154542211,0.26815346188733,0.0033303829051865,0.03694412988678,0.36329843833554,0.45991920766551,0.07322756878797
17.25,8.3078217656978e-05,0.003115967764885,99.654573124364,0.0059278921285881,0.36439343978376,0.018099404277915,0.27466382335459,0.0034110450036657,0.037159566427299,0.36875262051913,0.46918216970477,0.07185198069419
17.5,6.9380014937155e-05,0.0031352515268525,99.629109484728,0.0061301494282156,0.36992468596575,0.018398003409511,0.28130176578589,0.003491605947133,0.037254661175522,0.37424287315746,0.47848394815512,0.070342651337032
17.75,6.0839431400365e-05,0.0031599532810922,99.613315673338,0.0063303151775341,0.37549387562437,0.018739903728764,0.28810430811999,0.0035722320154027,0.037311629864465,0.37977109170983,0.48780473453512,0.06866602819992
