time,DJ1,DJ1_br,DJ2,DJ2_br,DJ_br,DJint,EW,EW_br,FE,FE_br,Fy,J,KE,KE_br,PEW,SE,SE_br,max_disp_y
45.75,-0.015042565259114,-0.0018450868646407,0.021128723421366,-0.00061489552001635,-0.0024599823846571,0.0060861581622517,2.2941534335937,-0.0074740566777976,0.53309412924525,0.1628855998341,96.477575415014,0.053664814447723,2.1239155678617,0.011286523238366,2.3445239137275,0.077489956761007,0.0011380778373539,0.026310290650964
46,-0.015011887425688,-0.0015599748984146,0.019990679044077,-0.0013069810729903,-0.002866955971405,0.004978791618389,2.3214501808718,-0.0075530901722065,0.53761509410907,0.16273712700451,95.131709728083,0.053568192458132,2.1517811925954,0.01137156496062,2.3736587086161,0.077478527542181,0.0011501166106199,0.026597814267762
46.25,-0.014349606686878,-0.0011516447212202,0.018160614546881,-0.0020572123883867,-0.0032088571096069,0.0038110078600033,2.3491375184591,-0.0076181661922593,0.5421721996304,0.1627198496097,94.711668605681,0.054040987053365,2.1799899981042,0.011532634422331,2.4032682803412,0.077652743100191,0.0011689109288727,0.02688482059103
46.5,-0.012966895698989,-0.00088468097740724,0.016242663936373,-0.0022792698461988,-0.0031639508236061,0.0032757682373839,2.3777317358348,-0.0077347384438259,0.54691372338845,0.16289888685369,95.438739868698,0.055210977162346,2.2085313605727,0.011827970268557,2.4332922303731,0.078117052191891,0.0011768727378325,0.02717265376322
46.75,-0.011104515266744,-0.00088445161411968,0.013813887567178,-0.0020769684164875,-0.0029614200306072,0.0027093723004343,2.4074889720044,-0.0079254177662713,0.55176340286952,0.16305088421792,97.17143744399,0.05689689423881,2.2373670233439,0.012244959597476,2.4635813799158,0.078714380083852,0.0011815649005947,0.027462092297662
47,-0.0093447775568376,-0.0010382122006567,0.011106687232377,-0.0023118673114489,-0.0033500795121056,0.0017619096755396,2.4382591758746,-0.0081764833213382,0.55635042878347,0.16305453475851,99.198570064773,0.058592679603788,2.2664945003601,0.012722520251171,2.4939393993219,0.079237582802094,0.0012091686800156,0.027753478326157
47.25,-0.0083073565066281,-0.0012164433766064,0.0085952000324091,-0.0031068420383768,-0.0043232854149832,0.00028784352578105,2.4695467087598,-0.0084688179768551,0.5606794597499,0.16305069355691,100.56424454478,0.059728217812118,2.2960896404876,0.013221810587301,2.5241913968376,0.079156613785802,0.0012313104982726,0.028046848899107
47.5,-0.0082468828497871,-0.0013364165082908,0.0055603305885645,-0.0043694361331266,-0.0057058526414174,-0.0026865522612227,2.5007771578462,-0.0087903075296881,0.56486414565846,0.16309565098289,100.68630347871,0.060031219116474,2.3262269320306,0.013723078357551,2.5542686605847,0.078491065248511,0.0012455150018854,0.028342023638761
47.75,-0.0088901660871935,-0.0013462315224877,0.0011553863926048,-0.0053745521898706,-0.0067207837123584,-0.0077347796945888,2.5315966091706,-0.0091378915768894,0.56896420394342,0.16319339967091,99.681784411355,0.059701208909096,2.3568255071376,0.01422191753291,2.5842397296155,0.077308636572709,0.001252174775649,0.028638630802367
48,-0.009616679062666,-0.0012953171317411,-0.0047908677018795,-0.0055363416048445,-0.0068316587365856,-0.014407546764545,2.56201906835,-0.0094940001292528,0.57322687180555,0.16333636874251,98.198036806208,0.059279111979875,2.3879386471641,0.014738098499676,2.6143088566504,0.075790632367201,0.0012608599084264,0.028936073296598
48.25,-0.0098206650172452,-0.0012716499256923,-0.0085289129787153,-0.0050884525956171,-0.0063601025213094,-0.01834957799596,2.592368913196,-0.0098189616386573,0.57717898314155,0.16347805858604,97.008995101823,0.059318252559964,2.4193270963917,0.015278334349813,2.6446456036481,0.074458149066441,0.0012895315174027,0.029233464151035
48.5,-0.0092470481483332,-0.0013858873482378,-0.0073807181027703,-0.004090461104255,-0.0054763484524927,-0.016627766251104,2.623071885623,-0.010092196117807,0.58081790442913,0.16361548765588,96.639030399654,0.060047390335094,2.4506995710521,0.015839640630047,2.6753211617943,0.073518856841768,0.0013066681169258,0.029529607150313
48.75,-0.0081125180790459,-0.0016872673567584,-0.0037156098162857,-0.0025399857603191,-0.0042272531170775,-0.011828127895332,2.654402549612,-0.010326353840663,0.58499313538674,0.16379878847414,97.123580240958,0.061239507819845,2.4822438858489,0.0164062502963,2.7063367154349,0.07262907689773,0.001295491677205,0.029823129489448
49,-0.0069106151193396,-0.0021298351271072,-0.0010480425027471,-0.00092475443318565,-0.0030545895602929,-0.0079586576220867,2.6863392545606,-0.010517916106792,0.58948177465502,0.16391437372522,98.021368500648,0.062406536869457,2.5140425366171,0.016889650882531,2.7376256353661,0.071799110524982,0.001299206609454,0.030112826397684
49.25,-0.006069639841334,-0.0025789274194627,-0.00093309234561343,0.00042430748892054,-0.0021546199305422,-0.0070027321869474,2.7186209688371,-0.010645245379631,0.59354362535815,0.1638442752609,98.729567191298,0.063167699216334,2.5458524021115,0.01718452940715,2.7691407006409,0.071106767570914,0.0013311891095976,0.030398135399874
49.5,-0.0057418739850012,-0.002878981464076,-0.0026773707497339,0.0011224648973307,-0.0017565165667453,-0.0084192447347351,2.7509457210079,-0.01070838290284,0.59823901121265,0.16377699161964,98.891689410248,0.06347167706506,2.5777723796248,0.017278938317918,2.8008723829753,0.070216002444452,0.0013570095280248,0.03067950696777
49.75,-0.0058087453605399,-0.0029968726287384,-0.003658631113491,0.00044367887691105,-0.0025531937518273,-0.0094673764740309,2.7831541980488,-0.010728958064141,0.60362429117893,0.16377580102876,98.575036588663,0.063529194023274,2.6100317573366,0.017226393930405,2.8328072024086,0.069025157538898,0.0013656270024857,0.030958420227448
50,-0.0060122587582386,-0.0030210249481887,-0.0017137389934347,-0.0010337636158707,-0.0040547885640594,-0.0077259977516733,2.8152834824731,-0.010719715881255,0.60901250926963,0.16386187345147,98.128756515485,0.063612979028386,2.642468708015,0.01707381717134,2.8649681807934,0.067854530307745,0.0013732148848676,0.031236968578697
50.25,-0.0061241896497826,-0.0030906965494041,0.0018717090547965,-0.0011054714988689,-0.004196168048273,-0.0042524805949862,2.8474901860946,-0.010670397315205,0.61472042373456,0.16403857473656,97.90072241826,0.063916100103365,2.6751966180943,0.016851982643892,2.8973751459156,0.066508051744633,0.0013786009931914,0.031517206073749
50.5,-0.0060987361044938,-0.0032458552325867,0.0057221571190663,0.0005900552630164,-0.0026557999695703,-0.00037657898542749,2.8799188678179,-0.010568912912547,0.62011092333982,0.16416813357918,98.007227043101,0.064471019898506,2.7081388030409,0.016585871282821,2.9300072540166,0.065362864725688,0.0013740102393047,0.031800599446891
50.75,-0.0061119246712613,-0.0033376849172939,0.0092410182452205,0.0018319791483941,-0.0015057057688998,0.0031290935739592,2.9125995470547,-0.010423683520232,0.62465893925763,0.16420300461215,98.25120283403,0.065106865682239,2.7407969457789,0.016286411754246,2.9628110192827,0.064758854497851,0.0013670577594039,0.032087847865689
50.8125,-0.006407303234821,-0.0033234027689501,0.012908285003062,0.0021604122340962,-0.001162990534854,0.0065009817682412,2.920801479189,-0.01038411301298,0.62579351054475,0.16418796310808,98.350670361772,0.065251119236661,2.7616040653657,0.016108643377239,2.9710329451771,0.064603977604718,0.0013662953173515,0.032160288538879
50.9375,-0.006474389851641,-0.0032397963047474,0.011597511897733,0.0013760929286233,-0.0018637033761241,0.0051231220460922,2.9372270629641,-0.010303112340529,0.62819956814241,0.16413320706077,98.323096272874,0.065473808231372,2.7738515734882,0.015980077554354,2.9874959195603,0.064203769695215,0.001367646553501,0.032305913381371
51.1875,-0.0069051187677214,-0.0028278084676478,0.00783656204813,-0.0010646342628817,-0.0038924427305296,0.00093144328040862,2.9700618359676,-0.010164560030927,0.63317429150636,0.16402967419144,97.881270526335,0.065621291251152,2.7983988998643,0.015747873049149,3.0205981060724,0.063241580917479,0.0013837009199971,0.032600070691472
51.4375,-0.0077531862813807,-0.002196035724206,0.0061028753389515,-0.0039094397941293,-0.0061054755183352,-0.0016503109424291,3.0028149011214,-0.010092309590767,0.638041992373,0.16401085365147,96.956064666962,0.065495537843704,2.831757462279,0.015570387736682,3.0539122002933,0.062373677257946,0.0013900996688954,0.032898090008696
51.6875,-0.0085104866087027,-0.0016607121706728,0.0060894518704618,-0.0050881920919794,-0.0067489042626522,-0.0024210347382409,3.0355172755249,-0.010107137048587,0.64344236920738,0.16403436921753,95.928725271559,0.065387048859297,2.8652337248729,0.015595989051288,3.0875202647066,0.061571363283128,0.0013817033277431,0.033200043297449
51.9375,-0.0089372000581562,-0.001417609164751,0.0063729859039002,-0.003931431765438,-0.0053490409301891,-0.002564214154256,3.068309462598,-0.01020600524378,0.64940513328004,0.164046155794,95.242853529216,0.065521135070587,2.8991765958116,0.015826659339302,3.1215705157112,0.060642758029859,0.0013742813997824,0.033506043552321
52.0625,-0.0091334120526317,-0.001412110657139,0.0075443964180704,-0.0024004202299925,-0.0038125308871315,-0.0015890156345613,3.0847927946775,-0.010279843027107,0.65212962472683,0.16409084343996,95.036355085966,0.065693472005753,2.9252144256123,0.016111381238008,3.138823991146,0.060316103182464,0.0013720722572919,0.033660584645446
52.125,-0.0091916520615136,-0.001429640522362,0.0084403506924943,-0.0013768652851133,-0.0028065058074753,-0.00075130136901926,3.0930625354318,-0.010321816612229,0.65335545546005,0.16412085999488,95.024893992068,0.065797935752106,2.9381925032489,0.016284591467906,3.1475127893431,0.060206248470696,0.0013711968744463,0.033738242169339
52.25,-0.0091301206635463,-0.001474021568073,0.007428635203808,-0.00032059970023443,-0.0017946212683074,-0.0017014854597383,3.1096543429454,-0.010415733441393,0.65586152733969,0.16419201708241,95.052193810356,0.066008486477652,2.950941482785,0.016463312599304,3.1649928162352,0.059991724189935,0.0013661060343562,0.033894325129974
52.5,-0.0091189526666918,-0.0015880884387955,0.006549191616586,0.001154472410352,-0.0004336160284435,-0.0025697610501058,3.1430146859319,-0.010634478375534,0.66126609808373,0.16425338567196,94.96699597752,0.066308211758323,2.976596923805,0.016820395647684,3.2003661615414,0.059345268853088,0.0013687193003208,0.034209509654136
52.75,-0.0093998850521519,-0.0017428499162705,0.0080472395033754,0.0025098436842611,0.00076699376799059,-0.0013526455487765,3.1765902739166,-0.010879385173052,0.66654029167356,0.16415210828,94.560439598726,0.06641270999187,3.0119290926118,0.017318673455844,3.2363076506091,0.058602169718251,0.0013857680552229,0.034528640124535
53,-0.0097264385679534,-0.0018530972006902,0.009493009764541,0.003674593513275,0.0018214963125847,-0.00023342880341238,3.2104061535978,-0.011143477989835,0.67192313294948,0.16404465233343,93.916934622873,0.066487975045036,3.0477231885497,0.017830347000027,3.2728614184426,0.058051081057486,0.0013988948980132,0.034851617813885
53.25,-0.0097774358334133,-0.0019270223687888,0.0094038236205399,0.0052890654623619,0.0033620430935731,-0.00037361221287331,3.2446070957053,-0.011422824963926,0.67792461934117,0.16401195573186,93.394319514826,0.066832404831602,3.083901004365,0.018364478411508,3.310082924513,0.057623124688567,0.0014104482935719,0.03517834334599
53.5,-0.0093249242273624,-0.0020846613814885,0.0067435755405083,0.0068755953777521,0.0047909339962637,-0.0025813486868541,3.2794240794717,-0.011707900727356,0.68356451171661,0.16401640460568,93.321337499944,0.067624476419183,3.1207824510542,0.018889425897036,3.3480018013343,0.057157128690162,0.0014333146612792,0.03550867291784
53.75,-0.008382323666227,-0.0023672383669276,0.0038091857712507,0.0083204122008557,0.0059531738339281,-0.0045731378949762,3.3151004044692,-0.011990952120954,0.6879241735384,0.16406734901796,93.820846992651,0.068807029304685,3.158133408549,0.019377794264091,3.3865948933059,0.057239303461845,0.0014411527963207,0.035842330409232
54,-0.0070890603852703,-0.0027401113983418,0.0025032778986152,0.0092333572085058,0.006493245810164,-0.0045857824866551,3.3518335596906,-0.012265349826288,0.69223044687682,0.16420439410598,94.829247782187,0.070220476039753,3.1955798974531,0.019820608570678,3.4257886823425,0.057819436914024,0.00142707652752,0.036178788373396
54.25,-0.0055353058819599,-0.0030890421688736,0.0025996223690527,0.0095373162354941,0.0064482740666205,-0.0029356835129072,3.3897491631838,-0.012521310840412,0.69734344918125,0.16438952614633,96.175375158019,0.071794038044498,3.2330654576687,0.020190243334332,3.4654773726748,0.058867564540385,0.0014196676145088,0.036517144794615
54.5,-0.0037649210580055,-0.00329864796044,0.0034563733787244,0.0098820650367936,0.0065834170763536,-0.0003085476792811,3.4288837521391,-0.012740477868726,0.70280347718069,0.16452561897337,97.663380930827,0.073565177252059,3.2706727823226,0.020471641091437,3.5055331689981,0.060230692771125,0.0014239747193041,0.036856040121753
54.75,-0.0019315299237876,-0.0033707378961774,0.0049533284047643,0.010359835123022,0.0069890972268441,0.0030217984809767,3.4691480734706,-0.012897824632169,0.70787767853302,0.16452935361474,99.131961578625,0.075518657369526,3.3083055533827,0.02068379880193,3.545806076958,0.06169477336981,0.0014362289462169,0.037193672752033
55,-0.00036809355089884,-0.003381304702026,0.0056468458571374,0.0099998477264236,0.0066185430243976,0.0052787523062386,3.5102793866435,-0.012974979643817,0.71209954261382,0.16446992565894,100.41380231383,0.077445791727915,3.3460333539107,0.020842182623147,3.5861318350019,0.062960456178802,0.001459821604564,0.037527974410191
55.25,0.00054752000080982,-0.0033965514542691,0.0044067870712582,0.0080317260700597,0.0046351746157906,0.004954307072068,3.5518381082089,-0.01297950538641,0.71593607896982,0.16447590035281,101.25211640312,0.07898925965841,3.384168414344,0.020954525761515,3.6263624203144,0.063554169939479,0.0014751448579891,0.037856983471647
55.5,0.00059153452098001,-0.0033929301778156,0.0016086546138542,0.0055246026250253,0.0021316724472097,0.0022001891348342,3.5932904382986,-0.012943523142996,0.72055675011805,0.16450746122424,101.35808306385,0.079840557454988,3.4230732018633,0.021031049638902,3.6664113817618,0.063326138202945,0.0014704798797236,0.038179381538101
55.75,-0.00017297465048238,-0.0033871880169564,-0.00012814807122343,0.0038363577433004,0.00044916972634399,-0.00030112272170581,3.6341600177411,-0.012902834164221,0.72558099311813,0.16450978782871,100.62012217079,0.079952852166018,3.46219218604,0.02107402311905,3.7062897573379,0.062976751477903,0.0014699302666635,0.038495042398825
55.875,-0.00099859850703982,-0.0033322775160861,0.00096399018749765,0.0032244939104414,-0.00010778360564465,-3.4608319542166e-05,3.6543206116046,-0.012887243706037,0.72828219147034,0.16448534837465,99.793595319052,0.07979032838676,3.4922353638035,0.021102000734986,3.7261886946212,0.062629323814834,0.0014755401746428,0.038650599768004
55.9375,-0.0014345151019329,-0.0032908453861346,0.0028287029714156,0.0031417063065336,-0.00014913907960102,0.0013941878694827,3.6643256815479,-0.012881331147974,0.72969107025802,0.16447286905642,99.276854409301,0.079681801900513,3.5073000255301,0.021112342357142,3.736136695488,0.062486031480503,0.0014784029573615,0.038727920620675
56.0625,-0.0019618737887663,-0.0032034540797143,0.00083218793583383,0.0035200467970741,0.00031659271735978,-0.0011296858529324,3.6841489423894,-0.012873628757576,0.73251805433867,0.16445749525891,98.564042939208,0.079480951696385,3.5218694211801,0.021123559462089,3.7560504821156,0.062283508097721,0.0014830893916149,0.038881967108792
56.3125,-0.0027659988222071,-0.0029590914737677,0.00025384746318502,0.005039560281214,0.0020804688074463,-0.0025121513590221,3.7232055545569,-0.012875400854113,0.73776217945907,0.16446379522853,97.251322262016,0.079351509547481,3.5506706168219,0.021184396689437,3.7960409021493,0.062013874045955,0.0014857469788875,0.039189530297676
56.5625,-0.0034083464787939,-0.0026850924990261,0.0045949799396392,0.0070085176397872,0.0043234251407611,0.0011866334608453,3.7618888011807,-0.012904730942944,0.74247472787264,0.16445439162671,95.98961181821,0.079651422173811,3.5900623561478,0.021355680414017,3.836355278002,0.061712091612946,0.0014921734657511,0.039499013041987
56.8125,-0.0037284401175368,-0.0025235922660608,0.0083208144101801,0.0078764067709602,0.0053528145048994,0.0045923742926434,3.800606716,-0.012971415955629,0.74709635920921,0.16446869989406,95.160589386256,0.080303074212786,3.6297122934251,0.021613575269438,3.8770977560683,0.061611547339277,0.0015058486858335,0.039813379314775
57.0625,-0.0036506710499157,-0.002542117753855,0.010218406107109,0.0068835790274188,0.0043414612735637,0.0065677350571932,3.8398012588076,-0.013088152115808,0.75207879807,0.16453710037522,94.949073044631,0.081310718723057,3.6696563064722,0.021932959805617,3.9183234386412,0.061645781175309,0.0015216944261034,0.040134401273089
57.3125,-0.0029104309924673,-0.0028018313226103,0.0076536570153139,0.0047594275142327,0.0019575961916223,0.0047432260228467,3.8799174637597,-0.013270730768669,0.75709551402686,0.16466303506019,95.640836931961,0.082867305847235,3.7099960480473,0.022267453070981,3.9600239766274,0.061742227425928,0.0015396150919201,0.04046235653643
57.5625,-0.0014586879129804,-0.0031898639358302,0.0023777182399898,0.0031572648130358,-3.2599122794345e-05,0.00091903032700938,3.9212492480338,-0.013516918535471,0.76194291769185,0.16474863990683,97.269909424468,0.08499947118926,3.7507615749763,0.022574569550778,4.002106343678,0.061931983543743,0.001538675144289,0.040796314282643
57.8125,0.00018314391838458,-0.0035465417805045,-0.001936937822561,0.0029174404333603,-0.00062910134714413,-0.0017537939041764,3.9637294147767,-0.013796299398813,0.76634880609288,0.16476026938982,99.225461565359,0.087216168275928,3.7918546239824,0.022833873016173,4.0444296151386,0.062030257640195,0.0015229115916694,0.04113476119195
58.0625,0.0011495340567509,-0.0037300256813621,-0.0024259785482538,0.0039919729136569,0.00026194723229478,-0.0012764444915029,4.0068715564661,-0.014073006468312,0.77052983287914,0.16465650332767,100.4573422416,0.088702143518308,3.833364420065,0.023039797986928,4.086858787593,0.061550304874062,0.0015214273771536,0.041476264863052
58.3125,0.00089180173435052,-0.0037212025407423,0.0023569014539531,0.0058589236955378,0.0021377211547955,0.0032487031883036,4.0499958398267,-0.01433761057321,0.77478241345024,0.16445645284368,100.27035413063,0.08892511650603,3.8754462330264,0.023222560957948,4.1292462521559,0.060526781858094,0.0015467539228949,0.041819905712922
58.5625,-0.00027311132953306,-0.0036227638585545,0.0069786458594036,0.0077427737144381,0.0041200098558836,0.0067055345298706,4.0926129185622,-0.014608185970079,0.77907999950511,0.16434023734089,98.937725487109,0.088146616804999,3.9179379240157,0.023461295913164,4.1716324191108,0.059168339766782,0.0015743995765907,0.042165330591281
58.8125,-0.0013268378263512,-0.0035598158483366,0.0062842064994293,0.0088268948824416,0.005267079034105,0.0049573686730781,4.1346837171325,-0.014898182703605,0.78394327909575,0.16437050594791,97.482352921556,0.087343187704531,3.9608101854519,0.023826628130273,4.2141630149481,0.057647001613729,0.0015867917027555,0.04251244200361
59.0625,-0.0014456862167009,-0.0035876547330819,0.0024268353986391,0.0087135229396429,0.0051258682065611,0.00098114918193816,4.1765904747534,-0.015191245744093,0.78856879441801,0.16432962109937,96.831268619987,0.08742117583955,4.0039561741918,0.024313864901235,4.2569821609815,0.056291984227374,0.0016022349059661,0.042860904983274
59.3125,-0.00061614995054615,-0.0036824210109345,-0.00047662802454375,0.0079269798630562,0.0042445588521218,-0.0010927779750899,4.2188546457869,-0.01545232753021,0.79219645524183,0.16412080581024,97.156671725006,0.088512016896629,4.0471172780202,0.0248665059402,4.3001394122963,0.055307628123441,0.0016343007877264,0.043209776297546
59.5625,0.00033724577229893,-0.003784195516131,-0.00089058478572825,0.0075870623894844,0.0038028668733533,-0.00055333901342931,4.2617971170576,-0.015660994238264,0.79554739663435,0.16395415199531,97.950603110093,0.08982425797984,4.0903054278518,0.025435887687855,4.3435757874742,0.054499963944967,0.0016699450204335,0.043557547083903
59.8125,0.00091460000289352,-0.0038910459629495,0.0012730814552665,0.0080786555849575,0.0041876096220079,0.0021876814581601,4.3054010417829,-0.015822846469558,0.79916608254903,0.1638796020787,98.615093068655,0.090794600838383,4.1336907084449,0.025990334625268,4.3871859958723,0.053764585993891,0.0016969713918712,0.043902681660897
60.0625,0.0010024209514379,-0.0040561623116901,0.0033711945674037,0.0085523723164673,0.0044962100047773,0.0043736155188416,4.349429589187,-0.015950602192426,0.8030632698231,0.16385230582423,98.924751726615,0.091282047024899,4.1771172656717,0.026496617602481,4.4308914665455,0.053172486579309,0.0017121082971712,0.044244407329373
60.3125,0.00076572042697356,-0.004268682148928,0.0025826896425119,0.0081459904917639,0.0038773083428359,0.0033484100694854,4.3936069419303,-0.016045396091442,0.80746833430399,0.16386521818714,98.993156283763,0.091533173684006,4.2206423762904,0.026916678524675,4.4746678011542,0.052438129405625,0.0017181950066852,0.044583276425909
60.5625,0.0004798637833107,-0.004441603001083,0.00076748615053524,0.0069211039276942,0.0024795009266112,0.0012473499338459,4.4377252796659,-0.016100049580905,0.8118400444019,0.16393762348336,98.94784866863,0.09186588815578,4.2646116068247,0.027223795300882,4.5185284900268,0.051277915227244,0.0017221739953348,0.044921088114687
60.8125,0.00029044123720694,-0.0045200127992326,0.00069562619255471,0.0055401793514016,0.0010201665521689,0.00098606742976165,4.4816721380822,-0.016115458709141,0.81528791494031,0.16403177814576,98.7516893276,0.092398514519342,4.3090754333889,0.027422172749022,4.562503047612,0.049830250462981,0.0017299873221801,0.045260128718659
61.0625,-0.00022170654227218,-0.0045115409585658,0.0018561862015095,0.0044903779371613,-2.1163021404539e-05,0.0016344796592373,4.5254229851553,-0.016111963083658,0.81821023558428,0.16409753233895,98.318224745612,0.092723050050932,4.353897539933,0.027548007710958,4.6066584020809,0.048288363901888,0.0017325049973562,0.045602124091107
61.3125,-0.0012724351535489,-0.0044461734996333,0.0027283208332376,0.003326085837388,-0.0011200876622453,0.0014558856796887,4.5690460654828,-0.016122915921069,0.8206112641254,0.16411313044827,97.690541396341,0.092542428408391,4.3988586593781,0.027637462447159,4.6510528511459,0.04706413245844,0.0017406310359136,0.045947481015234
61.5625,-0.002036508130473,-0.0043406936519039,0.0035173344456856,0.0015733239862153,-0.0027673696656886,0.0014808263152126,4.6126915988408,-0.016171220306865,0.82304397275916,0.16408268216881,97.041078254608,0.092520018565157,4.4438421437235,0.027713286447482,4.6957237374041,0.046034333826536,0.0017622868636922,0.046295197290232
61.8125,-0.0022898834955691,-0.0041961111538079,0.005302524637145,-0.00021458166801056,-0.0044106928218185,0.0030126411415759,4.6565200635569,-0.016250826800481,0.82613925433045,0.16407619647145,96.514481909713,0.092852488671624,4.489270662175,0.027811579704663,4.7407194043549,0.044786532622963,0.0017826807602866,0.04664340423606
62.0625,-0.0025532057586273,-0.004043870646249,0.006203612491368,-0.001255272184935,-0.0052991428311839,0.0036504067327407,4.7005977525818,-0.016337465622127,0.82896478057083,0.16412687220572,96.106164282203,0.093062669749213,4.5350797718213,0.027980649231478,4.7860663061421,0.043805568034937,0.0017869081401364,0.04699017919254
62.3125,-0.0028094223190032,-0.0039339179502937,0.0054434363858779,-0.0016952447886872,-0.0056291627389809,0.0026340140668747,4.7448452979886,-0.016414545358629,0.83116509736489,0.16422632491994,95.700841548339,0.093194782556812,4.5808628120248,0.028241588358433,4.831786341878,0.043280153034296,0.001782783184778,0.047334223946983
62.5625,-0.0032745181670609,-0.0038750737719019,0.0029367527053552,-0.0023675851877673,-0.0062426589596692,-0.00033776546170578,4.7891128401839,-0.016481503415679,0.83332498392324,0.16437012180486,95.202134982305,0.093060088115327,4.6268048019598,0.028579268599645,4.8779229762495,0.042873991346357,0.001769626598215,0.047675195950953
62.8125,-0.0039552924633534,-0.0038654664047801,-0.0016567723600882,-0.0038101912362421,-0.0076756576410222,-0.0056120648234416,4.8333321140418,-0.016548051130108,0.83536005391472,0.16456620932493,94.600886796741,0.092618338405556,4.6730941391328,0.028965798190404,4.9245517698539,0.042721214083916,0.0017449464089375,0.048013700981697
63.0625,-0.0044412744610282,-0.0039107024754737,-0.0083647084437647,-0.0056716541621805,-0.0095823566376542,-0.012805982904793,4.8775982485591,-0.016627651054817,0.83744195940287,0.16479759004369,93.960824827479,0.092260200862623,4.7196699917704,0.029373435137264,4.9717665078314,0.04291145668614,0.0017172005857233,0.04835106027617
63.3125,-0.0046414908608338,-0.0039734881155002,-0.014947412437839,-0.0069196228187939,-0.010893110934294,-0.019588903298672,4.9221280262125,-0.016729205306228,0.83966448419654,0.16498882179216,93.398196040403,0.092077982702179,4.7666939931564,0.029780758333532,5.0196504165725,0.043201495973082,0.0016940684367473,0.048688961221351
63.5625,-0.0043533850743783,-0.0040188190637235,-0.01773559407164,-0.0065288636800341,-0.010547682743758,-0.022088979146018,4.9671560926835,-0.016852798412016,0.84118104634739,0.1651255492148,93.041674684764,0.092263959811612,4.8143455068805,0.030172803459003,5.0682505209501,0.043547695730538,0.0016832974013012,0.049029084286079
63.8125,-0.0037991387091419,-0.0040597188510335,-0.016124759270904,-0.0045353574678816,-0.0085950763189152,-0.019923897980046,5.0128452935717,-0.016985198929774,0.84227093309055,0.16519654396216,92.949606823218,0.092609292614136,4.862737319728,0.030532866184716,5.1175715120206,0.043891236077574,0.0016876308189672,0.0493728161412
64.0625,-0.003316301674725,-0.0041354198589401,-0.013693328042091,-0.0023124486008967,-0.0064478684598369,-0.017009629716816,5.0592782906789,-0.017101810487045,0.84333602669934,0.16518510341309,93.092781046803,0.092764341448742,4.9118171388998,0.030844492739517,5.1675906341506,0.044357969296025,0.0017025667686534,0.049721158932162
64.3125,-0.002821650831212,-0.0042809211401335,-0.014917831796409,-0.0010226207941402,-0.0053035419342737,-0.017739482627621,5.1065319331235,-0.017184415497026,0.84371391086034,0.16518463787621,93.451777356499,0.092794257713231,4.9613529761229,0.031095595632498,5.2182760530053,0.045246391140693,0.0017184708760922,0.050074860187155
64.5625,-0.0020404968555433,-0.0044988564156644,-0.019105393532118,-0.00079852341657516,-0.0052973798322396,-0.021145890387662,5.154744414979,-0.017233727303468,0.84408427277561,0.16518694237156,94.086108898329,0.093366394900974,5.0112509352848,0.031273252422184,5.2695903748958,0.046465599784551,0.0017272550668791,0.050434636240948
64.8125,-0.0011185890441077,-0.0047235807759387,-0.022550366328956,-0.00071793345937251,-0.0054415142353112,-0.023668955373064,5.2041071099269,-0.017264380194341,0.8439706428114,0.1651590457329,95.074927893937,0.09500835063251,5.0613702764201,0.031366774679427,5.3214781358795,0.048268683432884,0.0017339617292014,0.05080126085571
65.0625,-0.00026957297358297,-0.0048353216750896,-0.021939290949096,0.00010832275209614,-0.0047269989229935,-0.022208863922679,5.2547965016748,-0.017293367152061,0.84347504430581,0.16511589539464,96.411669674554,0.096991387674582,5.1116144213195,0.031385701494946,5.3738481707532,0.050458915704808,0.0017408278125046,0.051175351865988
65.3125,0.00097387853055499,-0.0047347616817315,-0.015788524485241,0.0015778561473709,-0.0031569055343607,-0.014814645954686,5.306867216938,-0.017335774748468,0.84314272193316,0.16504833150097,97.954443702406,0.098861252331139,5.162093506201,0.031380861427408,5.4265639707744,0.05275847329633,0.0017454029315661,0.051556904546293
65.5625,0.0026548288123436,-0.0044317373701057,-0.0076105457777855,0.0026080280563012,-0.0018237093138046,-0.0049557169654419,5.3601386679506,-0.017410322910285,0.84265830543839,0.16500380834838,99.447142425876,0.10057464867205,5.2127841341788,0.031438195580204,5.4794558566627,0.055111171230694,0.0017507091458476,0.051944847666303
65.8125,0.0044118454770323,-0.0040764077889489,-0.0022196185080819,0.0025779273860031,-0.0014984804029457,0.0021922269689504,5.4141716569947,-0.01754478110395,0.8423548955611,0.16495091286833,100.58852452162,0.10222136316526,5.2636668767327,0.031630898354517,5.532360010786,0.057241448894396,0.0017681727853283,0.052336961929785
66.0625,0.0049602896860417,-0.0038716125043415,-0.00098574620134406,0.0017892581171709,-0.0020823543871706,0.0039745434846977,5.4683840423688,-0.017769997846005,0.84241363521818,0.16487278603803,101.12513816327,0.10296988483588,5.3147911092418,0.031984732688314,5.5851675156155,0.059054343398268,0.0018020372370451,0.052730332810121
