time,DJ,DJint_1,DJint_2,Fy_top,J,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_power,preset_ext_work,preset_ext_work_p,strain_energy
62.75,-0.0012163394664554,-0.002406251418652,0.0011899119521966,94.933407252606,0.095438902169248,4.62111287049,0.269962180345,4.3863992136588,0.048446165025286,0.17647377938197,4.7047093461535,4.9537171164114,0.049327159820251
63,-0.0037630529244325,-0.0034409634636536,-0.00032208946077886,94.11453874908,0.09510008622213,4.6629086762006,0.27106951883712,4.4291993413318,0.048783100652356,0.17878821981969,4.7489483821613,4.9981248663116,0.049767351081599
63.25,-0.0050399728469679,-0.0042974268715512,-0.00074254597541666,93.448696124471,0.094977178902325,4.7048847653371,0.27212732819148,4.4723155987846,0.049120269610223,0.18144486226305,4.793797372388,5.0431540015719,0.050566530849234
63.5,-0.0039192206530674,-0.0049147696565564,0.000995549003489,93.134361726648,0.095114085095482,4.7472525660382,0.27315485050843,4.5158714118061,0.049460218186974,0.18426768647104,4.8393101633046,5.0888680701637,0.051541969314999
63.75,-0.0057225430396824,-0.0049517774447462,-0.00077076559493622,93.242238596482,0.095785479022146,4.7902133363497,0.27415950177862,4.5599156709334,0.049805230646073,0.18706764900006,4.8855023874784,5.1352849870976,0.052682799342071
64,-0.005311021473373,-0.0045917489795438,-0.00071927249382915,93.650865656883,0.096796291352707,4.8338953728537,0.2751482358266,4.6048065373814,0.050156941509807,0.18969561443858,4.9323509646715,5.1823803950274,0.053923267639405
64.25,-0.0028932423238068,-0.0041056181353003,0.0012123758114934,94.166553635561,0.097879760939351,4.8783590344023,0.27613582194475,4.6498565613526,0.050516160242348,0.19210280939728,4.9798112625667,5.2301051980069,0.055430589543513
64.5,-0.00012904327364452,-0.0033516650975818,0.0032226218239372,94.73605609071,0.09916818953256,4.9236666269285,0.2771295481013,4.6954635956726,0.050882892796472,0.19429444937358,5.0278340565037,5.2784048553532,0.057169175232558
64.75,-0.0011371034469091,-0.0023051560476171,0.001168052600708,95.501170173412,0.10074969972629,4.9699424739887,0.27813536560348,4.7410507772778,0.051256503890577,0.19622340966025,5.0763624798753,5.3272195877325,0.05919166157831
65,-0.0002036346705662,-0.0010331518962862,0.00082951722572002,96.619080250533,0.10259500407575,5.0173436684804,0.27915347531477,4.7873639951713,0.051635935839615,0.19774860087499,5.1253122634645,5.3764660890494,0.061329533591546
65.25,-0.00186798447253,0.00049382655125415,-0.0023618110237841,98.057774709576,0.10471706672536,5.0659469653586,0.28018741017592,4.8336497569477,0.0520198973423,0.19870394778551,5.1746081209728,5.4260226576319,0.063681165913878
65.5,-0.00075165924656559,0.001973310627878,-0.0027249698744436,99.56511569243,0.10684503114599,5.1156375073265,0.2812393975618,4.8800012610587,0.052406976521666,0.19900752299307,5.224083062924,5.4757365914793,0.065897728783132
65.75,0.0039911272081255,0.0027969844296383,0.0011941427784871,100.77372115,0.10839099916194,5.166072616001,0.2823061868311,4.9267071096541,0.052795703193141,0.19873559672559,5.2735586382157,5.5254544814441,0.067787906159309
66,0.0055292917414205,0.0028062910903546,0.002723000651066,101.33398802718,0.10912848954168,5.2167422563041,0.28338673731297,4.9737376287691,0.053184637374744,0.19814037596043,5.3229263333631,5.5750639780298,0.069323060303701
66.25,0.0037298463663589,0.0019679739764952,0.0017618723898637,101.06290208914,0.10905247242611,5.2671116624683,0.28448692466226,5.0208716757397,0.053572549820222,0.19759208888998,5.3721546022243,5.6245305361361,0.070461951909331
66.5,0.0047120966187302,0.00028345158779319,0.004428645030937,100.05580830374,0.10818149930552,5.3167905618285,0.28560501541607,5.0682461774297,0.053958686311733,0.19744272096856,5.4212997274141,5.6739098873685,0.071344483569383
66.75,0.0016642808327009,-0.0016638741901912,0.0033281550228921,98.633329276855,0.10702110831944,5.3656409881361,0.28674374590742,5.1157359778964,0.054343019152127,0.19789709423767,5.4704854856969,5.7233273642692,0.072226768023603
67,-0.0017994585682847,-0.0035081269698658,0.0017086684015811,97.157292812362,0.10592617537491,5.4137759366632,0.28789977099273,5.163340714258,0.054726347763529,0.19898594793626,5.5198643202995,5.772937744541,0.073290774474897
67.25,-0.0030519307427429,-0.0050381580868197,0.0019862273440767,95.912311378623,0.10504867315424,5.4614886482094,0.28905996584143,5.210987832734,0.055110147329804,0.20061354854191,5.5695804463621,5.8228876816007,0.074554252899717
67.5,-0.0048990792995938,-0.0057413599958704,0.00084228069627659,95.116081525698,0.10484100803503,5.5091800936303,0.29023056447074,5.2586809481314,0.055496164699795,0.2025975970234,5.6197437211714,5.8732890747964,0.0760692917394
67.75,-0.0040268299827405,-0.0055556747909065,0.001528844808166,94.945485337514,0.10544736489601,5.5573077234005,0.2914342374757,5.3068640480192,0.055885873984393,0.20469037934125,5.6704115255544,5.924200071842,0.077680255666018
68,-0.0029106563631177,-0.0045753702653888,0.0016647139022711,95.502553040513,0.10683787603086,5.6063254680716,0.29267945342659,5.3552531099864,0.056279974774814,0.20660614970232,5.7215757826211,5.9756121379724,0.079419076876831
68.25,-0.00019232757396799,-0.0028691486670646,0.0026768210930966,96.723188167722,0.10899069854313,5.6565708808851,0.29396795451022,5.4041143781282,0.056678111569298,0.20806411909008,5.7731576960024,6.0274459215715,0.081257654597864
68.5,-0.00097108733249409,-0.001045805933661,7.4718601166931e-05,98.277355300445,0.11135284095081,5.7081091267802,0.29529106231112,5.453152218822,0.057078918376344,0.20887583884309,5.8250197676969,6.0795634163131,0.08296731895708
68.75,-0.0030706738206144,0.00018603472977034,-0.0032567085503847,99.612969871469,0.11320466236402,5.7606363193057,0.2966315327152,5.5024847940304,0.057480380974517,0.20907175834604,5.8770056259219,6.1318068659618,0.084314130189493
69,-0.0038886604586635,0.0004065290078151,-0.0042951894664786,100.2406468461,0.11408948262513,5.8135689099685,0.29796817260957,5.5525480003186,0.057880402720496,0.20894085802626,5.9289993385479,6.1840584430083,0.085012679489797
69.25,-0.0028555342603442,-0.0003545196179626,-0.0025010146423816,100.03337170011,0.11402216395264,5.8663114040439,0.29927785721146,5.6034298431682,0.058277391028159,0.2088810640522,5.9809697443087,6.2362861832681,0.085060278790586
69.5,-0.0025561905667076,-0.0016539478794812,-0.00090224268722645,99.226569635533,0.11344545634515,5.9185158099538,0.30055612254378,5.6544063215377,0.058670670368834,0.20917769486262,6.0329696447561,6.2885435281325,0.084831845519234
69.75,-0.0049537865038103,-0.002994310517386,-0.0019594759864243,98.193499748199,0.11286169769919,5.9701666221697,0.3017975692982,5.7059307142964,0.059060582661562,0.20990843126594,6.0850968275023,6.3409292938985,0.084414211091652
70,-0.0080399261170163,-0.0040226229754718,-0.0040173031415444,97.306294242442,0.11264423510176,6.0215128909132,0.30299114263116,5.7576218572544,0.059448250696153,0.21098750105461,6.1374481505676,6.3935412854386,0.084159385664087
70.25,-0.0057611898359533,-0.0045523483537441,-0.0012088414822092,96.902320408526,0.11301410511011,6.0729470463716,0.30412824801635,5.8097613750092,0.059835120120632,0.21222704147873,6.1900860755194,6.4464431032553,0.083893899729115
70.5,-0.0013160244394505,-0.0045208141954111,0.0032047897559606,97.155759488514,0.11404154189565,6.1248608663631,0.30519426604583,5.8618800156107,0.060222495697726,0.21338417689208,6.243019342464,6.4996445055516,0.083713378897263
70.75,-0.0045108012710242,-0.0040789532499528,-0.00043184802107145,97.907354969125,0.11553886295981,6.177482718089,0.30620022832846,5.9146123043494,0.06061128234514,0.21425088744688,6.2962013088596,6.553098888594,0.083536800471625
71,-0.003472777765806,-0.0036594556743123,0.0001866779085063,98.718246058406,0.1170128727051,6.2307641543715,0.30714981041517,5.9676023682592,0.061002016451362,0.21477136946034,6.3495535511621,6.6067266707074,0.083196950814128
71.25,-0.0032109771142585,-0.0037110049298171,0.00050002781555858,99.171735143716,0.11795829657351,6.2844119884136,0.30804385591538,6.0209800880481,0.061395095170453,0.21508252262507,6.4030081259053,6.6604584072181,0.082489486734087
71.5,-0.0030222534270894,-0.0043742468003435,0.0013519933732542,99.129037816668,0.11820151358806,6.33806525152,0.30889032140996,6.0748088364633,0.061790996997589,0.21541992542778,6.4565427811524,6.7142712132247,0.081327334899198
71.75,-0.0035047751531601,-0.0053752328905678,0.0018704577374077,98.711758023469,0.11801824080743,6.3914841971426,0.3097053767006,6.1295197395311,0.062190317171648,0.21596540712092,6.5101860752341,6.7681943797933,0.07990533805017
72,-0.0030890312522501,-0.0063887219336377,0.0032996906813876,98.108240910998,0.11777425818788,6.4446165888228,0.31048717597262,6.1844409059514,0.062593594022018,0.21677322959186,6.563995335337,6.8222867093824,0.078440951751401
