Time,Points:0,Points:1,Points:2,Raw Length,Raw Velocity,Smoothed:0,Smoothed:1,Smoothed Length,Smoothed Velocity
63.188,99.5,11.376,0,55.848531783611904,0.5039999999999907,99.60343822844412,11.232018648019315,52.78545278827051,0.6063515940493005
63.438,99.75,11.126,0,56.20208517420518,1.4142135623731065,99.76340326340916,11.198498834499498,52.94889204398886,0.6537570228734069
63.688,100.0,11.126,0,56.45208517420518,1.0,99.9058857808917,11.198638694639357,53.091374630114395,0.5699303445021258
63.938,100.0,11.251,0,56.57708517420518,0.5,100.00291375291967,11.237368298368963,53.19584668169238,0.4178882063119431
64.188,100.0,11.376,0,56.70208517420518,0.5,100.03725407926,11.306610722611392,53.273136857834814,0.30916070456973443
64.438,100.0,11.376,0,56.70208517420518,0.0,100.00530769231362,11.390610722611397,53.36300660602033,0.35947899274205497
64.688,100.0,11.376,0,56.70208517420518,0.0,99.98963869464463,11.394585081585756,53.37917178517826,0.06466071663172102
64.938,100.0,11.376,0,56.70208517420518,0.0,99.9998834498894,11.378536130536805,53.398211843996364,0.07616023527242533
65.188,100.0,11.376,0,56.70208517420518,0.0,99.99958041958635,11.370808857809532,53.40594505621162,0.03093284886102765
65.438,99.999,11.376,0,56.703085174205185,0.004000000000019099,99.99938694639286,11.376375291375966,53.41151485104861,0.02227917934794732
65.688,99.999,11.377,0,56.70408517420519,0.004000000000019099,99.99938694639286,11.376603729604405,53.41174328927705,0.0009137529137603906
65.938,100.0,11.377,0,56.705085174205195,0.004000000000019099,99.99953846154439,11.376860139860815,53.41204111986771,0.001191322362643632
66.188,100.0,11.377,0,56.705085174205195,0.0,99.99994638695232,11.377139860140536,53.41253573747083,0.0019784704124958807
66.438,100.0,11.377,0,56.705085174205195,0.0,100.00021445222039,11.377396270396945,53.41290668922988,0.0014838070361804512
66.688,100.0,11.378,0,56.70608517420519,0.003999999999990678,100.00000932401527,11.377624708625381,53.4132137097581,0.0012280821128740627
66.938,100.0,11.378,0,56.70608517420519,0.0,99.99962470863065,11.37794638694706,53.413715113723704,0.002005615862429977
67.188,99.999,11.378,0,56.7070851742052,0.004000000000019099,99.99933333333928,11.37812820512888,53.41405856300913,0.0013737971416958317
67.438,99.999,11.378,0,56.7070851742052,0.0,99.99905361305954,11.378000000000675,53.41436626414626,0.0012308045485269759
67.688,99.999,11.378,0,56.7070851742052,0.0,99.99891375291969,11.377871794872469,53.414555993990035,0.000758919375101641
67.938,99.999,11.378,0,56.7070851742052,0.0,99.998937062943,11.378053613054284,53.414739300314054,0.0007332252960736696
68.188,99.999,11.378,0,56.7070851742052,0.0,99.9990419580479,11.378375291375963,53.41507764913653,0.0013533952898967527
68.438,99.999,11.379,0,56.708085174205195,0.003999999999990678,99.99900000000594,11.378603729604404,53.41530990869284,0.0009290382252515883
68.688,99.999,11.379,0,56.708085174205195,0.0,99.99900000000594,11.378860139860812,53.415566318949246,0.0010256410256204163
68.938,99.999,11.379,0,56.708085174205195,0.0,99.99900000000594,11.379139860140533,53.41584603922897,0.0011188811188844738
69.188,99.999,11.379,0,56.708085174205195,0.0,99.99900000000014,11.379335664335677,53.41604184342411,0.0007832167805759127
69.438,99.999,11.38,0,56.7090851742052,0.004000000000019099,99.99900000000011,11.379608391608402,53.416314570696834,0.0010909090908910457
69.688,99.999,11.38,0,56.7090851742052,0.0,99.99900000000005,11.379951048951057,53.41665722803949,0.001370629370626375
69.938,99.999,11.38,0,56.7090851742052,0.0,99.99899999999998,11.380195804195804,53.416901983284234,0.0009790209789741766
70.0,99.999,11.38,0,56.7090851742052,0.0,99.9989999999999,11.379937062937051,53.41716072454299,0.004173246108943211
