time,DJ,DJint_1,DJint_2,Fy_top,J,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_power,preset_ext_work,preset_ext_work_p,strain_energy
26.375,0.0038172556672711,-0.0034336209522372,0.0072508766195083,97.730176541545,0.014070634747306,0.74080263825849,0.03721017155802,0.59091397633272,0.0076499882157594,0.055868236122756,0.74632362500068,0.89565510828674,0.1025832348564
26.875,0.0039700400090365,-0.003940419578353,0.0079104595873895,97.589790875591,0.014683002814037,0.76907214983843,0.039570431147452,0.61397353075602,0.007940066045248,0.05979306088354,0.77516052626557,0.92457043253831,0.1054881255758
27.125,0.0039120940459683,-0.004454133729996,0.0083662277759643,98.323108546611,0.015078904073358,0.78399191213328,0.040815596234913,0.63212337325464,0.008091645729468,0.061294028127379,0.79025020274961,0.93970631866468,0.10732919690073
27.625,0.0044369518667871,-0.0046036475568836,0.0090405994236707,99.963149980333,0.015943887456201,0.81487777152852,0.043437893466753,0.64991729009448,0.0084118282561677,0.061883324626165,0.82092506644226,0.97050065685307,0.11120217745144
27.875,0.0043409265882555,-0.0052636492811847,0.0096045758694402,101.06832923978,0.016372025977942,0.8304902604449,0.044823894738897,0.66843387289009,0.0085771567627554,0.06117530775868,0.83625673102444,0.98588298590117,0.11289160885566
28.375,0.004646901151043,-0.0057366377282379,0.010383538879281,101.32538967341,0.017090283453159,0.86105909914664,0.047675834319989,0.68680967183814,0.0089021708429625,0.059055248605088,0.86621873736356,1.0159406249921,0.11489140703919
28.5,0.0042407695115417,-0.0066258026223157,0.010866572133857,101.13307997384,0.017232805379617,0.86851657683173,0.048416346161997,0.7029318326998,0.008982820095429,0.058568196580337,0.87354783066936,1.0232920903162,0.11509832290534
28.5625,0.0043687032641866,-0.0068787271635707,0.011247430427757,100.91227274354,0.017298483367715,0.87221426156647,0.048790578760351,0.70773548686299,0.0090247775805364,0.058369354458481,0.87719091725892,1.0269463887862,0.11557719715547
28.6875,0.0042169692284341,-0.0070772032702733,0.011294172498707,100.55546123429,0.01742121534515,0.87955204025804,0.049526508565939,0.71247289194649,0.0091090405568878,0.058108513474905,0.88444866467201,1.034226255532,0.11537511125888
28.75,0.0043214147271717,-0.007342049251054,0.011663463978226,100.26296289665,0.017478933931555,0.88319854182438,0.04990073867836,0.71724407029005,0.0091513616310257,0.058041481076969,0.88806716910594,1.0378559428617,0.1158397722244
28.875,0.0041692609529689,-0.0075526756059285,0.011721936558897,99.86116049389,0.01759101116099,0.890456735881,0.050633219226145,0.7219659570065,0.0092364623419038,0.058065148112261,0.89530172124626,1.0451126071861,0.11563820636061
28.9375,0.004272432647265,-0.007820432166121,0.012092864813386,99.556570100788,0.017646341815714,0.89407637974827,0.051003536207296,0.726722555823,0.0092792613783833,0.058144236358782,0.89892202957434,1.0487441504508,0.11611332731312
29.0625,0.0041308210149917,-0.0080279574865845,0.012158778501576,99.191085311832,0.01776001491854,0.90130968979862,0.051728604493603,0.73143452425443,0.0093654428370999,0.05844901447427,0.9061867719906,1.0560312286279,0.11596348566574
29.3125,0.0041515003681575,-0.0084043521890679,0.012555852557225,98.668390493694,0.018016936196713,0.91585044854695,0.053170958276301,0.74083175296266,0.0095404900917155,0.059465659758914,0.92088235410999,1.070770562907,0.11661792015893
29.4375,0.0040255385560247,-0.0088839937893069,0.012909532345332,98.4183171991,0.018165882286297,0.92319659730446,0.053876700333919,0.75043737474072,0.0096294526645706,0.060099904382987,0.92833200757962,1.0782434106659,0.11694333289437
29.6875,0.0041147153884897,-0.0091415368504838,0.013256252238973,98.471245657902,0.018513379210368,0.93811469607904,0.055264369293884,0.75994930581105,0.0098104209462161,0.061372939544413,0.94346797195982,1.0934275161568,0.11793716055686
30.1875,0.0043849187674942,-0.009451083364786,0.01383600213228,99.170704155546,0.019340477172336,0.96877866105039,0.057847457640021,0.77897097945179,0.010182880698975,0.062964310076314,0.97444037556078,1.124511828562,0.12039989866146
30.4375,0.0043563570409408,-0.01010637175706,0.014462728798001,99.81179029949,0.019785468158751,0.98440110582077,0.059083215918115,0.79877540142617,0.010373561120272,0.063214465456655,0.99015923106224,1.1402841755036,0.12182964220207
30.9375,0.0043561652938618,-0.010293946622209,0.014650111916071,100.01078172147,0.020563162091564,1.0156682740638,0.061460247686864,0.81822214828068,0.010760408138013,0.063233925349688,1.0216662512848,1.1718962732052,0.12452075021477
31.1875,0.004211377911809,-0.010896451601711,0.01510782951352,99.699685846296,0.020873653836037,1.0312346254206,0.062653176317565,0.83843686511202,0.010956207804241,0.063417954829624,1.0374486079358,1.1877277582276,0.12576315144449
31.6875,0.0039442080195178,-0.011118864721753,0.015063072741271,98.833441086648,0.021462811076723,1.062446847305,0.065108959099098,0.85846239695314,0.011353790237424,0.065045701135253,1.0694796809132,1.2198436722188,0.12798540262945
31.8125,0.0044334762805626,-0.011624131700231,0.016057607980794,98.391999987526,0.021619705353343,1.0703297520398,0.065754654146642,0.87608216800284,0.011454620447986,0.065672580401279,1.0776247433988,1.2280135648149,0.12911155715553
32.0625,0.0040867373837782,-0.01166222052087,0.015748957904649,98.256130131869,0.021980146940799,1.0862922576037,0.067064028440831,0.88670666124684,0.011658560965656,0.067128754838268,1.094169413528,1.2446137317198,0.12929027394041
32.5625,0.004203176890542,-0.011676184829218,0.01587936171976,98.523466949383,0.022839949453549,1.119146687415,0.069852144558414,0.90870828554207,0.012076323276313,0.070046023624633,1.1282328315735,1.2789074263355,0.13021171547766
32.6875,0.0048608404151438,-0.012209410259973,0.017070250675116,98.783285808996,0.02307653795685,1.1275486291349,0.070581557050226,0.92832059642886,0.012182864721738,0.070876151071001,1.1369387077225,1.287715062254,0.13103178637967
32.9375,0.0046638989540109,-0.01226593538211,0.016929834336121,99.029542476739,0.023544653877366,1.1445447275375,0.072046192265432,0.94025732698902,0.012398508886163,0.072757009658742,1.1545177188085,1.3056692073452,0.13023488442645
33.0625,0.004780050359956,-0.012587022217887,0.017367072577843,99.154432500981,0.023772519129617,1.1531214262613,0.072790029145795,0.95259261179055,0.012507627836653,0.073919843864897,1.1633811790208,1.3148365106904,0.13005316897916
