time,DJint,DJint_2,Fy,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_power,preset_ext_work,preset_ext_work_p,strain_energy
83.8125,0.0090949124706677,-0.012984943776639,98.787050897428,0.14019270871569,9.4044917592814,0.28824773846479,9.2438801064893,0.084000758763281,0.26780131293241,9.5838915006845,9.8719834832338,0.076650736216624
84.0625,0.010021888742758,-0.0082200948798035,99.229836845545,0.1411155106955,9.4713343010033,0.2885248558199,9.311058174984,0.084459719608089,0.26810894786876,9.6505121621552,9.938972265834,0.076437746424593
84.3125,0.0097427215348894,-0.0093144417016496,99.359379742584,0.14082941252229,9.5383068129905,0.28878880206158,9.3784259711918,0.084919003427145,0.26831433866988,9.717198353379,10.006025176651,0.07596702111112
84.5625,0.010357319983153,-0.0061593767145263,99.121906591883,0.14155852462465,9.6050910727373,0.28904868062761,9.4466464499574,0.085378274002566,0.26860738728439,9.7839486648179,10.073140392396,0.075282910868171
84.8125,0.0099598816367312,-0.011849097325686,98.64549615582,0.14138052600633,9.6715116158114,0.28929775699528,9.514623232324,0.085837638698899,0.26912433885036,9.8508017249627,10.140356858162,0.074651343176539
85.0625,0.0091174502883864,-0.016314387282597,98.05417373533,0.14070546753861,9.7375516631369,0.28954118189036,9.5825349581806,0.086297481136261,0.26991332779137,9.9178191240896,10.207736566493,0.074251570792629
85.3125,0.0082385819984039,-0.018722314110154,97.411344242575,0.13991353957135,9.8033069224397,0.28977814553931,9.6509661466008,0.0867581318241,0.27096864890251,9.985067948521,10.275346813579,0.073925012678804
85.5625,0.0075825218779106,-0.01799524557577,96.813897092504,0.13935666490078,9.8689563277519,0.29001038012176,9.7189224606846,0.087219609264822,0.27225127502814,10.052609671904,10.343249304071,0.073960682193738
85.8125,0.0074821108574515,-0.02860119490755,96.398118813382,0.13923062421771,9.934711022549,0.29024760188053,9.7870447735059,0.087681612570398,0.27368763186032,10.120491626391,10.411491667432,0.07411382028743
86.0625,0.0077313974821524,-0.023541090887467,96.191161724576,0.1393671639981,10.000711742348,0.29049158846794,9.8558508989544,0.088143775683398,0.27519941513624,10.188742360626,10.480102548306,0.074296919247718
86.3125,0.0079490932307849,-0.019294819696115,96.02927382004,0.13938922292485,10.06694643542,0.29074244282084,9.924494543155,0.088606009775665,0.27676483144919,10.257378137731,10.54909807913,0.074696621525136
86.5625,0.0080325117411966,-0.016823067396731,95.692727322909,0.13919685183305,10.13327363839,0.29099731498656,9.993763773498,0.089068695364249,0.27844802909946,10.326420301796,10.618499686698,0.075140753058944
86.8125,0.0078033412522537,-0.014504220614613,95.116440263389,0.1387632511617,10.199548115762,0.29124847782921,10.063225653901,0.089532587578571,0.28035729937193,10.395911122104,10.688350352757,0.075708742546251
87.0625,0.0070122664061509,-0.016236693128372,94.455347035315,0.1380834056986,10.265756741128,0.29149457396169,10.133924592299,0.089998487100984,0.28256052901041,10.465914379969,10.758715081305,0.076387238368464
87.3125,0.0059479478961212,0.0031026638748505,93.961607922992,0.13753187865125,10.332069003089,0.29174471482058,10.203720408613,0.090466865712855,0.28502186488389,10.536497989456,10.829662880542,0.07738396388927
87.5625,0.0053259451144534,0.0067520436304677,93.801995707923,0.13771356563307,10.3987763517,0.29199971128409,10.275024867617,0.09093763754905,0.28760798411476,10.607709541227,10.901241611666,0.078444462440165
87.8125,0.0051130913473337,-0.0096878898045473,93.968868582998,0.13848780042554,10.46617591296,0.29225718195309,10.345230430962,0.091410166383464,0.29015672992459,10.679560691724,10.973462200921,0.079965092440257
