time,Fy,Jint,ce_int,external_work,fracture_energy,kinetic_energy,max_disp_y,nucleation_energy,preset_ext_work,strain_energy
5.075e-05,98.257691591136,0.065407963683085,-0.35420363789143,2.9000515097032,0.5517797770566,2.7100681057275,0.032071612175912,0.53388315734872,2.9528352946698,0.06457999397686
5.125e-05,99.037853441897,0.066692091269016,-0.25686675979633,2.9677983251258,0.56085331604437,2.7756415496147,0.0326713928657,0.51647523168278,3.0199696593375,0.064072581774392
5.175e-05,98.777412838885,0.067219407805138,-0.14852131491346,3.0356271556526,0.57034533546571,2.8421700853555,0.033270096839248,0.49460234393596,3.0877106510966,0.063009959393818
5.225e-05,97.474954307846,0.067116387049622,-0.037155242032708,3.1029338254105,0.58024012387101,2.9097989917962,0.033867941263568,0.47167174571084,3.1562403049975,0.061300784056982
5.275e-05,95.762543772251,0.066906355246556,0.059603633610198,3.1698920613088,0.58978604894677,2.9786249973421,0.034470832667509,0.45289898280008,3.2261579941139,0.059483882775224
5.325e-05,94.528310820551,0.067215580857877,0.11506542726509,3.2374212746695,0.59951048077732,3.0489517556148,0.035087639232864,0.44520228140878,3.2979342655524,0.057826563568348
5.375e-05,94.329599457039,0.068405716562182,0.12978052086181,3.3067080194495,0.60908235032063,3.1208041258095,0.035725330061069,0.45013494962372,3.3719281846363,0.056788748428159
5.425e-05,95.067876998439,0.070369055404927,0.12647299140357,3.3785909096328,0.61856539155919,3.1944602749681,0.036385017223964,0.4630155007393,3.4481476165487,0.056071871869935
5.475e-05,96.162944163638,0.072671123523179,0.10428207582811,3.4532207152498,0.62732153205521,3.2696461743242,0.037061125391657,0.47843167927096,3.5263058324563,0.056031918480524
5.525e-05,97.02160533476,0.074882774592046,0.081200861151623,3.5301973053164,0.63624559769254,3.3462106047841,0.037743787406882,0.49346087557744,3.6060224195774,0.055943318163971
5.575e-05,97.424917888732,0.07687768099419,0.050137846096503,3.6090088465105,0.6447866015495,3.423866647901,0.038422888205268,0.50958991451569,3.6869946903385,0.05652460529045
5.625e-05,97.596737014869,0.078894246106559,0.012859300571262,3.6894026089464,0.653368008713,3.5017807566582,0.039091740614282,0.52724362292264,3.7690338199487,0.058006931238958
5.675e-05,97.944847335161,0.081255547554673,-0.020338987700131,3.7714212570592,0.66200340930273,3.5802196726429,0.039748880457869,0.54227290739702,3.8519750099301,0.059809791259413
