time,DJ_over_J,DJint,Fy,Jint,ce_int,external_work,fracture_energy,kinetic_energy,max_disp_y,nucleation_energy,preset_ext_work,strain_energy
4.7250000000001e-05,-0.16422486790366,-0.0095358276326861,97.55958769372,0.058065673940929,0.6620764319616,2.4290825164486,0.34926732230339,2.261542730987,0.028246456554176,0.39811420903944,2.4843030699332,0.087836965426995
4.7300000000001e-05,-0.16225247288511,-0.0094445748498446,97.717985427836,0.058209127305765,0.67332703038347,2.4348586438543,0.34985238016091,2.2673838807462,0.028305444454588,0.39791483182397,2.4902552333907,0.087793383900745
4.7350000000001e-05,-0.16393844507047,-0.0095361459732378,97.481890688706,0.058169064426215,0.68014821650866,2.4406354275344,0.35043518859708,2.2732748373218,0.028364527504329,0.39765382180567,2.4962109599769,0.087697812681251
4.7400000000001e-05,-0.16874930039332,-0.0097829220208129,96.911607404197,0.057973111580379,0.6923469292284,2.4463971675745,0.35102120942498,2.2792177948075,0.028423708326485,0.39719951345825,2.5021728180534,0.087557880504394
4.7450000000001e-05,-0.17507885444208,-0.010102584032712,96.168543175055,0.05770305080477,0.70483238918032,2.4521373685127,0.35160981326169,2.2852073910667,0.028482992445738,0.39670313793679,2.5081458509539,0.087392293005
4.7500000000001e-05,-0.18046874026149,-0.010373278720242,95.480178213075,0.057479642763683,0.71403979337955,2.4578632323901,0.35220753474667,2.2912307598426,0.028542386605725,0.39649669917936,2.5141365429586,0.087213730296606
4.7550000000001e-05,-0.18210198101071,-0.010459384319158,95.088726640089,0.057436960658561,0.72750973674414,2.4635972776384,0.35281216230112,2.2972717557284,0.028601896535065,0.39623354605596,2.5201512626523,0.087052934144778
4.7600000000001e-05,-0.17752821794232,-0.010241996935986,95.196380075666,0.057692219607105,0.73749043048877,2.4693755969764,0.35342363126958,2.3033169032344,0.02866152429071,0.39599497674486,2.5261945275038,0.086917823812871
4.7650000000001e-05,-0.1654235971959,-0.0096471799106765,95.920160880752,0.058318039712629,0.7507496811599,2.4752428907911,0.3540376242995,2.3093600757307,0.028721265025422,0.39557549734238,2.5322674824447,0.086818959463088
4.7700000000001e-05,-0.1460743434672,-0.0086656114097464,97.265977416439,0.059323295275958,0.76190201847729,2.4812450025657,0.35465586695681,2.3154027208062,0.028781103123196,0.39514116117681,2.5383669375066,0.086748906316607
4.7750000000001e-05,-0.12134892100529,-0.0073593884536193,99.125845478064,0.060646509195568,0.77213209837152,2.4874201606265,0.35527415549343,2.3214439174114,0.028841008129822,0.39494533913053,2.5444851840716,0.086696535579333
4.7800000000001e-05,-0.0941863931463,-0.0058548892299295,101.29637296634,0.062162792674682,0.78331449882352,2.4937904426298,0.35589742480432,2.3274848028812,0.028900931531903,0.394489669749,2.5506106437415,0.086654565470147
4.7850000000001e-05,-0.067875047348553,-0.0043238053148325,103.51229774226,0.063702427972224,0.79355141925698,2.5003551050913,0.35651501759668,2.3335222381198,0.02896080582724,0.39403088685841,2.5567292411945,0.086613505454617
4.7900000000001e-05,-0.045432753464672,-0.0029566333117407,105.48713782402,0.065077132382913,0.80528750722664,2.5070873197178,0.357132289332,2.3395614043425,0.029020547159727,0.39360272266042,2.562826267511,0.086552123902659
4.7950000000001e-05,-0.029246828480697,-0.0019334860631486,106.95380094105,0.066109255724079,0.81723973651558,2.5139354325752,0.35776729121464,2.3456103881483,0.029080061974884,0.39292486082575,2.5688884314311,0.086439730988011
4.8000000000001e-05,-0.02094849558695,-0.0013964163009801,107.70031843477,0.066659502835612,0.83294222182741,2.5208290311137,0.35841974579962,2.3516842529497,0.029139256911482,0.39209480078453,2.5749057830815,0.086256998725251
4.8050000000001e-05,-0.021402909671512,-0.0014264961662907,107.5983020406,0.066649637277564,0.84609810640816,2.5276889708946,0.359080642061,2.3577902679686,0.02919804994583,0.39100390319224,2.5808732257027,0.085998875842653
4.8100000000001e-05,-0.030696519573759,-0.0020283466972515,106.62308316651,0.066077416118063,0.85771448160655,2.5344394393022,0.35975168212657,2.3639244884618,0.029256380163775,0.38965247016479,2.5867913901577,0.085666937712793
4.8150000000001e-05,-0.048054346485748,-0.0031245681757538,104.86434996047,0.06502155172749,0.87101416344922,2.54101958549,0.36042475071656,2.370076194378,0.029314213783988,0.388174235263,2.5926667233256,0.085282240953646
4.8200000000001e-05,-0.071690195656608,-0.0045620108701718,102.52495441867,0.063635073504661,0.8843902728826,2.5473924988959,0.36109779445445,2.3762365877099,0.029371545176332,0.38655404557619,2.5985107314919,0.084861391164556
4.8250000000001e-05,-0.098679833849338,-0.0061306314310255,99.904624422009,0.062126487164395,0.89957975115763,2.5535502312409,0.36176827270703,2.3824040284716,0.029428393220136,0.3847429183795,2.6043384252408,0.084421015545241
4.8300000000001e-05,-0.1250427568517,-0.007593822541286,97.365909217913,0.060729807407336,0.91688243529941,2.5595146071784,0.36243784940842,2.388583666472,0.029484794809688,0.38281164684025,2.6101661328858,0.083974873308158
4.8350000000001e-05,-0.1462598485923,-0.0087268475532527,95.2825815992,0.059666734495117,0.93140404746483,2.5653341661155,0.36311898766137,2.3947814485304,0.029540798045359,0.3807758670174,2.6160089752703,0.083521016437784
4.8400000000001e-05,-0.15831901597354,-0.0093576889732882,93.975641658757,0.059106538249657,0.94661673945077,2.5710775001591,0.36380205336286,2.4010154188569,0.029596457340956,0.37899268314229,2.6218784026421,0.083069499013371
4.8450000000001e-05,-0.15901536650951,-0.0094027384214767,93.647618974874,0.059131004932876,0.96116424060091,2.576822921469,0.3644839446219,2.4072807501953,0.029651831455814,0.3771394602426,2.627780250819,0.082636791841642
4.8500000000001e-05,-0.14886534530167,-0.0088891072505415,94.329939180788,0.059712401382123,0.97288679858392,2.5826446621992,0.36514725132404,2.4135570034309,0.029706983845872,0.37555723874658,2.6337157826147,0.082233613897886
4.8550000000001e-05,-0.13105846472469,-0.0079567144316679,95.85864366059,0.060711182969999,0.98666084686579,2.5885972336612,0.36580403175894,2.4198295281353,0.029761983430949,0.37390513113856,2.6396924634294,0.081881662662861
4.8600000000001e-05,-0.11045713175245,-0.006836946026184,97.889569046607,0.061896827463408,0.99953988485709,2.5947016328999,0.36646515463547,2.4260793727192,0.029816903492072,0.37263752537925,2.6456814890515,0.081581154848447
4.8650000000001e-05,-0.092235481688678,-0.005809921893367,99.955563519483,0.062990096511635,1.0109922096216,2.6009382286339,0.36713244973127,2.4322935638982,0.029871817161645,0.37124337426939,2.6516781034807,0.081323053663486
4.8700000000001e-05,-0.080790132009771,-0.0051478979349254,101.55741740398,0.063719390064901,1.0252744288703,2.6072499109948,0.36780508457645,2.4384719445175,0.029926789580414,0.36943735815286,2.657667367254,0.081082633222668
