time,DJ,DJ1,DJ1_br,DJ2,DJ2_br,DJ_br,EW,EW_br,FE,FE_br,Fy,J,KE,KE_br,PEW,SE,SE_br,ce_int,max_disp_y
20.25,0.0011608913740707,-0.00021329039384611,-9.6409499337691e-05,0.0013741817679168,8.442396075635e-05,-1.1985538581341e-05,0.42691667061417,-3.7320272903706e-05,0.088242732943837,0,96.447278100621,0.0082348934228959,0.35399085715519,0.00049868199908637,0.43146822376492,0.051641026343552,0.00045364619728777,0,0.0044053553227983
20.5,0.0011577320811159,-0.0003420194958766,-0.0001002710116546,0.0014997515769925,8.8592695239381e-05,-1.1678316415222e-05,0.43335766791205,-2.8537584793524e-05,0.089498222425633,0,94.787547426598,0.008348321728788,0.36085807947942,0.00043968544737225,0.43820787326398,0.051102906615411,0.00048551213622453,0,0.0044935940307126
20.75,0.0010879867347086,-0.00051944290072758,-9.8387596740005e-05,0.0016074296354362,9.1981059442185e-05,-6.4065372978203e-06,0.440199839181,-2.0124424006363e-05,0.090636380756584,0,92.633708016629,0.0084361218803138,0.36801229849906,0.00036702012945549,0.44553899222224,0.050833693981756,0.00050400909002275,0,0.0045850302212108
21,0.00091651656342208,-0.0007383383725196,-9.1629202024486e-05,0.0016548549359417,9.2104143208297e-05,4.7494118381167e-07,0.44759200350131,-1.3257725936846e-05,0.091709535178353,0,90.123185605613,0.008506252927984,0.37557932885768,0.00029112778521475,0.45369270527657,0.050882321742032,0.0005115445355614,0,0.0046812552400524
21.25,0.00071438193939537,-0.00096858016073391,-8.0513255492271e-05,0.0016829621001293,8.7014369578183e-05,6.5011140859121e-06,0.45571132102985,-7.6914173313591e-06,0.092836064785194,0,87.621878754862,0.0085838782239888,0.38378018394699,0.00022284300498431,0.46292673788448,0.05124123564438,0.00051507524282719,0,0.0047841675805824
21.5,0.00061036860462362,-0.0011578497794909,-6.5144096746038e-05,0.0017682183841145,7.6015300722533e-05,1.0871203976495e-05,0.46476632205814,-2.6069456690727e-06,0.094083385550271,0,85.722612621406,0.008714963488802,0.39284305303423,0.00016646138612001,0.47348100327671,0.051958771943299,0.00051951331617575,0,0.0048957215041502
21.75,0.0006686505852059,-0.0012432116748871,-4.6661186856106e-05,0.001911862260093,6.0045217122817e-05,1.3384030266711e-05,0.47500373411878,1.8388546491804e-06,0.0954204811664,0,85.164543244687,0.00895754476999,0.40285593493818,0.00012283734158706,0.48551203879183,0.053224399007331,0.00052037560031464,0,0.005017495179713
22,0.00090142512047303,-0.001172536832671,-2.7777762622031e-05,0.002073961953144,4.1783146514382e-05,1.4005383892351e-05,0.48669630564985,5.150827877695e-06,0.096778774712066,0,86.62600591969,0.0093615476886837,0.41362069253094,9.2066646596603e-05,0.49901781573602,0.055413664839843,0.00051311249263257,0,0.0051501464666708
22.25,0.0013126770968318,-0.00093330922335907,-1.1673999149376e-05,0.0022459863201909,2.4608765761051e-05,1.2934766611675e-05,0.50006294703999,7.3102220311379e-06,0.09815831985553,0,90.396344977331,0.0099400593833622,0.42463210351222,7.2318153404443e-05,0.51377820059653,0.058907004823839,0.00050327205468119,0,0.005292924955361
22.5,0.001872280690434,-0.00057849712714163,-1.2648515954205e-07,0.0024507778175756,1.1019359611152e-05,1.089287445161e-05,0.51509329444939,8.6422107903866e-06,0.09964916017414,0,96.051834872114,0.010642433711449,0.43534162649603,6.0617741480728e-05,0.52934575384031,0.063699490202475,0.0005020437133378,0,0.0054434710166502
22.75,0.0024689435937509,-0.00023346625351225,7.2205966191038e-06,0.0027024098472631,1.7442233340679e-06,8.9648199531717e-06,0.53135574126157,9.4983496805107e-06,0.10132569983801,0,102.33211591334,0.011346560126468,0.44555981705195,5.416085549981e-05,0.54511508458727,0.069096089015231,0.00051662931852017,0,0.0055981003143726
23,0.0028910844085018,-6.6286969231058e-05,1.2151737667799e-05,0.0029573713777329,-4.2224556338373e-06,7.9292820339616e-06,0.54798088679357,9.9873863552682e-06,0.10313771992245,0,107.39083507784,0.011887759736986,0.45562400859037,5.0872819796715e-05,0.56047261470958,0.073915652757766,0.00054681483124595,0,0.0057526258850835
23.25,0.002929303985535,-0.00021730898958743,1.6736788513773e-05,0.0031466129751224,-8.8340329034887e-06,7.9027556102846e-06,0.56395598520575,1.002153546209e-05,0.10503830961317,1.5899754010847e-07,109.46083571564,0.012127523579017,0.46608025061758,4.9749648810836e-05,0.57498791906994,0.077245951918955,0.00058929693554819,0,0.0059035330771631
23.5,0.0025569758808986,-0.00071466203752956,2.5851190780569e-05,0.0032716379184282,-1.3421645152224e-05,1.2429545628345e-05,0.5785977640678,9.49303927296e-06,0.10702527556246,1.4664344189792e-05,107.72399447363,0.012036222712699,0.47711927074313,5.0712306757746e-05,0.58856996714161,0.079109672924557,0.00064307626620234,0,0.0060490765671791
23.75,0.0019613058318259,-0.001428410525735,4.519204571222e-05,0.0033897163575609,-1.7717300613238e-05,2.7474745098981e-05,0.59185679832008,8.405790053024e-06,0.10907048174077,8.4842032500758e-05,102.92624442977,0.01173949933005,0.48841983898754,5.4364994019154e-05,0.60150363913142,0.080286962758001,0.00070961359503479,0,0.0061897669374481
24,0.001422043427845,-0.0021096811666654,7.6032278836405e-05,0.0035317245945104,-2.0677007555977e-05,5.5355271280428e-05,0.60425233043336,6.9101035924576e-06,0.11114396622784,0.00024564191262919,97.260880888854,0.011482272535586,0.4996284654286,6.1384768409382e-05,0.61432398630079,0.081503192706252,0.00078973511939289,0,0.0063279055174124
24.25,0.0011804861169559,-0.0025133208902125,0.00011944557866119,0.0036938070071685,-2.1863142410601e-05,9.7582436250591e-05,0.61657859431628,5.0254387963152e-06,0.11323700046541,0.00051508818849051,93.387442958598,0.011507935383428,0.51080682978279,7.2153027755739e-05,0.62756832955497,0.083021967593228,0.00088358870440892,0,0.0064662974312794
24.5,0.0013280778927883,-0.0025408765480652,0.00017856909902445,0.0038689544408534,-2.1830636198477e-05,0.00015673846282597,0.62959184102923,2.5464905588306e-06,0.11536058944193,0.00091194018402176,93.016237881242,0.01191426561758,0.5222120845823,8.7164842059767e-05,0.64152518707157,0.084942452840858,0.00099442123707933,0,0.0066067796117683
24.75,0.0017275276358635,-0.0023108343318098,0.00025894092822154,0.0040383619676733,-2.0779243034539e-05,0.00023816168518701,0.6437035964447,-1.010346911777e-06,0.11751816800051,0.0014675657691799,95.901412490741,0.012582730310684,0.53385229325801,0.00010723975129086,0.65611829675094,0.087357612023494,0.0011310545074593,0,0.0067493940542377
25,0.0020499039582667,-0.0020944984385762,0.00036966791228751,0.0041444023968429,-1.8160269110967e-05,0.00035150764317655,0.65874670049862,-6.2977536523994e-06,0.11971295922263,0.0022305213572121,99.978482198273,0.01324381009007,0.54556682086591,0.00013313802609576,0.67099580021818,0.090043003841138,0.001305868286629,0,0.0068927116137308
25.25,0.0019972855674291,-0.0021413338959209,0.00052180821394295,0.00413861946335,-1.2777220154025e-05,0.00050903099378892,0.67407448926082,-1.3942936008549e-05,0.12203701809817,0.003254376817195,102.685460479,0.013650188062709,0.55735092587514,0.00016517731582646,0.68576969228918,0.092472543680592,0.0015314072820798,0,0.0070350996583237
25.5,0.0015304549332746,-0.0025077784539056,0.00072706547819951,0.0040382333871802,-3.3073166183873e-06,0.00072375816158112,0.68903880843899,-2.4815389931587e-05,0.12459933031415,0.0045873681730503,102.63407925095,0.013744226042665,0.56925147471409,0.0002040525814278,0.70025054950324,0.09445152639237,0.0018178002931947,0,0.0071760786048342
25.75,0.00089424455998423,-0.0030232607672519,0.00099784412370244,0.0039175053272361,9.7457103059021e-06,0.0010075898340083,0.70343843907132,-4.0727749370731e-05,0.12728293124552,0.0062699372646072,100.4423107771,0.013692810011018,0.58121448618474,0.00025323478244067,0.7145253785703,0.096155580757587,0.0021712471259645,0,0.0073168191526604
26,0.00028539663645347,-0.0034323854897255,0.0013448029332855,0.0037177821261789,2.186878750035e-05,0.0013666717207858,0.71756000562011,-6.5174764254471e-05,0.13017915328962,0.008340813148015,98.100073383021,0.013751120757561,0.59326967503789,0.00032186244935616,0.72883988551575,0.097720094820106,0.0025908757693918,0,0.0074594317766454
26.25,-0.0001478868638926,-0.0036038514288754,0.0017629808919503,0.0034559645649828,2.1741466789488e-05,0.0017847223587398,0.73187052411763,-0.00010364042556408,0.13320161906346,0.010833153566848,97.367697304581,0.014058833174057,0.60548345826524,0.00042798123081795,0.74338931308988,0.09930622307587,0.003061473311904,0,0.0076055897674834
26.5,-0.00030575177040516,-0.0036336514452824,0.0021879809754673,0.0033278996748772,-2.3200853539961e-05,0.0021647801219273,0.74664625472157,-0.00015971960514174,0.13643391128979,0.013763562672907,98.488525434883,0.014541041465168,0.61785946027486,0.00060260290493933,0.75818217926642,0.1009029410824,0.0035426907431288,0,0.0077555206877968
26.75,-0.00025304866988123,-0.0037604550508786,0.0024616728476434,0.0035074063809974,-0.00020260895671613,0.0022590638909273,0.76178972378465,-0.00021707656510537,0.14007898731631,0.017107470766674,100.22361479385,0.014997026918089,0.63044537957703,0.00088510088150726,0.77306994127307,0.1022823372455,0.0039751492022084,0,0.0079080897050657
27,-0.00014734937798376,-0.0041729194590012,0.0025352231247599,0.0040255700810174,-0.00060504453498594,0.0019301785897739,0.77696619446402,-0.00023260785075519,0.14406930617241,0.020761778802791,101.07462948474,0.015288584015315,0.64328453288624,0.0012858864057238,0.78789429870603,0.10328848939881,0.0043188287059807,0,0.0080662993086353
27.25,-8.3159654232929e-05,-0.0048770998778013,0.0025330749984418,0.0047939402235684,-0.0011121775118061,0.0014208974866357,0.79192606247623,-0.00019448249230521,0.14825922955856,0.024591531169489,100.55289555906,0.015452247201494,0.65631192040382,0.0017389432455444,0.80261456421975,0.10399975758857,0.0045968929092001,0,0.0082281120029083
27.5,-0.00010207273694339,-0.0057277389302645,0.0027391795933848,0.0056256661933211,-0.001594263353631,0.0011449162397537,0.80669450076662,-0.0001806902288958,0.15254156574433,0.028460334979987,99.401177505923,0.015639247090027,0.66940936972651,0.0021386192222975,0.81731377089975,0.10463203217496,0.0048318853983748,0,0.0083919482503535
27.75,-0.00026890998099044,-0.006568616086352,0.0027996794120205,0.0062997061053615,-0.0018925327765582,0.00090714663546237,0.82148225763988,-0.0001958863804532,0.15665681783683,0.032200052232467,98.714735457579,0.015955893457259,0.68248719975286,0.0024608073488651,0.83210145947532,0.10540814016662,0.0049543748079509,0,0.0085568449287475
28,-0.00053609736929682,-0.0073338166010043,0.0025833421458285,0.0067977192317075,-0.0019512049231797,0.00063213722264888,0.83645899258122,-0.00020646233316875,0.16048729019936,0.035689117681014,98.914043230136,0.016368859173692,0.69551217853922,0.0027087033219527,0.84701778294185,0.10639133927102,0.0049597881497619,0,0.0087217864936273
28.25,-0.00089902263658837,-0.0080279361926989,0.0023656323236479,0.0071289135561105,-0.0019222276197984,0.0004434047038495,0.85161395589696,-0.00021894214158366,0.16405116455297,0.038887065062876,99.5300959403,0.016761602528583,0.70856664657146,0.0028515442920126,0.86202249089609,0.10742243280208,0.0048944525874729,0,0.0088862793511201
28.5,-0.0013994651330588,-0.0086437154782442,0.0021986638419679,0.0072442503451854,-0.0020213192378362,0.00017734460413173,0.86680988534909,-0.00022044264340833,0.16730492154789,0.041813024339281,99.85236350527,0.017066473957053,0.72177658284115,0.002893320150978,0.87705830104039,0.10834810387985,0.0048036385083044,0,0.0090498577516036
28.75,-0.0023063794275236,-0.0091313588549894,0.0021699195273711,0.0068249794274659,-0.0023392404604448,-0.0001693209330737,0.88194181696057,-0.00019215971019766,0.17027790086183,0.044532559234539,99.654509153299,0.017326120367258,0.73519405378612,0.0028681932787543,0.89211165803146,0.10913621393296,0.0047283556772314,0,0.0092146590240641
29,-0.0034681537974906,-0.0094542514904849,0.0024057861106874,0.0059860976929943,-0.0027830318096276,-0.00037724569894021,0.89702398518829,-0.00016499758830932,0.17309146179344,0.047169944393646,99.278631865688,0.017627880968019,0.74878537746291,0.0028119845614638,0.90721432312952,0.10986304193624,0.0047065867193966,0,0.0093907633185333
29.25,-0.0043858670184476,-0.0096535046070729,0.0028134712469581,0.0052676375886253,-0.0032620640774528,-0.00044859283049466,0.91213848780218,-0.00015968606544998,0.17583001633073,0.049894479537231,99.134148190012,0.017999342095843,0.76248673766702,0.0027889446119629,0.92240059750761,0.11059051421103,0.0047598253377814,0,0.0095776118037844
29.5,-0.0049097279029296,-0.0098328664217931,0.0032563761314372,0.0049231385188634,-0.0037559036202944,-0.00049952748885713,0.92733448094955,-0.0001829963381657,0.17879161955648,0.052886256992799,99.249693050675,0.018386498890773,0.77629280099657,0.0028657580476146,0.937675957147,0.11124566848193,0.0048761362547796,0,0.0097673646347923
29.75,-0.0051498073595799,-0.010074203377424,0.0036417144979311,0.0049243960178446,-0.0042678704702987,-0.00062615597236755,0.94259198532355,-0.00022826752278666,0.18216049291979,0.056269443944301,99.330397573449,0.018726441570975,0.79025490806808,0.003072106039399,0.95302766386587,0.11174660024432,0.005024254048899,0,0.009958707420727
30,-0.0052310669732189,-0.010377418066367,0.0037281558405113,0.0051463510931481,-0.0047957065736273,-0.001067550733116,0.95786974056189,-0.00024279724923801,0.18582227457053,0.060021378030362,99.145184645844,0.019016239741279,0.80433677348021,0.003394011827674,0.96845629049901,0.11219046120722,0.005166477896968,0,0.010150613646452
30.25,-0.0052559633108818,-0.010688418806334,0.0035553265320601,0.0054324554954525,-0.0053051029632194,-0.0017497764311593,0.97316266150542,-0.00021393177157647,0.18968296089661,0.063964219351089,98.75105473297,0.019299711579325,0.8184289436444,0.0037452810321114,0.98398938475044,0.11271081439567,0.0052751065510469,0,0.010342530848544
30.5,-0.0050434692280307,-0.01097731579574,0.0034534061745824,0.0059338465677092,-0.0057341496530808,-0.0022807434784984,0.98849985325708,-0.00020253696446323,0.1934707599724,0.06783423350859,98.34633691628,0.019601512411928,0.83251045715306,0.0040160012207189,0.99966691274665,0.11335372116543,0.0053354289897612,0,0.010534313144364
30.75,-0.0047942422455472,-0.011277373516377,0.0033406034222775,0.0064831312708293,-0.0061389273400314,-0.0027983239177539,1.003897155352,-0.00021044219096893,0.19691532823963,0.071429106760254,98.008133835736,0.019893318804193,0.84665771627244,0.0041917705606974,1.0155218756641,0.11408710765011,0.0053184869281304,0,0.010726045811715
31,-0.0047912484083277,-0.011646571352222,0.0032440189195619,0.0068553229438942,-0.0066099879682729,-0.0033659690487109,1.0193295864481,-0.0002156254226796,0.20002227534777,0.074699740385758,97.651179482257,0.020126932471487,0.86094812149773,0.0043233591134216,1.0315795984041,0.11488197273851,0.00525366148847,0,0.010917965909059
31.25,-0.0050326345926201,-0.012102461960136,0.0033972740560824,0.0070698273675162,-0.0071871527279301,-0.0037898786718477,1.0347546576705,-0.00024054076537079,0.20301387880363,0.077728082458078,97.210724734698,0.020289552668928,0.87544945030037,0.0044517634779848,1.0478722273171,0.11567222692238,0.0051813285618256,0,0.011110555948151
31.5,-0.0055750259616067,-0.012606189308904,0.0036338421167308,0.0070311633472968,-0.0077697676742942,-0.0041359255575635,1.050153594789,-0.00027933310348805,0.20602583493794,0.080620316572888,96.764124314859,0.020417543978045,0.89028215029784,0.0046203078728428,1.0644475035725,0.11632481323858,0.0051187007130583,0,0.011304720471894
31.75,-0.0065278815298546,-0.013105707436962,0.0036703313472257,0.0065778259071078,-0.0083940578405431,-0.0047237264933174,1.0655469244303,-0.00028884691591622,0.20914521205854,0.083369348807337,96.421482041651,0.020559925767698,0.90567511686004,0.0048821402019739,1.0813614889932,0.11662703204825,0.0050337793156974,0,0.011501878404265
32,-0.0074707805137444,-0.013571319379858,0.0035512950094617,0.006100538866114,-0.0088321691152166,-0.005280874105755,1.0809899297543,-0.00027839026689921,0.21246941303857,0.08595110663389,96.159401100972,0.020747386641748,0.9218423165613,0.0052136882619477,1.0986650107548,0.1164642805138,0.0049133755128246,0,0.011703839173096
32.25,-0.0082284915812626,-0.013969662722849,0.0033587025383399,0.0057411711415868,-0.009026561237572,-0.005667858699232,1.0965877041202,-0.00028060214167913,0.21593314597879,0.088282931760343,95.875614749375,0.021015047236162,0.93884888873728,0.0055314552270631,1.1163959893344,0.11587797490235,0.0047484203831955,0,0.011912434596166
32.5,-0.0089303405353261,-0.014214754019376,0.0030033759605384,0.0052844134840503,-0.0091220621273368,-0.0061186861667985,1.1125341244593,-0.00029245152201972,0.21941949947456,0.090225279736667,95.643448106876,0.02144573043421,0.95663336899683,0.0057972026460369,1.1345745500783,0.11500347725953,0.0045142762218745,0,0.012129001591674
32.75,-0.0093036258760275,-0.014184455846795,0.0026015287891728,0.0048808299707673,-0.0091755002686308,-0.006573971479458,1.1291211774012,-0.00031902831627304,0.22292615767663,0.091794600274702,95.818549672478,0.022151739167661,0.97495560757794,0.0059964108906575,1.1531896328161,0.11418544542346,0.0042317292203969,0,0.012353901521071
33,-0.0088624888905692,-0.013822060151182,0.0022134443500816,0.0049595712606127,-0.0092087966361253,-0.0069953522860437,1.1466633158281,-0.00035657739272526,0.22641522431244,0.092994226655899,96.759730531193,0.023178526830255,0.99336623378462,0.0060772871137882,1.172179096885,0.11382483895901,0.003959481446942,0,0.012586270489465
33.25,-0.0081272452023963,-0.013231899114479,0.0017412319076914,0.0051046539120831,-0.0095055016315406,-0.0077642697238492,1.1653429949798,-0.00037977499987218,0.22987478496631,0.093764310763919,98.39895340925,0.024420298523633,1.0116344846544,0.0061377716127876,1.1914234921439,0.11387123548401,0.0035841495986006,0,0.012824111456266
33.5,-0.0074129672780603,-0.012663378198402,0.0012609683488233,0.0052504109203413,-0.0098437008983571,-0.0085827325495339,1.1850699444463,-0.00038656558980951,0.23338247323289,0.094159701457331,100.14386345745,0.025644395563819,1.029767520417,0.0061855964640129,1.2107706226605,0.11408751408543,0.0031990710162047,0,0.013064713369834
33.75,-0.0069883515701752,-0.012386758849302,0.00082318944258254,0.0053984072791271,-0.010159672413607,-0.0093364829710243,1.2054709788152,-0.00040145720447395,0.23702067192656,0.094361129341692,101.26203268134,0.026610963091062,1.0480193547977,0.0061645874604858,1.2300834651457,0.11396488194929,0.0028502476254753,0,0.013305279259167
34,-0.0068964698338135,-0.012567260271005,0.00041718443698288,0.0056707904371915,-0.01029291729606,-0.0098757328590767,1.2260266472818,-0.00042666719411325,0.24084151341526,0.094502249586527,101.37308372378,0.027182133274572,1.0667476363453,0.0060331218321477,1.2492847042858,0.1131331227914,0.0025522534563948,0,0.01354358840889
34.25,-0.0073989179765116,-0.013217869986365,0.00027910220757116,0.0058189520098534,-0.01029179714114,-0.010012694933569,1.2462613972445,-0.00043662678657574,0.24470748016159,0.094520746755591,100.6093061579,0.027351894475742,1.0860396454232,0.0057119604364466,1.2683761807601,0.11170044579768,0.0023375376392659,0,0.013778499271584
34.5,-0.0084946403205849,-0.01421186507399,0.0003991878568926,0.0057172247534055,-0.010127071144167,-0.0097278832872742,1.2658866237502,-0.00040373326996376,0.24850102545643,0.094433336495494,99.418311992885,0.027227488090286,1.1056519610105,0.0052361347352875,1.2874299890313,0.11007425917831,0.0022162116787761,0,0.014010126631789
34.75,-0.0096437955009773,-0.015312553362264,0.00048429530561181,0.0056687578612863,-0.0097982007923952,-0.0093139054867834,1.2848526875427,-0.00031606190402035,0.2522045257917,0.094283034530318,98.293427406042,0.027008435246587,1.1253080350391,0.0047626965924581,1.3065587385358,0.10856110684468,0.0021731531347852,0,0.014239623830414
35,-0.010258166158883,-0.016233096095562,0.00053646008251374,0.0059749299366788,-0.0093545027534508,-0.0088180426709371,1.3033327290403,-0.00020592158386235,0.25595027821976,0.094201979983745,97.615269002795,0.026943699865226,1.1449668266989,0.004408993810985,1.3258733688195,0.10715669311575,0.002106516599864,0,0.014468658794247
35.25,-0.010070244305024,-0.016744343550286,0.00038077508295877,0.0066740992452624,-0.0087877006286013,-0.0084069255456426,1.3216783642408,-0.00018237513500313,0.25962267765439,0.094192439190835,97.573823134403,0.027238777705529,1.1647564117205,0.0041774452888504,1.3454397392496,0.10579186304672,0.0020309522665116,0,0.014698816972579
35.5,-0.0094944701580236,-0.016784642950466,0.00029831045749232,0.0072901727924427,-0.0083073135833838,-0.0080090031258914,1.3403295138979,-0.00016240356383647,0.26315959494246,0.094127538969712,98.127547531197,0.02795295473481,1.1847406417769,0.0039322315082707,1.3652512984925,0.10447949182539,0.0020311164204992,0,0.014931202767226
35.75,-0.0086988191419291,-0.016500840837726,8.6668625245011e-05,0.0078020216957971,-0.0077105863941222,-0.0076239177688771,1.3596396498934,-0.0001343773657062,0.26653490432128,0.094044568557,99.02715357809,0.028956738636264,1.2048572944817,0.0036904343601782,1.3852330802927,0.10331371782209,0.00197719779097,0,0.015166408186961
36,-0.0076049277179869,-0.016192107334083,0.00016708294041722,0.0085871796160963,-0.006777759333742,-0.0066106763933248,1.3796812616056,-9.0440094144432e-05,0.26989414549021,0.094143914141726,99.905060034128,0.029979949073427,1.2249431264921,0.0035135677241573,1.405277803739,0.10234986562251,0.0018718846954115,0,0.015404821214518
36.25,-0.006918667484036,-0.016174092526204,0.00015922761830901,0.009255425042168,-0.0061039368212953,-0.0059447092029863,1.4001926719256,-5.695652921242e-05,0.27307864169672,0.094180189493381,100.395733123,0.030737527669912,1.2449092202202,0.0034043268246604,1.4252974885453,0.10155221229195,0.0018277602795488,0,0.015647055120546
36.5,-0.0075122748257956,-0.016615611680676,-4.4660519348669e-06,0.0091033368548807,-0.0058398657633342,-0.0058443318152691,1.420744744733,-8.9606164746352e-05,0.27620353668945,0.094213273086929,100.28573588707,0.031085597273911,1.2648368444103,0.0033523453542703,1.44526447427,0.10071162989536,0.0017689551615126,0,0.015894193150058
36.75,-0.008860533761372,-0.017437181083685,0.00038884102512361,0.0085766473223126,-0.0057930643612994,-0.0054042233361758,1.4410103021238,-4.0935328193689e-05,0.27913497570401,0.094226366100683,99.66430117506,0.0311200343479,1.2849123871909,0.0033461882927013,1.4652188875096,0.099772263111954,0.0016874899657779,0,0.016147621100332
37,-0.0099162779267711,-0.0183564724042,0.00023082161382756,0.0084401944774287,-0.0055918789054823,-0.0053610572916548,1.4609346360736,-3.4214269719674e-05,0.28166241211286,0.094279386374181,98.934941790401,0.031130208628562,1.3051361549646,0.0034173786032067,1.4852367526567,0.098851034387248,0.0016474643990471,0,0.016408448838179
37.25,-0.010239853918166,-0.019073625931394,0.00021990267516741,0.0088337720132279,-0.0052204396208114,-0.005000536945644,1.4807148551206,-7.3565919410169e-05,0.28423535112257,0.094467985119111,98.58131468153,0.031412329758022,1.3255517993445,0.0035138045426325,1.5053780902168,0.097780102504184,0.0015834286404473,0,0.016676791839428
37.5,-0.010455193974934,-0.019468255697979,0.00032496455727853,0.0090130617230452,-0.0048717490308921,-0.0045467844736135,1.5006437768472,-9.6601840595243e-05,0.28702668721115,0.094641969840808,98.821978125718,0.032072396386105,1.3461993247778,0.0036065206083272,1.5256499105207,0.096595562832547,0.0014800611368064,0,0.01695132891368
37.75,-0.011291544208501,-0.019658554550573,0.0004360891535052,0.0083670103420714,-0.0047313499697274,-0.0042952608162222,1.5209224293764,-9.7185423178314e-05,0.28960177796135,0.094834180870588,99.450123876721,0.0329717793651,1.3671666330388,0.0037358330743564,1.5460090860461,0.09506726947147,0.0013393663723172,0,0.017229451305708
38,-0.011631426771397,-0.019883528175671,0.00054052726829337,0.0082521014042739,-0.0047296827217337,-0.0041891554534403,1.541543958365,-9.788101753496e-05,0.29188969946062,0.095007480735315,100.00648220005,0.033851468820133,1.3885262905009,0.0039209779106782,1.5663999620204,0.09335937585256,0.0012479638260425,0,0.017507999621603
38.25,-0.010957162593091,-0.020307566911407,0.00058413287388715,0.0093504043183156,-0.0046262450238357,-0.0040421121499485,1.5623270891109,-0.00012712674974407,0.2941618269137,0.09513490230477,100.13434509362,0.03452900929635,1.4099117238864,0.0041111915063786,1.5867957383504,0.091719385775903,0.0012470000577916,0,0.017784236271529
38.5,-0.0097389716601994,-0.020901891609095,0.00051635259475329,0.011162919948896,-0.0044746551632,-0.0039583025684467,1.5830706464043,-0.00016565130118111,0.29666595291925,0.095336020662161,99.822000649434,0.035014138539434,1.431377729977,0.0043771186967488,1.607212128538,0.089956874750721,0.001184398390782,0,0.018056553989395
38.75,-0.0085474470816134,-0.021492252846152,0.00038337272186453,0.012944805764539,-0.0042917842752133,-0.0039084115533488,1.6036917793527,-0.00021313252046254,0.2995402544822,0.095575167393128,99.355168811472,0.035460826059156,1.452940127687,0.0047462027129684,1.6276863177189,0.088213574881933,0.001106943359449,0,0.018324584527791
39,-0.0079479250507601,-0.021919017425366,0.00048546429431388,0.013971092374605,-0.0041072911956411,-0.0036218269013272,1.6242411319035,-0.00024215886842063,0.30238447017421,0.095727746801121,99.051862709445,0.036011145290221,1.4745456680438,0.0050719301542225,1.6482433476787,0.08634950303766,0.0010689477533619,0,0.01858874299827
39.25,-0.008018285973488,-0.022157054902212,0.00055386053628788,0.014138768928724,-0.0041867564355679,-0.00363289589928,1.6448155683663,-0.00027337548951025,0.3055306714168,0.095951271045323,99.019883084839,0.036678536895457,1.4964455517175,0.005332312771201,1.6688809182443,0.084057211387199,0.0010277249009012,0,0.018849572869712
39.5,-0.0081078215631913,-0.022294145684277,0.00065856532901538,0.014186324121086,-0.0042139274580676,-0.0035553621290522,1.6654662937894,-0.00028176674394576,0.30900434106725,0.096252654214448,99.122580606994,0.037369283198492,1.5187482088908,0.0055345387949644,1.6895842068911,0.081452868879931,0.0010131963644218,0,0.019107326355362
39.75,-0.0079009637870843,-0.022417151869077,0.00058710229778302,0.014516188081993,-0.0036646126508347,-0.0030775103530517,1.6861746402263,-0.00026867148618816,0.31261194597128,0.096550633585771,99.131855863411,0.037994266429723,1.5411613458573,0.0056557562647669,1.7103535031785,0.078916034525531,0.00099584582787276,0,0.019361996950099
40,-0.0082909669327156,-0.022536901589388,0.00025126108518539,0.014245934656672,-0.0027701001661616,-0.0025188390809762,1.706895593899,-0.00025986338546936,0.31622913449499,0.096881816167896,98.907353219151,0.038541862257419,1.5634235977653,0.0057290120580434,1.7312180091031,0.076658755070149,0.00093906597385029,0,0.019613692007672
40.25,-0.0095752516606848,-0.022614309162499,-0.00020738057238023,0.013039057501814,-0.0021209437136659,-0.0023283242860461,1.7276169508479,-0.0002612930845635,0.31972298099805,0.097145509125335,98.470425260033,0.039051756792971,1.5854540907763,0.0057349984272427,1.7522268956498,0.074798822631203,0.00091102267523883,0,0.019863032537013
40.5,-0.011279414391012,-0.022630921440108,-0.00049475399453477,0.011351507049096,-0.001819575823904,-0.0023143298184387,1.7483789763884,-0.0002558510152137,0.32287422655254,0.097342288225606,97.942863763634,0.039546459572897,1.6073664288851,0.0056301238791566,1.773432163849,0.073140752459133,0.00092014333529141,0,0.020111311688855
40.75,-0.012498775183499,-0.022616337573831,-0.00050799864231522,0.010117562390332,-0.0018650795539982,-0.0023730781963134,1.769248411971,-0.00024104608160608,0.32574613649498,0.097586601850657,97.404072903529,0.040004693751846,1.6294330125245,0.0054466498239664,1.7948821999364,0.071596786226678,0.00090641451671819,0,0.020360351971407
41,-0.012776175484103,-0.022612966705012,-0.0004289260155466,0.0098367912209091,-0.0020824204868654,-0.002511346502412,1.7902849666854,-0.00022257369425127,0.32824605031857,0.097913246621876,96.791118562979,0.040394828516394,1.651705511115,0.0052291717331225,1.816629487065,0.070311025228378,0.00084039464045846,0,0.020612187496034
41.25,-0.011952265320067,-0.022628053895388,-0.00028059316918176,0.010675788575321,-0.0021803720426615,-0.0024609652118432,1.8115291708507,-0.00020396750895436,0.33031310965874,0.098106389724151,95.963804437584,0.040719900997517,1.6740257449853,0.0050046816196075,1.8389262032329,0.069367286221842,0.00077882926281937,0,0.020868738254026
