Time,Points:0,Points:1,Points:2,Raw Length,Raw Velocity,Smoothed:0,Smoothed:1,Smoothed Length,Smoothed Velocity
36.25,78.499,-3.5096e-06,0,28.499000000003996,1.0000000000000426,78.54736829837296,-3.490679487179694e-06,28.586995338003653,1.327505827506016
36.5,78.874,-3.3688e-06,0,28.87400000000402,1.5000000000000995,78.84573659674126,-3.39129090909111e-06,28.885363636371974,1.193473193473281
36.75,79.124,-3.1381e-06,0,29.124000000004127,1.0000000000004263,79.11992074592541,-3.1107261072262913e-06,29.159547785556267,1.0967365967371734
37.0,79.374,-2.7984e-06,0,29.374000000004358,1.0000000000009237,79.37429137529608,-2.7263897435899043e-06,29.413918414927227,1.0174825174838418
37.25,79.624,-2.4468e-06,0,29.624000000004607,1.0000000000009948,79.63973426573898,-2.446712820512966e-06,29.67936130537027,1.0617715617721757
37.5,79.874,-2.399e-06,0,29.87400000000461,1.0000000000000142,79.87953613054086,-2.4811473193474665e-06,29.91916317017215,0.9592074592075193
37.75,80.124,-2.919e-06,0,30.12400000000515,1.00000000000216,80.12254312354787,-2.9729002331004097e-06,30.162170163179663,0.9720279720300482
38.0,80.374,-3.8944e-06,0,30.374000000007054,1.000000000007617,80.32446620047095,-3.94389440559464e-06,30.364093240105078,0.8076923077016573
38.25,80.499,-4.9114e-06,0,30.499000000011193,0.5000000000165556,80.53513053613531,-4.977810955711251e-06,30.574757575771976,0.842657342667593
38.5,80.749,-5.6876e-06,0,30.749000000012398,1.0000000000048175,80.75978088578567,-5.5585442890446186e-06,30.799407925423086,0.8986013986044412
38.75,80.999,-5.5973e-06,0,30.999000000012416,1.000000000000071,81.0164825174873,-5.345613986014303e-06,31.056109557124806,1.0268065268068796
39.0,81.374,-4.3651e-06,0,31.37400000001444,1.5000000000081002,81.31776456876938,-4.418148484848746e-06,31.357391608408307,1.2051282051340024
39.25,81.624,-3.1389e-06,0,31.624000000017446,1.0000000000120224,81.65226340326825,-3.228043589743782e-06,31.691890442909298,1.3379953380039638
39.5,81.999,-2.2755e-06,0,31.99900000001844,1.500000000003979,82.00570163170647,-2.3743946386947804e-06,32.04532867134855,1.4137529137570084
39.75,82.374,-2.3091e-06,0,32.37400000001844,1.5,82.38711188811678,-2.3232972027973414e-06,32.426738927758855,1.525641025641221
40.0,82.749,-3.183e-06,0,32.74900000001946,1.5000000000040643,82.73996736597226,-3.199477156177346e-06,32.77959440561543,1.411421911426288
40.25,83.124,-4.6218e-06,0,33.124000000022214,1.5000000000110276,83.08345687646181,-4.653923310023585e-06,33.12308391610805,1.3739580419704964
40.5,83.374,-6.2396e-06,0,33.37400000002745,1.0000000000209468,83.38746620047114,-6.260336130536501e-06,33.42709324012162,1.2160372960542816
40.75,83.624,-7.6157e-06,0,33.62400000003124,1.0000000000151488,83.67915617716113,-7.490731701632143e-06,33.71878321681421,1.166759906770352
41.0,83.999,-8.0048e-06,0,33.99900000003144,1.5000000000007958,83.95990209790706,-7.972212587413059e-06,33.99952913756055,1.1229836829853639
41.25,84.249,-7.6796e-06,0,34.24900000003165,1.0000000000008527,84.23672027972526,-7.601627505827956e-06,34.276347319379,1.107272727273795
41.5,84.498,-6.6933e-06,0,34.49800000003361,0.9960000000078537,84.514358974364,-6.6492706293710225e-06,34.55398601401937,1.110554778561493
41.75,84.748,-5.5909e-06,0,34.74800000003604,1.0000000000097202,84.74805361305866,-5.677255244755583e-06,34.78768065271605,0.9347785547867034
42.0,84.998,-5.0206e-06,0,34.9980000000367,1.0000000000026148,84.98188811189314,-5.1927223776226866e-06,35.021515151551036,0.9353379953399497
42.25,85.248,-5.206e-06,0,35.24800000003677,1.0000000000002842,85.249393939399,-5.312737762238078e-06,35.28902097905692,1.0700233100235437
42.5,85.498,-5.7948e-06,0,35.498000000037464,1.0000000000027853,85.54757575758083,-5.754603729604071e-06,35.58720279723908,1.1927272727286322
42.75,85.873,-5.9991e-06,0,35.87300000003752,1.5000000000002274,85.84215617716127,-5.890125990676339e-06,35.88178321681955,1.178321678321879
43.0,86.123,-5.3105e-06,0,36.123000000038466,1.00000000000378,86.10428904429415,-5.133628904429208e-06,36.14391608395352,1.0485314685358844
43.25,86.373,-3.5395e-06,0,36.37300000004474,1.0000000000250964,86.34989510490021,-3.459343170163375e-06,36.38952214456529,0.982424242447081
43.5,86.498,-1.2372e-06,0,36.49800000006594,0.5000000000848104,86.55836829837342,-1.2820546153846923e-06,36.59799533804987,0.8338927739383166
43.75,86.748,8.0365e-07,0,36.74800000007427,1.0000000000333102,86.73784382284896,6.527177389277761e-07,36.777470862535836,0.7179020979438633
44.0,86.999,1.7138e-06,0,36.99900000007591,1.004000000006556,86.95404428904943,1.6373928671329624e-06,36.99367132873856,0.864801864810886
44.25,87.124,1.7463e-06,0,37.12400000007592,0.5000000000000284,87.1685897435949,1.5743656643357563e-06,37.20821678328402,0.8581818181818619
44.5,87.374,7.4531e-07,0,37.37400000007792,1.000000000008015,87.37417249417767,8.554038927739437e-07,37.41379953386806,0.8223310023361421
44.75,87.624,-2.7916e-07,0,37.62400000008002,1.0000000000083844,87.57418414918934,-1.9958344988345402e-08,37.61381118888164,0.8000466200543315
45.0,87.749,-4.6518e-07,0,37.74900000008015,0.50000000000054,87.80107226107748,-5.863028904429242e-07,37.84069930077049,0.9075524475553891
45.25,87.998,-5.1227e-07,0,37.99800000008017,0.9960000000000662,88.01435897436417,-5.73933962703996e-07,38.05398601405718,0.8531468531467681
45.5,88.248,-2.5806e-07,0,38.248000000080296,1.0000000000005116,88.18890442890967,-7.274494172494569e-08,38.22853146860339,0.6981818181848496
45.75,88.373,4.8628e-07,0,38.37300000008251,0.5000000000088676,88.36504662005187,5.046068065268363e-07,38.40467365974654,0.7045687645725991
46.0,88.498,1.0319e-06,0,38.49800000008371,0.5000000000047748,88.55155011655538,8.192336130536613e-07,38.59117715625031,0.7460139860150719
46.25,88.748,6.75e-07,0,38.74800000008396,1.0000000000010232,88.74396270396797,6.633286946387335e-07,38.783589743662965,0.7696503496506182
