time,DJ,DJ1,DJ1_br,DJ2,DJ2_br,DJ_br,EW,EW_br,FE,FE_br,Fy,J,KE,KE_br,PEW,SE,SE_br,ce_int,max_disp_y
17.5,-0.0015108818739736,8.7200500785616e-05,-2.2045839685136e-05,-0.0015980823747592,2.5628054376084e-05,3.5822146909482e-06,0.36542671784831,-3.1283875727796e-05,0.068920501979511,0,99.777230979744,0.0061537762923596,0.28074608936778,0.00026910651548678,0.36941142537911,0.068172330244088,7.2377823138845e-05,0,0.0034915179459736
17.75,-0.0015199643058578,8.5232249790337e-05,-3.1472656679138e-05,-0.0016051965556482,3.3688800747529e-05,2.2161440683907e-06,0.3707805225616,-4.105417615309e-05,0.070874183271034,0,99.851125825509,0.0063602296642742,0.28754694815954,0.00033308264859558,0.37473345861161,0.066038455274699,7.9485450827394e-05,0,0.0035721436843537
18,-0.0015392373138029,7.361603873517e-05,-4.2433906722898e-05,-0.0016128533525381,4.2574968297307e-05,1.4106157440962e-07,0.3761592530635,-4.8902719199673e-05,0.072925068869261,0,99.790314274423,0.0065600879010178,0.29457815232144,0.00040353083202296,0.38009192235101,0.063858663010181,0.00012249051912223,0,0.0036531331759445
18.25,-0.0015562491326347,6.1067235310604e-05,-5.3975391613982e-05,-0.0016173163679453,5.1362324193414e-05,-2.6130674205681e-06,0.38159532726141,-5.349964755428e-05,0.074992234047091,0,99.737592278694,0.006769797544786,0.3015135503237,0.0004667784642655,0.38550777181457,0.061949399544253,0.00020007590049563,0,0.0037347160200208
18.5,-0.0015945885469326,5.6251055614168e-05,-6.4916330360235e-05,-0.0016508396025468,5.9110467043895e-05,-5.8058633163399e-06,0.3871176736635,-5.7235051397109e-05,0.076940120572653,0,99.775785950338,0.0069923944828333,0.30828595819104,0.00051941465611971,0.39100638249678,0.060206010920878,0.00026330281191901,0,0.0038168964353811
18.75,-0.0016735283320639,5.8848363025422e-05,-7.3787768418718e-05,-0.0017323766950893,6.5310681920018e-05,-8.4770864986993e-06,0.39271495639843,-6.1575910064789e-05,0.078672613153807,0,99.831766479744,0.0072189718647669,0.31512180688987,0.00056469682616504,0.39658516390515,0.058398661577468,0.00027543898743083,0,0.0038995434186499
19,-0.0018933431557172,6.2426786149417e-05,-7.9088803227078e-05,-0.0019557699418666,7.0090730169992e-05,-8.9980730570853e-06,0.39836566097589,-6.3906145931975e-05,0.080153578502445,0,99.816222703946,0.007440687329166,0.3220825094816,0.00059799580443176,0.40222845198909,0.056631142115972,0.00026045366707634,0,0.0039825728663974
19.25,-0.0019278971056582,6.054255873477e-05,-8.0299790767723e-05,-0.001988439664393,7.3918428420527e-05,-6.3813623471964e-06,0.40407490659568,-6.1673420465611e-05,0.081525206394337,0,99.717062397549,0.0076525571165112,0.32895801151926,0.00060740981322422,0.40793897575212,0.055176235862146,0.00026792276742036,0,0.0040659937105185
19.5,-0.0017400707052418,5.020728320991e-05,-7.9004124139065e-05,-0.0017902779884517,7.7056417307762e-05,-1.9477068313027e-06,0.40986980464461,-5.6929514794848e-05,0.082851918402838,0,99.546245646461,0.0078526575465372,0.33565897849835,0.00059211882599474,0.41374597703733,0.053964704564936,0.00030954852499484,0,0.0041498442185138
19.75,-0.0017205751590494,3.0000944511347e-05,-7.8784471296181e-05,-0.0017505761035607,7.9480686739418e-05,6.9621544323737e-07,0.4157777597281,-5.2893938004142e-05,0.084146620277968,0,99.275936668618,0.0080415832386136,0.34236244609157,0.00056652462823503,0.41969304723835,0.052784001445704,0.00036197266022267,0,0.0042341889030442
