time,DJint,Fy,Jint,external_work,fracture_energy,kinetic_energy,max_d,max_disp_y,strain_energy
37.75,-0.0093508184287938,24.499637229671,0.0036071791405346,0.23454344796277,4.2497982367055e-06,0.18159011577241,0.033016237784321,0.0097785967692764,0.058758931946088
38,-0.0095471241572223,24.782935272821,0.0034937791482969,0.23743703525058,4.5681974694124e-06,0.18308396108792,0.034429239203366,0.0099119920357617,0.060241180290772
38.25,-0.0097943306876363,25.033627032916,0.0033172439868384,0.24036229211475,4.9053669676874e-06,0.18454035870553,0.035906523521763,0.010044853195114,0.061765172029286
38.5,-0.0099649471188653,25.279504631394,0.0032032693083324,0.24330697627227,5.2693264061642e-06,0.18595972214491,0.037447842426637,0.010176751545177,0.063313404244588
38.75,-0.010017060595479,25.451640801755,0.0031940018099882,0.24625202388977,5.6513291575608e-06,0.18734109188855,0.039012601517698,0.010307268903697,0.064882066214368
39,-0.010011905254446,25.429585600195,0.0032311840090386,0.24916908314084,5.9965016652623e-06,0.18866862776764,0.04042361235829,0.010436185410073,0.066487364399508
39.25,-0.010051879351537,25.154899045093,0.0032174203964991,0.25203296854239,6.3142604920857e-06,0.18992630737454,0.041665919012507,0.010563700407386,0.068141717577371
39.5,-0.010193911026462,24.7145562311,0.003101355032288,0.25483933649605,6.6087229582842e-06,0.19112504296932,0.042786859488394,0.010690511886344,0.069832998881132
39.75,-0.010400548384868,24.319605367486,0.0029255350426807,0.2576130093003,6.903116350686e-06,0.19230619071954,0.043887309801208,0.010817651009918,0.071532318528886
40,-0.010560449419027,24.189973593062,0.0028054421467135,0.26040026029593,7.2511302714986e-06,0.19351668843017,0.045156883906254,0.010946123216527,0.07321530158544
40.25,-0.010557521610611,24.428529637692,0.0028597298107286,0.2632484712707,7.7080426528877e-06,0.19478263753783,0.046791041313519,0.011076527547543,0.074871708530049
40.5,-0.010342743561476,24.968044459008,0.0031375134782864,0.26618279423584,8.3203589719337e-06,0.19610115573027,0.048943919864003,0.011208828797101,0.076500828142644
40.75,-0.0099700243725918,25.612609695319,0.0035823327622079,0.26919170285746,9.1469194766396e-06,0.19744960518923,0.05174825451458,0.011342360745881,0.078101172033094
41,-0.0095803028286469,26.130798854669,0.0040493004848929,0.27222932471031,1.0218769823906e-05,0.19880380511614,0.055274557882757,0.011476029794909,0.079661474850252
41.25,-0.0093399933365896,26.342375220939,0.0043684435676218,0.27523280367818,1.1699964189485e-05,0.20015147783018,0.05972668034072,0.011608634758696,0.081165662923092
41.5,-0.0093620785033336,26.169804720106,0.0044242262382052,0.27814526339458,1.3536076432068e-05,0.20148782644868,0.065076865604278,0.011739217201447,0.082614110821866
41.75,-0.0096377129936604,25.656354306049,0.0042230621023709,0.28093455497085,1.6452715621543e-05,0.20280316034791,0.07351747490382,0.01186736199914,0.084033323132281
42,-0.010054587415026,24.95532795809,0.0038741372958285,0.28360224879758,2.0826876173943e-05,0.20408429168305,0.084154269020616,0.011993359421864,0.085463633269326
42.25,-0.010432407237266,24.281948487222,0.0035545259702821,0.28618185845108,2.8673009894197e-05,0.20532401873451,0.10154449039053,0.01211814895167,0.086940996533881
42.5,-0.010630035834687,23.828631730131,0.0034034102014023,0.28872767342619,4.3827327147809e-05,0.20651739175341,0.13119081695759,0.012243030888561,0.088499498894248
42.625,-0.010569193063225,23.674519004936,0.0034926751399075,0.29000603505605,6.485548972345e-05,0.20738873639284,0.1656821010828,0.012305869613266,0.089308898985566
42.65625,-0.010479920358835,23.653760185488,0.0035918327054249,0.2903272910029,7.7080229541032e-05,0.20774089416789,0.18351450047487,0.012321647314416,0.089509222583262
42.6875,-0.010038111044391,23.648445938263,0.0040371097471884,0.29064940377107,0.00011880991355613,0.20787815995868,0.23695794641942,0.012337457849537,0.089680843774061
42.75,-0.0063625874154292,23.609678308769,0.0077174324247559,0.29129597571008,0.00055245893187742,0.20809127029992,0.56080649846629,0.012369184464489,0.089637976423387
42.875,-0.002762945864698,23.645526608237,0.011325488294741,0.29261223825932,0.0014546229012405,0.20858857863676,0.91089639613372,0.012433085219221,0.08937915661073
43.125,-0.0008447763029933,23.757108163554,0.013256263306269,0.29533718082056,0.0027560784035842,0.20960924766467,1,0.012562681644875,0.089544203421815
43.25,-0.00057026040196826,23.755911790162,0.013541278597932,0.29674162123268,0.0033309502462513,0.21072820990076,1,0.012628344383299,0.089783672269843
43.375,-0.00028145751692432,23.651697884729,0.013835017506121,0.29817759662604,0.0038655809822103,0.2114175780731,1,0.012694507976884,0.090085149425382
43.625,0.00087487273804048,23.475463199365,0.014997936708592,0.30112454368231,0.0046959104578152,0.2123789963407,1,0.012827994598662,0.090925920241749
43.875,0.0017293100668781,23.313733137948,0.015863090527253,0.30412232718885,0.0054598401139547,0.21380237667941,1,0.012962700483734,0.091814419734895
44.125,0.0027170887167908,23.196066040802,0.016865080590391,0.30714526102263,0.0061922187691949,0.21529639899915,1,0.013098370604134,0.092762480748766
44.375,0.0038953693971877,23.213122609531,0.018059942284288,0.31024762600699,0.0069439014922139,0.21683578777239,1,0.013234952465513,0.093752834384327
