"bounds_dummy","d","disp_x","GlobalElementId","K","ObjectId","PedigreeElementId","ce","delta","psie_active","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,0.0562,563,3.3333,0,563,15.144,4.1452,0.2,1,0.281,0.281,0,0
0,0,0.0564,565,3.3333,0,565,15.144,4.1452,0.2,1,0.282,0.282,0,0
0,0,0.0566,567,3.3333,0,567,15.144,4.1452,0.2,1,0.283,0.283,0,0
0,0,0.0568,569,3.3333,0,569,15.144,4.1452,0.2,1,0.284,0.284,0,0
0,0,0.057,571,3.3333,0,571,15.144,4.1452,0.2,1,0.285,0.285,0,0
0,0,0.0572,573,3.3333,0,573,15.144,4.1452,0.2,1,0.286,0.286,0,0
0,0,0.0574,575,3.3333,0,575,15.144,4.1452,0.2,1,0.287,0.287,0,0
0,0,0.0576,577,3.3333,0,577,15.144,4.1452,0.2,1,0.288,0.288,0,0
0,0,0.0578,579,3.3333,0,579,15.144,4.1452,0.2,1,0.289,0.289,0,0
0,0,0.058,581,3.3333,0,581,15.144,4.1452,0.2,1,0.29,0.29,0,0
0,0,0.0582,583,3.3333,0,583,15.144,4.1452,0.2,1,0.291,0.291,0,0
0,0,0.0584,585,3.3333,0,585,15.144,4.1452,0.2,1,0.292,0.292,0,0
0,0,0.0586,587,3.3333,0,587,15.144,4.1452,0.2,1,0.293,0.293,0,0
0,0,0.0588,589,3.3333,0,589,15.144,4.1452,0.2,1,0.294,0.294,0,0
0,0,0.059,591,3.3333,0,591,15.144,4.1452,0.2,1,0.295,0.295,0,0
0,0,0.0592,593,3.3333,0,593,15.144,4.1452,0.2,1,0.296,0.296,0,0
0,0,0.0594,595,3.3333,0,595,15.144,4.1452,0.2,1,0.297,0.297,0,0
0,0,0.0596,597,3.3333,0,597,15.144,4.1452,0.2,1,0.298,0.298,0,0
0,0,0.0598,599,3.3333,0,599,15.144,4.1452,0.2,1,0.299,0.299,0,0
0,0,0.06,601,3.3333,0,601,15.144,4.1452,0.2,1,0.3,0.3,0,0
0,0,0.0602,603,3.3333,0,603,15.144,4.1452,0.2,1,0.301,0.301,0,0
0,0,0.0604,605,3.3333,0,605,15.144,4.1452,0.2,1,0.302,0.302,0,0
0,0,0.0606,607,3.3333,0,607,15.144,4.1452,0.2,1,0.303,0.303,0,0
0,0,0.0608,609,3.3333,0,609,15.144,4.1452,0.2,1,0.304,0.304,0,0
0,0,0.061,611,3.3333,0,611,15.144,4.1452,0.2,1,0.305,0.305,0,0
0,0,0.0612,613,3.3333,0,613,15.144,4.1452,0.2,1,0.306,0.306,0,0
0,0,0.0614,615,3.3333,0,615,15.144,4.1452,0.2,1,0.307,0.307,0,0
0,0,0.0616,617,3.3333,0,617,15.144,4.1452,0.2,1,0.308,0.308,0,0
0,0,0.0618,619,3.3333,0,619,15.144,4.1452,0.2,1,0.309,0.309,0,0
0,0,0.062,621,3.3333,0,621,15.144,4.1452,0.2,1,0.31,0.31,0,0
0,0,0.0622,623,3.3333,0,623,15.144,4.1452,0.2,1,0.311,0.311,0,0
0,0,0.0624,625,3.3333,0,625,15.144,4.1452,0.2,1,0.312,0.312,0,0
0,0,0.0626,627,3.3333,0,627,15.144,4.1452,0.2,1,0.313,0.313,0,0
0,0,0.0628,629,3.3333,0,629,15.144,4.1452,0.2,1,0.314,0.314,0,0
0,0,0.063,631,3.3333,0,631,15.144,4.1452,0.2,1,0.315,0.315,0,0
0,0,0.0632,633,3.3333,0,633,15.144,4.1452,0.2,1,0.316,0.316,0,0
0,0,0.0634,635,3.3333,0,635,15.144,4.1452,0.2,1,0.317,0.317,0,0
0,0,0.0636,637,3.3333,0,637,15.144,4.1452,0.2,1,0.318,0.318,0,0
0,0,0.0638,639,3.3333,0,639,15.144,4.1452,0.2,1,0.319,0.319,0,0
0,0,0.064,641,3.3333,0,641,15.144,4.1452,0.2,1,0.32,0.32,0,0
0,0,0.0642,643,3.3333,0,643,15.144,4.1452,0.2,1,0.321,0.321,0,0
0,0,0.0644,645,3.3333,0,645,15.144,4.1452,0.2,1,0.322,0.322,0,0
0,0,0.0646,647,3.3333,0,647,15.144,4.1452,0.2,1,0.323,0.323,0,0
0,0,0.0648,649,3.3333,0,649,15.144,4.1452,0.2,1,0.324,0.324,0,0
0,0,0.065,651,3.3333,0,651,15.144,4.1452,0.2,1,0.325,0.325,0,0
0,0,0.0652,653,3.3333,0,653,15.144,4.1452,0.2,1,0.326,0.326,0,0
0,0,0.0654,655,3.3333,0,655,15.144,4.1452,0.2,1,0.327,0.327,0,0
0,0,0.0656,657,3.3333,0,657,15.144,4.1452,0.2,1,0.328,0.328,0,0
0,0,0.0658,659,3.3333,0,659,15.144,4.1452,0.2,1,0.329,0.329,0,0
0,0,0.066,661,3.3333,0,661,15.144,4.1452,0.2,1,0.33,0.33,0,0
0,0,0.0662,663,3.3333,0,663,15.144,4.1452,0.2,1,0.331,0.331,0,0
0,0,0.0664,665,3.3333,0,665,15.144,4.1452,0.2,1,0.332,0.332,0,0
0,0,0.0666,667,3.3333,0,667,15.144,4.1452,0.2,1,0.333,0.333,0,0
0,0,0.0668,669,3.3333,0,669,15.144,4.1452,0.2,1,0.334,0.334,0,0
0,0,0.067,671,3.3333,0,671,15.144,4.1452,0.2,1,0.335,0.335,0,0
0,0,0.0672,673,3.3333,0,673,15.144,4.1452,0.2,1,0.336,0.336,0,0
0,0,0.0674,675,3.3333,0,675,15.144,4.1452,0.2,1,0.337,0.337,0,0
0,0,0.0676,677,3.3333,0,677,15.144,4.1452,0.2,1,0.338,0.338,0,0
0,0,0.0678,679,3.3333,0,679,15.144,4.1452,0.2,1,0.339,0.339,0,0
0,0,0.068,681,3.3333,0,681,15.144,4.1452,0.2,1,0.34,0.34,0,0
0,0,0.0682,683,3.3333,0,683,15.144,4.1452,0.2,1,0.341,0.341,0,0
0,0,0.0684,685,3.3333,0,685,15.144,4.1452,0.2,1,0.342,0.342,0,0
0,0,0.0686,687,3.3333,0,687,15.144,4.1452,0.2,1,0.343,0.343,0,0
0,0,0.0688,689,3.3333,0,689,15.144,4.1452,0.2,1,0.344,0.344,0,0
0,0,0.069,691,3.3333,0,691,15.144,4.1452,0.2,1,0.345,0.345,0,0
0,0,0.0692,693,3.3333,0,693,15.144,4.1452,0.2,1,0.346,0.346,0,0
0,0,0.0694,695,3.3333,0,695,15.144,4.1452,0.2,1,0.347,0.347,0,0
0,0,0.0696,697,3.3333,0,697,15.144,4.1452,0.2,1,0.348,0.348,0,0
0,0,0.0698,699,3.3333,0,699,15.144,4.1452,0.2,1,0.349,0.349,0,0
0,0,0.07,701,3.3333,0,701,15.144,4.1452,0.2,1,0.35,0.35,0,0
0,0,0.0702,703,3.3333,0,703,15.144,4.1452,0.2,1,0.351,0.351,0,0
0,0,0.0704,705,3.3333,0,705,15.144,4.1452,0.2,1,0.352,0.352,0,0
0,0,0.0706,707,3.3333,0,707,15.144,4.1452,0.2,1,0.353,0.353,0,0
0,0,0.0708,709,3.3333,0,709,15.144,4.1452,0.2,1,0.354,0.354,0,0
0,0,0.071,711,3.3333,0,711,15.144,4.1452,0.2,1,0.355,0.355,0,0
0,0,0.0712,713,3.3333,0,713,15.144,4.1452,0.2,1,0.356,0.356,0,0
0,0,0.0714,715,3.3333,0,715,15.144,4.1452,0.2,1,0.357,0.357,0,0
0,0,0.0716,717,3.3333,0,717,15.144,4.1452,0.2,1,0.358,0.358,0,0
0,0,0.0718,719,3.3333,0,719,15.144,4.1452,0.2,1,0.359,0.359,0,0
0,0,0.072,721,3.3333,0,721,15.144,4.1452,0.2,1,0.36,0.36,0,0
0,0,0.0722,723,3.3333,0,723,15.144,4.1452,0.2,1,0.361,0.361,0,0
0,0,0.0724,725,3.3333,0,725,15.144,4.1452,0.2,1,0.362,0.362,0,0
0,0,0.0726,727,3.3333,0,727,15.144,4.1452,0.2,1,0.363,0.363,0,0
0,0,0.0728,729,3.3333,0,729,15.144,4.1452,0.2,1,0.364,0.364,0,0
0,0,0.073,731,3.3333,0,731,15.144,4.1452,0.2,1,0.365,0.365,0,0
0,0,0.0732,733,3.3333,0,733,15.144,4.1452,0.2,1,0.366,0.366,0,0
0,0,0.0734,735,3.3333,0,735,15.144,4.1452,0.2,1,0.367,0.367,0,0
0,0,0.0736,737,3.3333,0,737,15.144,4.1452,0.2,1,0.368,0.368,0,0
0,0,0.0738,739,3.3333,0,739,15.144,4.1452,0.2,1,0.369,0.369,0,0
0,0,0.074,741,3.3333,0,741,15.144,4.1452,0.2,1,0.37,0.37,0,0
0,0,0.0742,743,3.3333,0,743,15.144,4.1452,0.2,1,0.371,0.371,0,0
0,0,0.0744,745,3.3333,0,745,15.144,4.1452,0.2,1,0.372,0.372,0,0
0,0,0.0746,747,3.3333,0,747,15.144,4.1452,0.2,1,0.373,0.373,0,0
0,0,0.0748,749,3.3333,0,749,15.144,4.1452,0.2,1,0.374,0.374,0,0
0,0,0.075,751,3.3333,0,751,15.144,4.1452,0.2,1,0.375,0.375,0,0
0,0,0.0752,753,3.3333,0,753,15.144,4.1452,0.2,1,0.376,0.376,0,0
0,0,0.0754,755,3.3333,0,755,15.144,4.1452,0.2,1,0.377,0.377,0,0
0,0,0.0756,757,3.3333,0,757,15.144,4.1452,0.2,1,0.378,0.378,0,0
0,0,0.0758,759,3.3333,0,759,15.144,4.1452,0.2,1,0.379,0.379,0,0
0,0,0.076,761,3.3333,0,761,15.144,4.1452,0.2,1,0.38,0.38,0,0
0,0,0.0762,763,3.3333,0,763,15.144,4.1452,0.2,1,0.381,0.381,0,0
0,0,0.0764,765,3.3333,0,765,15.144,4.1452,0.2,1,0.382,0.382,0,0
0,0,0.0766,767,3.3333,0,767,15.144,4.1452,0.2,1,0.383,0.383,0,0
0,0,0.0768,769,3.3333,0,769,15.144,4.1452,0.2,1,0.384,0.384,0,0
0,0,0.077,771,3.3333,0,771,15.144,4.1452,0.2,1,0.385,0.385,0,0
0,0,0.0772,773,3.3333,0,773,15.144,4.1452,0.2,1,0.386,0.386,0,0
0,0,0.0774,775,3.3333,0,775,15.144,4.1452,0.2,1,0.387,0.387,0,0
0,0,0.0776,777,3.3333,0,777,15.144,4.1452,0.2,1,0.388,0.388,0,0
0,0,0.0778,779,3.3333,0,779,15.144,4.1452,0.2,1,0.389,0.389,0,0
0,0,0.078,781,3.3333,0,781,15.144,4.1452,0.2,1,0.39,0.39,0,0
0,0,0.0782,783,3.3333,0,783,15.144,4.1452,0.2,1,0.391,0.391,0,0
0,0,0.0784,785,3.3333,0,785,15.144,4.1452,0.2,1,0.392,0.392,0,0
0,0,0.0786,787,3.3333,0,787,15.144,4.1452,0.2,1,0.393,0.393,0,0
0,0,0.0788,789,3.3333,0,789,15.144,4.1452,0.2,1,0.394,0.394,0,0
0,0,0.079,791,3.3333,0,791,15.144,4.1452,0.2,1,0.395,0.395,0,0
0,0,0.0792,793,3.3333,0,793,15.144,4.1452,0.2,1,0.396,0.396,0,0
0,0,0.0794,795,3.3333,0,795,15.144,4.1452,0.2,1,0.397,0.397,0,0
0,0,0.0796,797,3.3333,0,797,15.144,4.1452,0.2,1,0.398,0.398,0,0
0,0,0.0798,799,3.3333,0,799,15.144,4.1452,0.2,1,0.399,0.399,0,0
0,0,0.08,801,3.3333,0,801,15.144,4.1452,0.2,1,0.4,0.4,0,0
0,0,0.0802,803,3.3333,0,803,15.144,4.1452,0.2,1,0.401,0.401,0,0
0,0,0.0804,805,3.3333,0,805,15.144,4.1452,0.2,1,0.402,0.402,0,0
0,0,0.0806,807,3.3333,0,807,15.144,4.1452,0.2,1,0.403,0.403,0,0
0,0,0.0808,809,3.3333,0,809,15.144,4.1452,0.2,1,0.404,0.404,0,0
0,0,0.081,811,3.3333,0,811,15.144,4.1452,0.2,1,0.405,0.405,0,0
0,0,0.0812,813,3.3333,0,813,15.144,4.1452,0.2,1,0.406,0.406,0,0
0,0,0.0814,815,3.3333,0,815,15.144,4.1452,0.2,1,0.407,0.407,0,0
0,0,0.0816,817,3.3333,0,817,15.144,4.1452,0.2,1,0.408,0.408,0,0
0,0,0.0818,819,3.3333,0,819,15.144,4.1452,0.2,1,0.409,0.409,0,0
0,0,0.082,821,3.3333,0,821,15.144,4.1452,0.2,1,0.41,0.41,0,0
0,0,0.0822,823,3.3333,0,823,15.144,4.1452,0.2,1,0.411,0.411,0,0
0,0,0.0824,825,3.3333,0,825,15.144,4.1452,0.2,1,0.412,0.412,0,0
0,0,0.0826,827,3.3333,0,827,15.144,4.1452,0.2,1,0.413,0.413,0,0
0,0,0.0828,829,3.3333,0,829,15.144,4.1452,0.2,1,0.414,0.414,0,0
0,0,0.083,831,3.3333,0,831,15.144,4.1452,0.2,1,0.415,0.415,0,0
0,0,0.0832,833,3.3333,0,833,15.144,4.1452,0.2,1,0.416,0.416,0,0
0,0,0.0834,835,3.3333,0,835,15.144,4.1452,0.2,1,0.417,0.417,0,0
0,0,0.0836,837,3.3333,0,837,15.144,4.1452,0.2,1,0.418,0.418,0,0
0,0,0.0838,839,3.3333,0,839,15.144,4.1452,0.2,1,0.419,0.419,0,0
0,0,0.084,841,3.3333,0,841,15.144,4.1452,0.2,1,0.42,0.42,0,0
0,0,0.0842,843,3.3333,0,843,15.144,4.1452,0.2,1,0.421,0.421,0,0
0,0,0.0844,845,3.3333,0,845,15.144,4.1452,0.2,1,0.422,0.422,0,0
0,0,0.0846,847,3.3333,0,847,15.144,4.1452,0.2,1,0.423,0.423,0,0
0,0,0.0848,849,3.3333,0,849,15.144,4.1452,0.2,1,0.424,0.424,0,0
0,0,0.085,851,3.3333,0,851,15.144,4.1452,0.2,1,0.425,0.425,0,0
0,0,0.0852,853,3.3333,0,853,15.144,4.1452,0.2,1,0.426,0.426,0,0
0,0,0.0854,855,3.3333,0,855,15.144,4.1452,0.2,1,0.427,0.427,0,0
0,0,0.0856,857,3.3333,0,857,15.144,4.1452,0.2,1,0.428,0.428,0,0
0,0,0.0858,859,3.3333,0,859,15.144,4.1452,0.2,1,0.429,0.429,0,0
0,0,0.086,861,3.3333,0,861,15.144,4.1452,0.2,1,0.43,0.43,0,0
0,0,0.0862,863,3.3333,0,863,15.144,4.1452,0.2,1,0.431,0.431,0,0
0,0,0.0864,865,3.3333,0,865,15.144,4.1452,0.2,1,0.432,0.432,0,0
0,0,0.0866,867,3.3333,0,867,15.144,4.1452,0.2,1,0.433,0.433,0,0
0,0,0.0868,869,3.3333,0,869,15.144,4.1452,0.2,1,0.434,0.434,0,0
0,0,0.087,871,3.3333,0,871,15.144,4.1452,0.2,1,0.435,0.435,0,0
0,0,0.0872,873,3.3333,0,873,15.144,4.1452,0.2,1,0.436,0.436,0,0
0,0,0.0874,875,3.3333,0,875,15.144,4.1452,0.2,1,0.437,0.437,0,0
0,0,0.0876,877,3.3333,0,877,15.144,4.1452,0.2,1,0.438,0.438,0,0
0,0,0.0878,879,3.3333,0,879,15.144,4.1452,0.2,1,0.439,0.439,0,0
0,0,0.088,881,3.3333,0,881,15.144,4.1452,0.2,1,0.44,0.44,0,0
0,0,0.0882,883,3.3333,0,883,15.144,4.1452,0.2,1,0.441,0.441,0,0
0,0,0.0884,885,3.3333,0,885,15.144,4.1452,0.2,1,0.442,0.442,0,0
0,0,0.0886,887,3.3333,0,887,15.144,4.1452,0.2,1,0.443,0.443,0,0
0,0,0.0888,889,3.3333,0,889,15.144,4.1452,0.2,1,0.444,0.444,0,0
0,0,0.089,891,3.3333,0,891,15.144,4.1452,0.2,1,0.445,0.445,0,0
0,0,0.0892,893,3.3333,0,893,15.144,4.1452,0.2,1,0.446,0.446,0,0
0,0,0.0894,895,3.3333,0,895,15.144,4.1452,0.2,1,0.447,0.447,0,0
0,0,0.0896,897,3.3333,0,897,15.144,4.1452,0.2,1,0.448,0.448,0,0
0,0,0.0898,899,3.3333,0,899,15.144,4.1452,0.2,1,0.449,0.449,0,0
0,0,0.09,901,1.6667,1,901,7.6753,2.2601,0.4,1,0.45,0.45,0,0
0,0,0.0904,903,1.6667,1,903,7.6753,2.2601,0.4,1,0.451,0.451,0,0
0,0,0.0908,905,1.6667,1,905,7.6753,2.2601,0.4,1,0.452,0.452,0,0
0,0,0.0912,907,1.6667,1,907,7.6753,2.2601,0.4,1,0.453,0.453,0,0
0,0,0.0916,909,1.6667,1,909,7.6753,2.2601,0.4,1,0.454,0.454,0,0
0,0,0.092,911,1.6667,1,911,7.6753,2.2601,0.4,1,0.455,0.455,0,0
0,0,0.0924,913,1.6667,1,913,7.6753,2.2601,0.4,1,0.456,0.456,0,0
0,0,0.0928,915,1.6667,1,915,7.6753,2.2601,0.4,1,0.457,0.457,0,0
0,0,0.0932,917,1.6667,1,917,7.6753,2.2601,0.4,1,0.458,0.458,0,0
0,0,0.0936,919,1.6667,1,919,7.6753,2.2601,0.4,1,0.459,0.459,0,0
0,0,0.094,921,1.6667,1,921,7.6753,2.2601,0.4,1,0.46,0.46,0,0
0,0,0.0944,923,1.6667,1,923,7.6753,2.2601,0.4,1,0.461,0.461,0,0
0,0,0.0948,925,1.6667,1,925,7.6753,2.2601,0.4,1,0.462,0.462,0,0
0,0,0.0952,927,1.6667,1,927,7.6753,2.2601,0.4,1,0.463,0.463,0,0
0,0,0.0956,929,1.6667,1,929,7.6753,2.2601,0.4,1,0.464,0.464,0,0
0,0,0.096,931,1.6667,1,931,7.6753,2.2601,0.4,1,0.465,0.465,0,0
0,0,0.0964,933,1.6667,1,933,7.6753,2.2601,0.4,1,0.466,0.466,0,0
0,0,0.0968,935,1.6667,1,935,7.6753,2.2601,0.4,1,0.467,0.467,0,0
0,0,0.0972,937,1.6667,1,937,7.6753,2.2601,0.4,1,0.468,0.468,0,0
0,0,0.0976,939,1.6667,1,939,7.6753,2.2601,0.4,1,0.469,0.469,0,0
0,0,0.098,941,1.6667,1,941,7.6753,2.2601,0.4,1,0.47,0.47,0,0
0,0,0.0984,943,1.6667,1,943,7.6753,2.2601,0.4,1,0.471,0.471,0,0
0,0,0.0988,945,1.6667,1,945,7.6753,2.2601,0.4,1,0.472,0.472,0,0
0,0,0.0992,947,1.6667,1,947,7.6753,2.2601,0.4,1,0.473,0.473,0,0
0,0,0.0996,949,1.6667,1,949,7.6753,2.2601,0.4,1,0.474,0.474,0,0
0,0,0.1,951,1.6667,1,951,7.6753,2.2601,0.4,1,0.475,0.475,0,0
0,0,0.1004,953,1.6667,1,953,7.6753,2.2601,0.4,1,0.476,0.476,0,0
0,0,0.1008,955,1.6667,1,955,7.6753,2.2601,0.4,1,0.477,0.477,0,0
0,0,0.1012,957,1.6667,1,957,7.6753,2.2601,0.4,1,0.478,0.478,0,0
0,0,0.1016,959,1.6667,1,959,7.6753,2.2601,0.4,1,0.479,0.479,0,0
0,0,0.102,961,1.6667,1,961,7.6753,2.2601,0.4,1,0.48,0.48,0,0
0,0,0.1024,963,1.6667,1,963,7.6753,2.2601,0.4,1,0.481,0.481,0,0
0,0,0.1028,965,1.6667,1,965,7.6753,2.2601,0.4,1,0.482,0.482,0,0
0,0,0.1032,967,1.6667,1,967,7.6753,2.2601,0.4,1,0.483,0.483,0,0
0,0,0.1036,969,1.6667,1,969,7.6753,2.2601,0.4,1,0.484,0.484,0,0
0,0,0.104,971,1.6667,1,971,7.6753,2.2601,0.4,1,0.485,0.485,0,0
0,0,0.1044,973,1.6667,1,973,7.6753,2.2601,0.4,1,0.486,0.486,0,0
0,0,0.1048,975,1.6667,1,975,7.6753,2.2601,0.4,1,0.487,0.487,0,0
0,0,0.1052,977,1.6667,1,977,7.6753,2.2601,0.4,1,0.488,0.488,0,0
0,0,0.1056,979,1.6667,1,979,7.6753,2.2601,0.4,1,0.489,0.489,0,0
0,0,0.106,981,1.6667,1,981,7.6753,2.2601,0.4,1,0.49,0.49,0,0
0,0,0.1064,983,1.6667,1,983,7.6753,2.2601,0.4,1,0.491,0.491,0,0
0,0,0.1068,985,1.6667,1,985,7.6753,2.2601,0.4,1,0.492,0.492,0,0
0,0,0.1072,987,1.6667,1,987,7.6753,2.2601,0.4,1,0.493,0.493,0,0
0,0,0.1076,989,1.6667,1,989,7.6753,2.2601,0.4,1,0.494,0.494,0,0
0,0,0.108,991,1.6667,1,991,7.6753,2.2601,0.4,1,0.495,0.495,0,0
0,0,0.1084,993,1.6667,1,993,7.6753,2.2601,0.4,1,0.496,0.496,0,0
0,0,0.1088,995,1.6667,1,995,7.6753,2.2601,0.4,1,0.497,0.497,0,0
0,0,0.1092,997,1.6667,1,997,7.6753,2.2601,0.4,1,0.498,0.498,0,0
0,0,0.1096,999,1.6667,1,999,7.6753,2.2601,0.4,1,0.499,0.499,0,0
0,0,0.11,1001,1.6667,1,1001,7.6753,2.2601,0.4,1,0.5,0.5,0,0
0,0,0.1104,1003,1.6667,1,1003,7.6753,2.2601,0.4,1,0.501,0.501,0,0
0,0,0.1108,1005,1.6667,1,1005,7.6753,2.2601,0.4,1,0.502,0.502,0,0
0,0,0.1112,1007,1.6667,1,1007,7.6753,2.2601,0.4,1,0.503,0.503,0,0
0,0,0.1116,1009,1.6667,1,1009,7.6753,2.2601,0.4,1,0.504,0.504,0,0
0,0,0.112,1011,1.6667,1,1011,7.6753,2.2601,0.4,1,0.505,0.505,0,0
0,0,0.1124,1013,1.6667,1,1013,7.6753,2.2601,0.4,1,0.506,0.506,0,0
0,0,0.1128,1015,1.6667,1,1015,7.6753,2.2601,0.4,1,0.507,0.507,0,0
0,0,0.1132,1017,1.6667,1,1017,7.6753,2.2601,0.4,1,0.508,0.508,0,0
0,0,0.1136,1019,1.6667,1,1019,7.6753,2.2601,0.4,1,0.509,0.509,0,0
0,0,0.114,1021,1.6667,1,1021,7.6753,2.2601,0.4,1,0.51,0.51,0,0
0,0,0.1144,1023,1.6667,1,1023,7.6753,2.2601,0.4,1,0.511,0.511,0,0
0,0,0.1148,1025,1.6667,1,1025,7.6753,2.2601,0.4,1,0.512,0.512,0,0
0,0,0.1152,1027,1.6667,1,1027,7.6753,2.2601,0.4,1,0.513,0.513,0,0
0,0,0.1156,1029,1.6667,1,1029,7.6753,2.2601,0.4,1,0.514,0.514,0,0
0,0,0.116,1031,1.6667,1,1031,7.6753,2.2601,0.4,1,0.515,0.515,0,0
0,0,0.1164,1033,1.6667,1,1033,7.6753,2.2601,0.4,1,0.516,0.516,0,0
0,0,0.1168,1035,1.6667,1,1035,7.6753,2.2601,0.4,1,0.517,0.517,0,0
0,0,0.1172,1037,1.6667,1,1037,7.6753,2.2601,0.4,1,0.518,0.518,0,0
0,0,0.1176,1039,1.6667,1,1039,7.6753,2.2601,0.4,1,0.519,0.519,0,0
0,0,0.118,1041,1.6667,1,1041,7.6753,2.2601,0.4,1,0.52,0.52,0,0
0,0,0.1184,1043,1.6667,1,1043,7.6753,2.2601,0.4,1,0.521,0.521,0,0
0,0,0.1188,1045,1.6667,1,1045,7.6753,2.2601,0.4,1,0.522,0.522,0,0
0,0,0.1192,1047,1.6667,1,1047,7.6753,2.2601,0.4,1,0.523,0.523,0,0
0,0,0.1196,1049,1.6667,1,1049,7.6753,2.2601,0.4,1,0.524,0.524,0,0
0,0,0.12,1051,1.6667,1,1051,7.6753,2.2601,0.4,1,0.525,0.525,0,0
0,0,0.1204,1053,1.6667,1,1053,7.6753,2.2601,0.4,1,0.526,0.526,0,0
0,0,0.1208,1055,1.6667,1,1055,7.6753,2.2601,0.4,1,0.527,0.527,0,0
0,0,0.1212,1057,1.6667,1,1057,7.6753,2.2601,0.4,1,0.528,0.528,0,0
0,0,0.1216,1059,1.6667,1,1059,7.6753,2.2601,0.4,1,0.529,0.529,0,0
0,0,0.122,1061,1.6667,1,1061,7.6753,2.2601,0.4,1,0.53,0.53,0,0
0,0,0.1224,1063,1.6667,1,1063,7.6753,2.2601,0.4,1,0.531,0.531,0,0
0,0,0.1228,1065,1.6667,1,1065,7.6753,2.2601,0.4,1,0.532,0.532,0,0
0,0,0.1232,1067,1.6667,1,1067,7.6753,2.2601,0.4,1,0.533,0.533,0,0
0,0,0.1236,1069,1.6667,1,1069,7.6753,2.2601,0.4,1,0.534,0.534,0,0
0,0,0.124,1071,1.6667,1,1071,7.6753,2.2601,0.4,1,0.535,0.535,0,0
0,0,0.1244,1073,1.6667,1,1073,7.6753,2.2601,0.4,1,0.536,0.536,0,0
0,0,0.1248,1075,1.6667,1,1075,7.6753,2.2601,0.4,1,0.537,0.537,0,0
0,0,0.1252,1077,1.6667,1,1077,7.6753,2.2601,0.4,1,0.538,0.538,0,0
0,0,0.1256,1079,1.6667,1,1079,7.6753,2.2601,0.4,1,0.539,0.539,0,0
0,0,0.126,1081,1.6667,1,1081,7.6753,2.2601,0.4,1,0.54,0.54,0,0
0,0,0.1264,1083,1.6667,1,1083,7.6753,2.2601,0.4,1,0.541,0.541,0,0
0,0,0.1268,1085,1.6667,1,1085,7.6753,2.2601,0.4,1,0.542,0.542,0,0
0,0,0.1272,1087,1.6667,1,1087,7.6753,2.2601,0.4,1,0.543,0.543,0,0
0,0,0.1276,1089,1.6667,1,1089,7.6753,2.2601,0.4,1,0.544,0.544,0,0
0,0,0.128,1091,1.6667,1,1091,7.6753,2.2601,0.4,1,0.545,0.545,0,0
0,0,0.1284,1093,1.6667,1,1093,7.6753,2.2601,0.4,1,0.546,0.546,0,0
0,0,0.1288,1095,1.6667,1,1095,7.6753,2.2601,0.4,1,0.547,0.547,0,0
0,0,0.1292,1097,1.6667,1,1097,7.6753,2.2601,0.4,1,0.548,0.548,0,0
0,0,0.1296,1099,1.6667,1,1099,7.6753,2.2601,0.4,1,0.549,0.549,0,0
0,0,0.13,1100,1.6667,1,1100,7.6753,2.2601,0.4,1,0.55,0.55,0,0
0,0,0.1302,1103,3.3333,0,1103,15.144,4.1452,0.2,1,0.551,0.551,0,0
0,0,0.1304,1105,3.3333,0,1105,15.144,4.1452,0.2,1,0.552,0.552,0,0
0,0,0.1306,1107,3.3333,0,1107,15.144,4.1452,0.2,1,0.553,0.553,0,0
0,0,0.1308,1109,3.3333,0,1109,15.144,4.1452,0.2,1,0.554,0.554,0,0
0,0,0.131,1111,3.3333,0,1111,15.144,4.1452,0.2,1,0.555,0.555,0,0
0,0,0.1312,1113,3.3333,0,1113,15.144,4.1452,0.2,1,0.556,0.556,0,0
0,0,0.1314,1115,3.3333,0,1115,15.144,4.1452,0.2,1,0.557,0.557,0,0
0,0,0.1316,1117,3.3333,0,1117,15.144,4.1452,0.2,1,0.558,0.558,0,0
0,0,0.1318,1119,3.3333,0,1119,15.144,4.1452,0.2,1,0.559,0.559,0,0
0,0,0.132,1121,3.3333,0,1121,15.144,4.1452,0.2,1,0.56,0.56,0,0
0,0,0.1322,1123,3.3333,0,1123,15.144,4.1452,0.2,1,0.561,0.561,0,0
0,0,0.1324,1125,3.3333,0,1125,15.144,4.1452,0.2,1,0.562,0.562,0,0
0,0,0.1326,1127,3.3333,0,1127,15.144,4.1452,0.2,1,0.563,0.563,0,0
0,0,0.1328,1129,3.3333,0,1129,15.144,4.1452,0.2,1,0.564,0.564,0,0
0,0,0.133,1131,3.3333,0,1131,15.144,4.1452,0.2,1,0.565,0.565,0,0
0,0,0.1332,1133,3.3333,0,1133,15.144,4.1452,0.2,1,0.566,0.566,0,0
0,0,0.1334,1135,3.3333,0,1135,15.144,4.1452,0.2,1,0.567,0.567,0,0
0,0,0.1336,1137,3.3333,0,1137,15.144,4.1452,0.2,1,0.568,0.568,0,0
0,0,0.1338,1139,3.3333,0,1139,15.144,4.1452,0.2,1,0.569,0.569,0,0
0,0,0.134,1141,3.3333,0,1141,15.144,4.1452,0.2,1,0.57,0.57,0,0
0,0,0.1342,1143,3.3333,0,1143,15.144,4.1452,0.2,1,0.571,0.571,0,0
0,0,0.1344,1145,3.3333,0,1145,15.144,4.1452,0.2,1,0.572,0.572,0,0
