time,Fx,Fy,max_d,max_f_nu
2.385e-05,249.87226696248,327.73474938176,1,0
2.39e-05,249.88067273741,327.71174578793,1,0
2.395e-05,249.88903161218,327.68718940824,1,0
2.4e-05,249.89729245324,327.66120484158,1,0
2.405e-05,249.90541860255,327.63393221216,1,0
2.41e-05,249.91338776129,327.6055234293,1,0
2.415e-05,249.9211908523,327.57613868194,1,0
2.42e-05,249.92883093305,327.545943248,1,0
2.425e-05,249.9363221385,327.5151046393,1,0
2.43e-05,249.94368781134,327.48379010822,1,0
2.435e-05,249.95095698896,327.45216458562,1,0
2.44e-05,249.95815923726,327.42038913941,1,0
2.445e-05,249.96531890007,327.38862000182,1,0
2.45e-05,249.97245044658,327.35700809143,1,0
2.455e-05,249.97955633262,327.32569881593,1,0
2.46e-05,249.98662776895,327.29483184283,1,0
2.465e-05,249.99364759733,327.26454053543,1,0
2.47e-05,250.00059377966,327.23495086864,1,0
2.475e-05,250.00744216124,327.2061798304,1,0
2.48e-05,250.0141680057,327.17833349257,1,0
2.485e-05,250.02074676193,327.15150504343,1,0
2.49e-05,250.02715501487,327.12577307884,1,0
2.495e-05,250.03337231989,327.10120037387,1,0
2.5e-05,250.0393838222,327.07783324994,1,0
2.505e-05,250.04518274488,327.05570155761,1,0
2.51e-05,250.0507715174,327.03481923857,1,0
2.515e-05,250.05616072063,327.01518540835,1,0
2.52e-05,250.06136591961,326.99678587904,1,0
2.525e-05,250.06640335083,326.97959502035,1,0
2.53e-05,250.07128583916,326.96357781503,1,0
2.535e-05,250.07602006981,326.94869193852,1,0
2.54e-05,250.08060562024,326.93488969011,1,0
2.545e-05,250.08503540117,326.92211964166,1,0
2.55e-05,250.08929676084,326.91032793993,1,0
2.555e-05,250.09337261398,326.89945926957,1,0
2.56e-05,250.09724240067,326.88945753962,1,0
2.565e-05,250.10088311451,326.88026637395,1,0
2.57e-05,250.10427077293,326.87182947604,1,0
2.575e-05,250.10738246896,326.86409092272,1,0
2.58e-05,250.11019871657,326.85699542506,1,0
2.585e-05,250.11270548109,326.85048859966,1,0
2.59e-05,250.11489528505,326.84451730057,1,0
2.595e-05,250.11676711251,326.83903006029,1,0
2.6e-05,250.11832531488,326.83397766708,1,0
2.605e-05,250.11957808347,326.82931386071,1,0
2.61e-05,250.12053612675,326.82499607718,1,0
2.615e-05,250.12121197615,326.82098613614,1,0
2.62e-05,250.12161999784,326.81725075004,1,0
2.625e-05,250.12177691037,326.81376175566,1,0
2.63e-05,250.12170250759,326.81049600837,1,0
2.635e-05,250.12142033751,326.80743492575,1,0
2.64e-05,250.12095817213,326.80456370777,1,0
2.645e-05,250.12034810705,326.80187028887,1,0
2.65e-05,250.11962604357,326.79934409915,1,0
2.655e-05,250.11883022443,326.79697473222,1,0
2.66e-05,250.11799855944,326.79475064481,1,0
2.665e-05,250.11716476114,326.79265803742,1,0
2.67e-05,250.11635375779,326.79068007972,1,0
2.675e-05,250.11557728532,326.78879663274,1,0
2.68e-05,250.11483077518,326.78698457364,1,0
2.685e-05,250.11409252424,326.78521874927,1,0
2.69e-05,250.11332567915,326.78347348793,1,0
2.695e-05,250.11248294207,326.78172450002,1,0
2.7e-05,250.11151331819,326.77995092398,1,0
2.705e-05,250.11036984116,326.77813723957,1,0
2.71e-05,250.10901708801,326.77627477915,1,0
2.715e-05,250.10743739437,326.77436262389,1,0
2.72e-05,250.105634911,326.77240775302,1,0
2.725e-05,250.1036369394,326.77042441958,1,0
2.73e-05,250.10149231507,326.76843282655,1,0
2.735e-05,250.09926697813,326.766457268,1,0
2.74e-05,250.09703727079,326.76452396264,1,0
2.745e-05,250.09488187575,326.76265883621,1,0
2.75e-05,250.09287356633,326.76088550024,1,0
2.755e-05,250.09107198482,326.75922363037,1,0
2.76e-05,250.08951846027,326.75768787774,1,0
2.765e-05,250.08823346398,326.7562873652,1,0
2.77e-05,250.08721679351,326.75502574455,1,0
2.775e-05,250.08645011175,326.75390173206,1,0
2.78e-05,250.08590115417,326.75291000608,1,0
2.785e-05,250.08552879439,326.75204233925,1,0
2.79e-05,250.08528819934,326.75128884266,1,0
2.795e-05,250.08513545153,326.75063921516,1,0
2.8e-05,250.0850312015,326.75008390236,1,0
2.805e-05,250.08494310855,326.74961508618,1,0
2.81e-05,250.08484701507,326.74922743783,1,0
2.815e-05,250.08472697683,326.74891858249,1,0
2.82e-05,250.08457442437,326.74868924467,1,0
2.825e-05,250.08438682853,326.74854306565,1,0
2.83e-05,250.08416626285,326.74848611154,1,0
2.835e-05,250.08391818217,326.74852611506,1,0
2.84e-05,250.0836505948,326.74867151654,1,0
2.845e-05,250.08337364068,326.74893038965,1,0
2.85e-05,250.08309945337,326.74930935051,1,0
2.855e-05,250.08284211859,326.74981255428,1,0
2.86e-05,250.08261755559,326.75044088164,1,0
2.865e-05,250.08244321639,326.75119139955,1,0
2.87e-05,250.08233758575,326.75205715516,1,0
2.875e-05,250.08231953316,326.75302732274,1,0
2.88e-05,250.08240759669,326.75408768395,1,0
2.885e-05,250.08261926679,326.75522138478,1,0
2.89e-05,250.08297029883,326.75640988527,1,0
2.895e-05,250.08347404073,326.75763400558,1,0
2.9e-05,250.08414073611,326.75887497326,1,0
2.905e-05,250.08497676873,326.76011539053,1,0
2.91e-05,250.08598385502,326.76134006199,1,0
2.915e-05,250.08715826122,326.76253665156,1,0
2.92e-05,250.08849020033,326.76369616204,1,0
2.925e-05,250.08996362521,326.76481325319,1,0
2.93e-05,250.09155664681,326.76588642197,1,0
2.935e-05,250.09324275178,326.76691806993,1,0
2.94e-05,250.09499286346,326.76791446386,1,0
2.945e-05,250.09677811083,326.76888557773,1,0
2.95e-05,250.0985729771,326.76984478099,1,0
2.955e-05,250.10035835001,326.77080832972,1,0
2.96e-05,250.102123935,326.77179462435,1,0
2.965e-05,250.10386954835,326.77282322525,1,0
2.97e-05,250.10560497708,326.77391366047,1,0
2.975e-05,250.1073483425,326.77508410771,1,0
2.98e-05,250.10912317994,326.77635007545,1,0
2.985e-05,250.11095468556,326.77772323064,1,0
2.99e-05,250.11286573079,326.77921052087,1,0
2.995e-05,250.1148732727,326.78081370788,1,0
3e-05,250.1169856947,326.78252937924,1,0
3.005e-05,250.11920141862,326.78434943621,1,0
3.01e-05,250.12150888265,326.78626198787,1,0
3.015e-05,250.12388773231,326.78825252238,1,0
3.02e-05,250.12631087149,326.79030518792,1,0
3.025e-05,250.12874690587,326.7924040072,1,0
3.03e-05,250.13116249432,326.79453386676,1,0
3.035e-05,250.13352420512,326.79668116778,1,0
3.04e-05,250.13579962851,326.79883408273,1,0
3.045e-05,250.13795769488,326.8009824275,1,0
3.05e-05,250.13996834732,326.80311721778,1,0
3.055e-05,250.14180188035,326.80523002144,1,0
3.06e-05,250.14342834819,326.80731224359,1,0
3.065e-05,250.14481744409,326.80935448101,1,0
3.07e-05,250.14593915104,326.81134606289,1,0
3.075e-05,250.14676528058,326.81327485808,1,0
3.08e-05,250.14727178665,326.81512738307,1,0
3.085e-05,250.14744151704,326.81688919885,1,0
3.09e-05,250.14726690011,326.81854554714,1,0
3.095e-05,250.14675200053,326.82008215072,1,0
3.1e-05,250.14591343425,326.82148609422,1,0
3.105e-05,250.14477980076,326.82274670627,1,0
3.11e-05,250.14338953428,326.82385637774,1,0
3.115e-05,250.14178734629,326.82481126847,1,0
3.12e-05,250.1400196764,326.82561187061,1,0
3.125e-05,250.1381297438,326.82626340848,1,0
3.13e-05,250.13615286947,326.82677606035,1,0
3.135e-05,250.13411271013,326.82716498994,1,0
3.14e-05,250.13201891628,326.82745017459,1,0
3.145e-05,250.12986651877,326.82765601717,1,0
3.15e-05,250.12763709401,326.82781073197,1,0
3.155e-05,250.125301496,326.82794550111,1,0
3.16e-05,250.12282371626,326.82809341272,1,0
3.165e-05,250.12016527959,326.82828820956,1,0
3.17e-05,250.11728953127,326.82856290025,1,0
3.175e-05,250.1141652305,326.82894830826,1,0
3.18e-05,250.11076902181,326.82947165234,1,0
3.185e-05,250.10708657865,326.83015526168,1,0
3.19e-05,250.10311245563,326.83101552756,1,0
3.195e-05,250.09884889732,326.83206217502,1,0
3.2e-05,250.09430399566,326.83329791059,1,0
3.205e-05,250.0894896397,326.83471846424,1,0
3.21e-05,250.08441966197,326.83631300377,1,0
3.215e-05,250.0791084709,326.83806486334,1,0
3.22e-05,250.07357030144,326.83995250062,1,0
3.225e-05,250.06781904998,326.84195058298,1,0
3.23e-05,250.06186852173,326.84403110529,1,0
3.235e-05,250.05573283321,326.84616445796,1,0
3.24e-05,250.04942669723,326.84832039442,1,0
3.245e-05,250.04296536917,326.85046887762,1,0
3.25e-05,250.03636414381,326.85258082397,1,0
3.255e-05,250.02963742756,326.85462878224,1,0
3.26e-05,250.02279754733,326.85658759839,1,0
3.265e-05,250.0158535544,326.85843510777,1,0
3.27e-05,250.00881032068,326.86015287248,1,0
3.275e-05,250.00166819332,326.86172694639,1,0
3.28e-05,249.99442337915,326.86314861033,1,0
3.285e-05,249.98706909551,326.86441498734,1,0
3.29e-05,249.97959737774,326.86552942894,1,0
3.295e-05,249.9720013071,326.86650156454,1,0
3.3e-05,249.96427734095,326.86734693026,1,0
3.305e-05,249.95642740179,326.86808613601,1,0
3.31e-05,249.94846041573,326.86874358656,1,0
3.315e-05,249.94039307432,326.86934583239,1,0
3.32e-05,249.9322497109,326.8699196815,1,0
3.325e-05,249.92406131409,326.87049024441,1,0
3.33e-05,249.91586382645,326.87107910447,1,0
3.335e-05,249.90769597558,326.87170280029,1,0
3.34e-05,249.89959694361,326.87237177782,1,0
3.345e-05,249.89160418711,326.87308991853,1,0
3.35e-05,249.88375167141,326.87385468386,1,0
3.355e-05,249.87606868834,326.87465784352,1,0
3.36e-05,249.86857930219,326.87548668683,1,0
3.365e-05,249.86130234062,326.8763255602,1,0
3.37e-05,249.85425174392,326.87715754078,1,0
3.375e-05,249.84743703073,326.87796604691,1,0
3.38e-05,249.84086364443,326.87873620523,1,0
3.385e-05,249.83453300984,326.8794558365,1,0
3.39e-05,249.82844223606,326.88011597857,1,0
