time,Fx,tip_velocity,tip_x,tip_y,tip_z
4.1450000000001e-05,156.60610304884,2000976.324196,68.875000000027,12.531249999975,0
4.1500000000001e-05,156.60271367319,1822172.4671377,68.953125000027,12.578124999975,0
4.1550000000001e-05,156.59935201828,1874999.9999983,69.046875000027,12.578124999975,0
4.1600000000001e-05,156.59601075601,1822172.4671377,69.125000000027,12.624999999975,0
4.1650000000001e-05,156.5926793659,1900863.2907161,69.218750000026,12.609374999975,0
4.1700000000001e-05,156.58934328191,2209708.6912058,69.296875000026,12.687499999974,0
4.1750000000001e-05,156.58598365569,1682864.0022283,69.375000000026,12.718749999974,0
4.1800000000001e-05,156.58257801797,1874999.9999989,69.468750000026,12.718749999974,0
4.1850000000001e-05,156.57910167816,1822172.4671377,69.546875000026,12.765624999974,0
4.1900000000001e-05,156.57552934002,1900863.2907161,69.640625000026,12.749999999974,0
4.1950000000001e-05,156.57183637666,2000976.324196,69.718750000026,12.812499999974,0
4.2000000000001e-05,156.5679995161,1682864.0022283,69.796875000026,12.843749999974,0
4.2050000000001e-05,156.56399710399,1874999.9999983,69.890625000026,12.843749999974,0
4.2100000000001e-05,156.55980933254,1822172.4671377,69.968750000026,12.890624999974,0
4.2150000000001e-05,156.55541871373,1900863.2907161,70.062500000026,12.874999999974,0
4.2200000000001e-05,156.55081075428,2000976.3241959,70.140625000026,12.937499999974,0
4.2250000000001e-05,156.54597452779,1682864.0022283,70.218750000026,12.968749999974,0
4.2300000000001e-05,156.54090282747,1900863.2907161,70.312500000026,12.953124999974,0
4.2350000000001e-05,156.53559179684,1822172.4671377,70.390625000026,12.999999999974,0
4.2400000000001e-05,156.53004019056,1822172.4671377,70.468750000026,13.046874999974,0
4.2450000000001e-05,156.52424854323,1976423.5376027,70.562500000026,13.015624999974,0
4.2500000000001e-05,156.51821848118,2000976.324196,70.640625000026,13.078124999974,0
4.2550000000001e-05,156.5119522844,1593443.5979965,70.718750000026,13.093749999974,0
4.2600000000001e-05,156.50545269795,2000976.3241955,70.796875000025,13.156249999974,0
4.2650000000001e-05,156.49872295942,2096313.7289034,70.890625000025,13.109374999974,0
4.2700000000001e-05,156.49176703229,2209708.6912053,70.968750000025,13.187499999973,0
4.2750000000001e-05,156.484590059,1976423.5376032,71.062500000025,13.156249999974,0
4.2800000000001e-05,156.4771990134,2000976.3241958,71.140625000025,13.218749999973,0
4.2850000000001e-05,156.46960343051,1562499.9999989,71.218750000025,13.218749999973,0
4.2900000000001e-05,156.46181597635,1874999.9999983,71.312500000025,13.218749999973,0
4.2950000000001e-05,156.45385258482,1822172.4671377,71.390625000025,13.265624999973,0
4.3000000000001e-05,156.44573198381,1593443.5979965,71.468750000025,13.281249999973,0
4.3050000000001e-05,156.43747461821,1682864.0022283,71.546875000025,13.312499999973,0
4.3100000000001e-05,156.42910114507,1682864.0022283,71.625000000025,13.343749999973,0
4.3150000000001e-05,156.42063074163,1593443.5979965,71.703125000025,13.359374999973,0
4.3200000000001e-05,156.41207944397,1900863.2907161,71.796875000025,13.343749999973,0
4.3250000000001e-05,156.40345870945,2000976.3241955,71.875000000025,13.406249999973,0
4.3300000000001e-05,156.39477442018,1593443.5979971,71.953125000025,13.421874999973,0
4.3350000000001e-05,156.38602656061,1682864.002228,72.031250000025,13.453124999973,0
4.3400000000001e-05,156.37720971088,1682864.002228,72.109375000025,13.484374999973,0
4.3450000000001e-05,156.36831428533,1976423.5376032,72.203125000024,13.453124999973,0
4.3500000000001e-05,156.35932824022,1822172.4671377,72.281250000024,13.499999999973,0
4.3550000000001e-05,156.3502389438,1682864.0022283,72.359375000024,13.531249999973,0
4.3600000000001e-05,156.34103509179,1682864.002228,72.437500000024,13.562499999973,0
4.3650000000001e-05,156.33170881871,1593443.5979965,72.515625000024,13.578124999973,0
4.3700000000001e-05,156.32225823984,1593443.5979968,72.593750000024,13.593749999973,0
4.3750000000001e-05,156.3126903721,1682864.002228,72.671875000024,13.624999999973,0
4.3800000000001e-05,156.30302378876,1976423.5376029,72.765625000024,13.593749999973,0
4.3850000000001e-05,156.29328982068,1682864.002228,72.843750000024,13.624999999973,0
4.3900000000001e-05,156.28353107599,1682864.0022285,72.921875000024,13.656249999973,0
4.3950000000001e-05,156.27379672219,1562499.9999986,73.000000000024,13.656249999973,0
4.4000000000001e-05,156.26413513227,1593443.5979965,73.078125000024,13.671874999973,0
4.4050000000001e-05,156.2545855839,1822172.4671375,73.156250000024,13.718749999972,0
4.4100000000001e-05,156.24517118624,1562499.9999989,73.234375000024,13.718749999972,0
4.4150000000001e-05,156.23589489821,1682864.0022277,73.312500000024,13.749999999972,0
4.4200000000001e-05,156.22673960067,1682864.0022283,73.390625000024,13.781249999972,0
4.4250000000001e-05,156.21767210706,1593443.5979962,73.468750000024,13.796874999972,0
4.4300000000001e-05,156.20865009277,1593443.5979965,73.546875000024,13.812499999972,0
4.4350000000001e-05,156.19963035307,1593443.5979968,73.625000000024,13.828124999972,0
4.4400000000001e-05,156.19057658201,1593443.5979962,73.703125000023,13.843749999972,0
4.4450000000001e-05,156.181465003,1593443.5979965,73.781250000023,13.859374999972,0
4.4500000000001e-05,156.17228668844,1593443.5979965,73.859375000023,13.874999999972,0
4.4550000000001e-05,156.16304622569,1593443.5979962,73.937500000023,13.890624999972,0
4.4600000000001e-05,156.15375732436,1593443.5979965,74.015625000023,13.906249999972,0
4.4650000000001e-05,156.14443672105,1593443.5979965,74.093750000023,13.921874999972,0
4.4700000000001e-05,156.13509807243,1682864.0022277,74.171875000023,13.890624999972,0
4.4750000000001e-05,156.12574735718,2000976.3241951,74.234375000023,13.968749999972,0
4.4800000000001e-05,156.1163807454,1593443.5979965,74.312500000023,13.984374999972,0
4.4850000000001e-05,156.10698516213,1593443.5979965,74.390625000023,13.999999999972,0
4.4900000000001e-05,156.09754109264,1562499.9999986,74.468750000023,13.999999999972,0
4.4950000000001e-05,156.08802672083,1593443.5979965,74.546875000023,14.015624999972,0
4.5000000000001e-05,156.07842235327,1562499.9999986,74.625000000023,14.015624999972,0
4.5050000000001e-05,156.06871427259,1562499.9999984,74.687500000023,14.062499999972,0
4.5100000000001e-05,156.05889758175,1593443.5979962,74.765625000023,14.046874999972,0
4.5150000000001e-05,156.04897804449,1682864.002228,74.843750000023,14.078124999972,0
4.5200000000001e-05,156.0389731728,1562499.9999989,74.921875000023,14.078124999972,0
4.5250000000001e-05,156.02891274042,1562499.9999986,75.000000000022,14.078124999972,0
4.5300000000001e-05,156.01883859236,1562499.9999984,75.062500000022,14.124999999972,0
4.5350000000001e-05,156.00880332824,1593443.5979962,75.140625000022,14.109374999972,0
4.5400000000001e-05,155.99886744619,1682864.002228,75.218750000022,14.140624999972,0
4.5450000000001e-05,155.9890949561,1397542.485936,75.281250000022,14.171874999971,0
4.5500000000001e-05,155.97954814677,1562499.9999986,75.359375000022,14.171874999971,0
4.5550000000001e-05,155.9702827682,1562499.9999986,75.437500000022,14.171874999971,0
4.5600000000001e-05,155.96134502432,1397542.4859363,75.500000000022,14.203124999971,0
4.5650000000001e-05,155.95277131469,1562499.9999986,75.578125000022,14.203124999971,0
4.5700000000001e-05,155.94459073393,1397542.4859361,75.640625000022,14.234374999971,0
4.5750000000001e-05,155.93682926625,1562499.9999986,75.718750000022,14.234374999971,0
4.5800000000001e-05,155.92951383053,1593443.5979959,75.796875000022,14.218749999971,0
4.5850000000001e-05,155.92267421393,1562499.9999984,75.859375000022,14.265624999971,0
4.5900000000001e-05,155.91634162733,1593443.5979959,75.937500000022,14.249999999971,0
4.5950000000001e-05,155.9105439174,1397542.4859363,76.000000000022,14.281249999971,0
4.6000000000001e-05,155.90529886353,1562499.9999986,76.078125000022,14.281249999971,0
4.6050000000001e-05,155.90060788295,1288470.5080045,76.140625000022,14.296874999971,0
4.6100000000001e-05,155.89645249838,1593443.597996,76.218750000021,14.281249999971,0
4.6150000000001e-05,155.89279510695,1397542.4859363,76.281250000021,14.312499999971,0
4.6200000000001e-05,155.88958426392,1397542.485936,76.343750000021,14.343749999971,0
4.6250000000001e-05,155.88676331989,1593443.5979962,76.421875000021,14.328124999971,0
4.6300000000001e-05,155.88428024218,1397542.4859358,76.484375000021,14.359374999971,0
4.6350000000001e-05,155.88209609363,1682864.0022275,76.562500000021,14.328124999971,0
4.6400000000001e-05,155.88019003421,1397542.4859363,76.625000000021,14.359374999971,0
4.6450000000001e-05,155.87855973194,1288470.5080043,76.687500000021,14.374999999971,0
4.6500000000001e-05,155.87721737987,1593443.5979959,76.765625000021,14.359374999971,0
4.6550000000001e-05,155.87618267378,1397542.4859363,76.828125000021,14.390624999971,0
4.6600000000001e-05,155.87547474829,1249999.9999989,76.890625000021,14.390624999971,0
4.6650000000001e-05,155.87510506491,1397542.485936,76.953125000021,14.421874999971,0
4.6700000000001e-05,155.875072714,1593443.5979959,77.031250000021,14.406249999971,0
4.6750000000001e-05,155.87536280633,1288470.5080045,77.093750000021,14.421874999971,0
4.6800000000001e-05,155.87594786795,1288470.5080045,77.156250000021,14.437499999971,0
4.6850000000001e-05,155.87679159487,1288470.5080045,77.218750000021,14.453124999971,0
4.6900000000001e-05,155.87785402607,1249999.9999989,77.281250000021,14.453124999971,0
4.6950000000001e-05,155.87909712269,1288470.5080043,77.343750000021,14.468749999971,0
4.7000000000001e-05,155.88048983502,1682864.0022275,77.42187500002,14.437499999971,0
4.7050000000001e-05,155.88201193982,1249999.9999989,77.48437500002,14.437499999971,0
4.7100000000001e-05,155.88365618806,1397542.485936,77.54687500002,14.468749999971,0
4.7150000000001e-05,155.88542856699,1288470.5080046,77.60937500002,14.484374999971,0
4.7200000000001e-05,155.88734670435,1249999.9999989,77.67187500002,14.484374999971,0
4.7250000000001e-05,155.88943661618,1288470.5080046,77.73437500002,14.499999999971,0
4.7300000000001e-05,155.8917281635,1249999.9999989,77.79687500002,14.499999999971,0
4.7350000000001e-05,155.8942498055,1249999.9999989,77.85937500002,14.499999999971,0
4.7400000000001e-05,155.89702351991,1249999.9999989,77.92187500002,14.499999999971,0
4.7450000000001e-05,155.90006096985,1249999.9999989,77.98437500002,14.499999999971,0
4.7500000000001e-05,155.9033619079,1249999.9999989,78.04687500002,14.499999999971,0
4.7550000000001e-05,155.90691529302,1249999.9999989,78.10937500002,14.499999999971,0
4.7600000000001e-05,155.91070277431,1325825.2147232,78.15625000002,14.546874999971,0
4.7650000000001e-05,155.91470340291,1249999.9999989,78.21875000002,14.546874999971,0
4.7700000000001e-05,155.91889803264,1249999.9999989,78.28125000002,14.546874999971,0
4.7750000000001e-05,155.92327203392,1249999.9999989,78.34375000002,14.546874999971,0
4.7800000000001e-05,155.92781559061,1288470.508004,78.40625000002,14.531249999971,0
4.7850000000001e-05,155.93252170329,1249999.9999989,78.46875000002,14.531249999971,0
4.7900000000001e-05,155.93738277515,1126734.7735814,78.51562500002,14.562499999971,0
4.7950000000001e-05,155.94238707606,1249999.9999989,78.57812500002,14.562499999971,0
4.8000000000001e-05,155.94751637749,1397542.4859356,78.640625000019,14.531249999971,0
4.8050000000001e-05,155.95274566317,1249999.9999989,78.703125000019,14.531249999971,0
4.8100000000001e-05,155.95804517952,1126734.7735813,78.750000000019,14.562499999971,0
4.8150000000001e-05,155.96338437302,1249999.9999989,78.812500000019,14.562499999971,0
4.8200000000001e-05,155.96873666076,988211.76880188,78.859375000019,14.578124999971,0
4.8250000000001e-05,155.97408366033,1288470.508004,78.921875000019,14.562499999971,0
4.8300000000001e-05,155.97941757186,937499.99999915,78.968750000019,14.562499999971,0
4.8350000000001e-05,155.9847408733,1249999.9999989,79.031250000019,14.562499999971,0
4.8400000000001e-05,155.99006326857,1249999.9999989,79.093750000019,14.562499999971,0
4.8450000000001e-05,155.99539670394,988211.76880188,79.140625000019,14.578124999971,0
4.8500000000001e-05,156.00074993545,1288470.508004,79.203125000019,14.562499999971,0
4.8550000000001e-05,156.00612429055,988211.76880188,79.250000000019,14.578124999971,0
4.8600000000001e-05,156.01151180313,937499.99999915,79.296875000019,14.578124999971,0
4.8650000000001e-05,156.01689599367,1249999.9999989,79.359375000019,14.578124999971,0
4.8700000000001e-05,156.02225464015,988211.76880161,79.406250000019,14.593749999971,0
4.8750000000001e-05,156.02756336936,1397542.4859355,79.468750000019,14.562499999971,0
4.8800000000001e-05,156.03279896083,988211.76880188,79.515625000019,14.578124999971,0
4.8850000000001e-05,156.03794171608,988211.76880188,79.562500000019,14.593749999971,0
4.8900000000001e-05,156.04297673975,1397542.4859353,79.625000000019,14.562499999971,0
4.8950000000001e-05,156.04789423864,988211.76880187,79.671875000019,14.578124999971,0
4.9000000000001e-05,156.05268897044,988211.76880134,79.718750000018,14.562499999971,0
4.9050000000001e-05,156.05735895851,988211.76880188,79.765625000018,14.578124999971,0
4.9100000000001e-05,156.06190369469,988211.76880188,79.812500000018,14.593749999971,0
4.9150000000001e-05,156.06632224436,988211.76880134,79.859375000018,14.578124999971,0
4.9200000000001e-05,156.07061176195,988211.7688016,79.906250000018,14.593749999971,0
4.9250000000001e-05,156.07476678331,1397542.4859355,79.968750000018,14.562499999971,0
4.9300000000001e-05,156.07877934324,988211.76880188,80.015625000018,14.578124999971,0
4.9350000000001e-05,156.08263969762,937499.99999915,80.062500000018,14.578124999971,0
4.9400000000001e-05,156.08633739801,937499.99999915,80.109375000018,14.578124999971,0
4.9450000000001e-05,156.08986264784,988211.76880135,80.156250000018,14.562499999971,0
4.9500000000001e-05,156.09320802452,937499.99999915,80.203125000018,14.562499999971,0
4.9550000000001e-05,156.09637052872,698771.24296814,80.234375000018,14.578124999971,0
4.9600000000001e-05,156.09935349006,988211.76880133,80.281250000018,14.562499999971,0
4.9650000000001e-05,156.1021673936,988211.76880189,80.328125000018,14.578124999971,0
4.9700000000001e-05,156.10482860595,937499.99999915,80.375000000018,14.578124999971,0
4.9750000000001e-05,156.10735552514,988211.76880134,80.421875000018,14.562499999971,0
4.9800000000001e-05,156.10976271593,988211.76880162,80.468750000018,14.546874999971,0
4.9850000000001e-05,156.11205462725,883883.4764821,80.500000000018,14.578124999971,0
4.9900000000001e-05,156.11422095817,988211.76880134,80.546875000018,14.562499999971,0
4.9950000000001e-05,156.1162353589,988211.76880162,80.593750000018,14.546874999971,0
5.0000000000001e-05,156.11805809082,698771.24296789,80.625000000018,14.562499999971,0
5.0050000000001e-05,156.11964201626,937499.99999943,80.671875000018,14.562499999971,0
5.0100000000001e-05,156.12094036004,698771.24296789,80.703125000018,14.546874999971,0
5.0150000000001e-05,156.12191435753,937499.99999915,80.750000000018,14.546874999971,0
5.0200000000001e-05,156.12253914523,698771.24296814,80.781250000018,14.562499999971,0
5.0250000000001e-05,156.12280684065,1325825.2147226,80.828125000017,14.515624999971,0
5.0300000000001e-05,156.12272647021,698771.24296789,80.859375000017,14.531249999971,0
5.0350000000001e-05,156.12232109247,937499.99999915,80.906250000017,14.531249999971,0
5.0400000000001e-05,156.12162302489,698771.24296813,80.937500000017,14.546874999971,0
5.0450000000001e-05,156.12066839393,1126734.7735806,80.984375000017,14.515624999971,0
5.0500000000001e-05,156.11949218224,624999.99999972,81.015625000017,14.515624999971,0
5.0550000000001e-05,156.11812456554,698771.24296789,81.046875000017,14.531249999971,0
5.0600000000001e-05,156.11658881548,698771.24296789,81.078125000017,14.515624999971,0
5.0650000000001e-05,156.11490065911,988211.76880134,81.125000000017,14.499999999971,0
5.0700000000001e-05,156.11306886783,624999.99999943,81.156250000017,14.499999999971,0
5.0750000000001e-05,156.11109690338,624999.99999943,81.187500000017,14.499999999971,0
5.0800000000001e-05,156.10898544798,698771.24296789,81.218750000017,14.515624999971,0
5.0850000000001e-05,156.10673543963,698771.24296791,81.250000000017,14.499999999971,0
5.0900000000001e-05,156.10435090907,624999.99999943,81.281250000017,14.499999999971,0
5.0950000000001e-05,156.1018407436,624999.99999943,81.312500000017,14.499999999971,0
5.1000000000001e-05,156.09921873324,624999.99999943,81.343750000017,14.499999999971,0
5.1050000000001e-05,156.09650188784,624999.99999943,81.375000000017,14.499999999971,0
5.1100000000001e-05,156.09370776946,698771.24296764,81.406250000017,14.484374999971,0
5.1150000000001e-05,156.09085205683,624999.99999943,81.437500000017,14.484374999971,0
5.1200000000001e-05,156.08794747477,624999.99999943,81.468750000017,14.484374999971,0
5.1250000000001e-05,156.08500459875,698771.24296764,81.500000000017,14.468749999971,0
5.1300000000001e-05,156.08203417855,624999.99999915,81.531250000017,14.468749999971,0
5.1350000000001e-05,156.07904992257,883883.47648168,81.562500000017,14.437499999971,0
5.1400000000001e-05,156.07607045593,624999.99999943,81.593750000017,14.437499999971,0
5.1450000000001e-05,156.07311948327,312499.99999972,81.609375000017,14.437499999971,0
5.1500000000001e-05,156.07022387175,698771.24296814,81.640625000017,14.453124999971,0
5.1550000000001e-05,156.06741010896,698771.24296764,81.671875000017,14.437499999971,0
5.1600000000001e-05,156.06470010586,698771.24296764,81.703125000017,14.421874999971,0
5.1650000000001e-05,156.06210747551,441941.73824111,81.718750000017,14.437499999971,0
5.1700000000001e-05,156.05963524754,698771.24296789,81.750000000017,14.421874999971,0
5.1750000000001e-05,156.05727558565,698771.24296764,81.781250000017,14.406249999971,0
5.1800000000001e-05,156.05501158342,441941.73824094,81.796875000017,14.390624999971,0
5.1850000000001e-05,156.05282072959,698771.24296789,81.828125000016,14.406249999971,0
5.1900000000001e-05,156.05067926235,312499.99999972,81.843750000016,14.406249999971,0
5.1950000000001e-05,156.04856648585,883883.4764817,81.875000000016,14.374999999971,0
5.2000000000001e-05,156.04646827427,312499.99999972,81.890625000016,14.374999999971,0
5.2050000000001e-05,156.04437938139,698771.24296814,81.921875000016,14.390624999971,0
5.2100000000001e-05,156.04230459523,441941.73824074,81.937500000016,14.374999999971,0
5.2150000000001e-05,156.04025897986,624999.99999943,81.968750000016,14.374999999971,0
5.2200000000001e-05,156.03826732358,312499.99999972,81.984375000016,14.374999999971,0
5.2250000000001e-05,156.03636259488,883883.47648168,82.015625000016,14.343749999971,0
5.2300000000001e-05,156.03458298358,441941.73824114,82.031250000016,14.359374999971,0
5.2350000000001e-05,156.03296722556,441941.73824074,82.046875000016,14.343749999971,0
5.2400000000001e-05,156.03154841537,698771.24296791,82.078125000016,14.328124999971,0
5.2450000000001e-05,156.03034719986,441941.73824096,82.093750000016,14.343749999971,0
5.2500000000001e-05,156.02936579242,312499.99999972,82.109375000016,14.343749999971,0
5.2550000000001e-05,156.02858439002,698771.24296791,82.140625000016,14.328124999971,0
5.2600000000001e-05,156.02796123057,441941.73824074,82.156250000016,14.312499999971,0
5.2650000000001e-05,156.0274367979,312499.99999972,82.171875000016,14.312499999971,0
5.2700000000001e-05,156.02694177295,698771.24296764,82.203125000016,14.296874999971,0
5.2750000000001e-05,156.02640747039,312500,82.218750000016,14.296874999971,0
5.2800000000001e-05,156.02577687209,441941.73824076,82.234375000016,14.281249999971,0
5.2850000000001e-05,156.02501409168,441941.73824114,82.250000000016,14.296874999971,0
5.2900000000001e-05,156.02411024894,441941.73824074,82.265625000016,14.281249999971,0
5.2950000000001e-05,156.02308433002,312499.99999972,82.281250000016,14.281249999971,0
5.3000000000001e-05,156.02197862048,312499.99999972,82.296875000016,14.281249999971,0
5.3050000000001e-05,156.02084954469,883883.47648168,82.328125000016,14.249999999971,0
5.3100000000001e-05,156.01975589024,312499.99999972,82.343750000016,14.249999999971,0
5.3150000000001e-05,156.01874704384,312499.99999972,82.359375000016,14.249999999971,0
5.3200000000001e-05,156.01785375295,312499.99999972,82.375000000016,14.249999999971,0
5.3250000000001e-05,156.01708309086,698771.24296729,82.390625000016,14.218749999971,0
5.3300000000001e-05,156.01641808518,441941.73824114,82.406250000016,14.234374999971,0
5.3350000000001e-05,156.01582135175,441941.73824074,82.421875000016,14.218749999971,0
5.3400000000001e-05,156.01524142317,312499.99999972,82.437500000016,14.218749999971,0
5.3450000000001e-05,156.01462035302,312499.99999972,82.453125000016,14.218749999971,0
5.3500000000001e-05,156.0139014208,698771.24296729,82.468750000016,14.187499999971,0
5.3550000000001e-05,156.01303607386,312499.99999972,82.484375000016,14.187499999971,0
5.3600000000001e-05,156.01198944824,312499.99999972,82.500000000016,14.187499999971,0
5.3650000000001e-05,156.01074393655,312499.99999972,82.515625000016,14.187499999971,0
5.3700000000001e-05,156.00930045785,312499.99999972,82.531250000016,14.187499999971,0
5.3750000000001e-05,156.00767742152,698771.24296732,82.546875000016,14.156249999972,0
5.3800000000001e-05,156.00590780384,441941.73824117,82.562500000016,14.171874999971,0
5.3850000000001e-05,156.00403510263,441941.73824079,82.578125000016,14.156249999972,0
5.3900000000001e-05,156.00210904716,312499.99999972,82.593750000016,14.156249999972,0
5.3950000000001e-05,156.00018177602,441941.73824094,82.609375000016,14.140624999972,0
5.4000000000001e-05,155.99830483401,441941.73824074,82.625000000016,14.124999999972,0
5.4050000000001e-05,155.99652693354,312499.99999972,82.640625000016,14.124999999972,0
5.4100000000001e-05,155.99489214216,312499.99999972,82.656250000016,14.124999999972,0
5.4150000000001e-05,155.99343812493,441941.73824074,82.671875000016,14.109374999972,0
5.4200000000001e-05,155.99219432989,312500,82.687500000016,14.109374999972,0
5.4250000000001e-05,155.99118045693,0,82.687500000016,14.109374999972,0
5.4300000000001e-05,155.99040594202,698771.24296729,82.703125000016,14.078124999972,0
5.4350000000001e-05,155.9898712037,441941.73824094,82.718750000016,14.093749999972,0
5.4400000000001e-05,155.98957086229,312499.99999972,82.734375000016,14.093749999972,0
5.4450000000001e-05,155.98949821456,441941.73824114,82.750000000016,14.078124999972,0
5.4500000000001e-05,155.98964941994,312499.99999972,82.765625000016,14.078124999972,0
5.4550000000001e-05,155.99002567018,441941.73824094,82.781250000015,14.062499999972,0
5.4600000000001e-05,155.99063228868,0,82.781250000015,14.062499999972,0
5.4650000000001e-05,155.99147495126,312499.99999972,82.796875000015,14.062499999972,0
5.4700000000001e-05,155.99255443042,441941.73824096,82.812500000015,14.046874999972,0
5.4750000000001e-05,155.99386189914,441941.73824074,82.828125000015,14.031249999972,0
5.4800000000001e-05,155.99537668847,312499.99999972,82.843750000015,14.031249999972,0
5.4850000000001e-05,155.99706761528,441941.73824071,82.859375000015,14.015624999972,0
5.4900000000001e-05,155.99889788828,312499.99999936,82.859375000015,14.031249999972,0
5.4950000000001e-05,156.00083247651,698771.24296732,82.875000000015,13.999999999972,0
5.5000000000001e-05,156.00284595977,441941.73824114,82.890625000015,14.015624999972,0
5.5050000000001e-05,156.00492852022,441941.73824074,82.906250000015,13.999999999972,0
5.5100000000001e-05,156.00708805945,0,82.906250000015,13.999999999972,0
5.5150000000001e-05,156.00934745992,312499.99999972,82.921875000015,13.999999999972,0
5.5200000000001e-05,156.01173751108,441941.73824094,82.937500000015,13.984374999972,0
5.5250000000001e-05,156.0142874922,441941.73824074,82.953125000015,13.968749999972,0
5.5300000000001e-05,156.01701626738,0,82.953125000015,13.968749999972,0
5.5350000000001e-05,156.01992662619,441941.73824114,82.968750000015,13.984374999972,0
5.5400000000001e-05,156.02300452655,441941.73824076,82.984375000015,13.968749999972,0
5.5450000000001e-05,156.02622329958,441941.73824074,83.000000000015,13.953124999972,0
5.5500000000001e-05,156.02955137032,312499.99999936,83.000000000015,13.968749999972,0
5.5550000000001e-05,156.03296113284,698771.24296729,83.015625000015,13.937499999972,0
5.5600000000001e-05,156.03643649581,312499.99999972,83.031250000015,13.937499999972,0
5.5650000000001e-05,156.03997718685,0,83.031250000015,13.937499999972,0
5.5700000000001e-05,156.04359888873,312499.99999972,83.046875000015,13.937499999972,0
5.5750000000001e-05,156.04732935998,441941.73824094,83.062500000015,13.921874999972,0
5.5800000000001e-05,156.05120161681,312499.99999943,83.078125000015,13.921874999972,0
5.5850000000001e-05,156.05524587505,312499.9999994,83.078125000015,13.906249999972,0
5.5900000000001e-05,156.05948219931,441941.73824114,83.093750000015,13.921874999972,0
5.5950000000001e-05,156.06391564856,441941.73824074,83.109375000015,13.906249999972,0
5.6000000000001e-05,156.06853514135,0,83.109375000015,13.906249999972,0
5.6050000000001e-05,156.07331636311,312499.99999972,83.125000000015,13.906249999972,0
5.6100000000001e-05,156.07822799166,441941.73824094,83.140625000015,13.890624999972,0
5.6150000000001e-05,156.08323961712,0,83.140625000015,13.890624999972,0
5.6200000000001e-05,156.08832927352,441941.73824074,83.156250000015,13.874999999972,0
5.6250000000001e-05,156.093488651,312499.99999972,83.171875000015,13.874999999972,0
5.6300000000001e-05,156.098724765,0,83.171875000015,13.874999999972,0
5.6350000000001e-05,156.10405785559,312499.99999972,83.187500000015,13.874999999972,0
5.6400000000001e-05,156.10951622261,441941.73824079,83.203125000015,13.859374999972,0
5.6450000000001e-05,156.11512930281,312499.99999943,83.203125000015,13.874999999972,0
5.6500000000001e-05,156.12092049619,441941.73824096,83.218750000015,13.859374999972,0
5.6550000000001e-05,156.12690115221,441941.73824074,83.234375000015,13.843749999972,0
5.6600000000001e-05,156.13306686694,0,83.234375000015,13.843749999972,0
5.6650000000001e-05,156.13939686843,312499.99999972,83.250000000015,13.843749999972,0
5.6700000000001e-05,156.14585675063,441941.73824079,83.265625000015,13.828124999972,0
5.6750000000001e-05,156.15240415422,312499.9999994,83.265625000015,13.843749999972,0
5.6800000000001e-05,156.15899630738,698771.24296732,83.281250000015,13.812499999972,0
5.6850000000001e-05,156.16559785352,0,83.281250000015,13.812499999972,0
5.6900000000001e-05,156.17218731594,441941.73824114,83.296875000015,13.828124999972,0
5.6950000000001e-05,156.17876094593,441941.73824074,83.312500000015,13.812499999972,0
5.7000000000001e-05,156.18533344866,0,83.312500000015,13.812499999972,0
5.7050000000001e-05,156.19193592002,312499.99999972,83.328125000015,13.812499999972,0
5.7100000000001e-05,156.19861197607,0,83.328125000015,13.812499999972,0
5.7150000000001e-05,156.2054133118,312499.99999972,83.343750000015,13.812499999972,0
5.7200000000001e-05,156.2123957316,441941.73824074,83.359375000015,13.796874999972,0
5.7250000000001e-05,156.21961614832,312499.99999936,83.359375000015,13.781249999972,0
5.7300000000001e-05,156.22713037639,441941.73824114,83.375000000015,13.796874999972,0
5.7350000000001e-05,156.23499103973,0,83.375000000015,13.796874999972,0
5.7400000000001e-05,156.2432448272,441941.73824074,83.390625000015,13.781249999972,0
5.7450000000001e-05,156.25192875612,312499.99999936,83.390625000015,13.765624999972,0
5.7500000000001e-05,156.26106590256,441941.73824094,83.406250000015,13.781249999972,0
5.7550000000001e-05,156.27066186501,441941.73824074,83.421875000015,13.765624999972,0
5.7600000000001e-05,156.28070360653,312499.99999936,83.421875000015,13.781249999972,0
5.7650000000001e-05,156.29116196968,441941.73824074,83.437500000015,13.765624999972,0
5.7700000000001e-05,156.30199808739,312499.99999936,83.437500000015,13.749999999972,0
5.7750000000001e-05,156.31317247762,312499.99999972,83.453125000015,13.749999999972,0
5.7800000000001e-05,156.32465439064,0,83.453125000015,13.749999999972,0
5.7850000000001e-05,156.33642853852,312499.99999972,83.468750000015,13.749999999972,0
5.7900000000001e-05,156.34849697484,0,83.468750000015,13.749999999972,0
5.7950000000001e-05,156.36087547457,312499.99999943,83.484375000015,13.749999999972,0
5.8000000000001e-05,156.37358573028,0,83.484375000015,13.749999999972,0
5.8050000000001e-05,156.38664625043,312499.99999972,83.500000000015,13.749999999972,0
5.8100000000001e-05,156.40006534592,0,83.500000000015,13.749999999972,0
5.8150000000001e-05,156.41383878129,312499.99999972,83.515625000015,13.749999999972,0
5.8200000000001e-05,156.42795286625,0,83.515625000015,13.749999999972,0
5.8250000000001e-05,156.44239172205,312499.99999943,83.531250000015,13.749999999972,0
5.8300000000001e-05,156.4571460049,0,83.531250000015,13.749999999972,0
5.8350000000001e-05,156.47222002513,441941.73824094,83.546875000015,13.734374999972,0
5.8400000000001e-05,156.48763496906,312499.99999936,83.546875000015,13.749999999972,0
