time,Fx,Fy,external_work,fracture_energy,kinetic_energy,kinetic_energy_p,max_d,max_f_nu,strain_energy,strain_energy_p
5.6000000000001e-05,242.12344615531,317.68107876788,12.270775388606,0.64256028414943,10.016056271473,0.036909335905253,1,0,1.412605384371,0.065917808942392
5.6050000000001e-05,242.1468206908,317.55706556307,12.292516279759,0.64272000144958,10.037979570566,0.036962112938653,1,0,1.4119267034942,0.066220484451751
5.6100000000001e-05,242.1401289329,317.40426168626,12.314314877196,0.64288068858078,10.059923838183,0.037010673283911,1,0,1.4112932790803,0.066524082638333
5.6150000000001e-05,242.10832078717,317.26805532793,12.336181682815,0.64305300181719,10.081928852213,0.037049786280619,1,0,1.410677195887,0.066828550933907
5.6200000000001e-05,242.07591967499,317.19668533512,12.358126810045,0.64323668376922,10.104004347934,0.037081844165384,1,0,1.4100840767222,0.067133797292654
5.6250000000001e-05,242.06124215654,317.2056723407,12.380154593593,0.64344134707314,10.126107787334,0.037115499755915,1,0,1.4095364896444,0.067439768379289
5.6300000000001e-05,242.05336521785,317.25652294265,12.402261849447,0.64366286085956,10.148221579531,0.037159399965827,1,0,1.409057669453,0.067746493436673
5.6350000000001e-05,242.02032792175,317.28673693649,12.424444091577,0.64387122252924,10.170333022834,0.037216051098334,1,0,1.4086417823058,0.068054062806611
5.6400000000001e-05,241.94640259281,317.27593252755,12.446706214601,0.64406331373926,10.192476920939,0.037280502113137,1,0,1.4082606113968,0.068362562413496
5.6450000000001e-05,241.86224725323,317.28215413761,12.469065177197,0.64422721385185,10.214654098202,0.037344312587401,1,0,1.4079355013514,0.068672017062821
5.6500000000001e-05,241.831398059,317.39524599326,12.491536493172,0.64437538237187,10.236862309344,0.037401071317722,1,0,1.4076913169278,0.068982383288529
5.6550000000001e-05,241.89596375374,317.6323858692,12.514113728193,0.64450888201686,10.259111215226,0.03744940534733,1,0,1.4075157127405,0.069293590135877
5.6600000000001e-05,242.02829071657,317.87285934655,12.536761521632,0.64468816244334,10.281388937983,0.037492254794438,1,0,1.4073938668729,0.069605590068058
5.6650000000001e-05,242.13880809134,317.91517753431,12.559433890409,0.64491761432989,10.303725462542,0.037533655391499,1,0,1.4072503709485,0.069918380325638
5.6700000000001e-05,242.14358188199,317.63570848954,12.582107973422,0.645147815839,10.326096939075,0.037575559194244,1,0,1.4070804964936,0.070231985185086
5.6750000000001e-05,242.03778991075,317.12233596981,12.604807546706,0.64535538206994,10.348503407996,0.03761742350387,1,0,1.4069077126264,0.070546423267845
5.6800000000001e-05,241.90800608701,316.65376483671,12.627594291416,0.64551384966612,10.37095674124,0.037658596198397,1,0,1.4067777252496,0.070861692667792
5.6850000000001e-05,241.86464998773,316.51401443336,12.650528267369,0.64566811025493,10.393450234635,0.037700044357894,1,0,1.4067544327295,0.071177785154487
5.6900000000001e-05,241.94679822696,316.77718754665,12.673625866236,0.64583301296422,10.415970227063,0.03774325878134,1,0,1.4068604159709,0.071494710443004
5.6950000000001e-05,242.08113426983,317.23913677346,12.696849067251,0.64595043964027,10.438517256703,0.037788190279096,1,0,1.407058097836,0.071812500767912
5.7000000000001e-05,242.13520518772,317.56314548378,12.720135871065,0.64606256801672,10.461076724468,0.037832328230102,1,0,1.4073157452869,0.072131184725104
5.7050000000001e-05,242.02554052597,317.532015743,12.743448614979,0.64621450015222,10.483677144241,0.037871404957126,1,0,1.407574764332,0.072450750354446
5.7100000000001e-05,241.79228193593,317.20742945596,12.766802777054,0.64643586330456,10.506309325438,0.037902393854944,1,0,1.4078511849804,0.072771132203191
5.7150000000001e-05,241.57730809482,316.87024474941,12.790254261039,0.64670733929077,10.528955577919,0.037927438814474,1,0,1.4082001661466,0.073092241296608
5.7200000000001e-05,241.52173139722,316.79324139158,12.81385570644,0.64689146422006,10.551610619625,0.037953997431252,1,0,1.4086781187396,0.073414022449492
5.7250000000001e-05,241.66412735403,317.03136252235,12.837616807655,0.64703079176048,10.574291357797,0.037990076190305,1,0,1.4092826000113,0.073736498344299
5.7300000000001e-05,241.9182727441,317.39348203287,12.861499233165,0.64716996199122,10.596996522668,0.038039706712388,1,0,1.4099728207023,0.074059765934251
5.7350000000001e-05,242.14284196283,317.60659227219,12.885447164371,0.64728124913352,10.619697013207,0.038101625009095,1,0,1.4107266314694,0.074383944663263
5.7400000000001e-05,242.24293092955,317.52993289935,12.909426706013,0.6474063368891,10.642417008136,0.038169587225352,1,0,1.4114880299161,0.074709111013355
5.7450000000001e-05,242.22391408055,317.24826053476,12.933444197468,0.64754187196385,10.665181805517,0.038235030294589,1,0,1.4122621153424,0.075035262587618
5.7500000000001e-05,242.16346958072,316.98417215622,12.957533075821,0.6476502076768,10.687974540397,0.038292651996126,1,0,1.4130944164094,0.075362332163241
5.7550000000001e-05,242.13516127836,316.91762215755,12.981723523001,0.64777103977534,10.710793789891,0.038343279427954,1,0,1.4140068974109,0.075690236906118
5.7600000000001e-05,242.15020683851,317.06298527301,13.006020720979,0.64788593938584,10.733682756607,0.038390430918424,1,0,1.414955369363,0.076018926393044
5.7650000000001e-05,242.16037342976,317.28916394283,13.03040745167,0.64799410608971,10.75658248667,0.038436224321972,1,0,1.4159808255685,0.076348399347394
5.7700000000001e-05,242.11044909254,317.44371815632,13.054864052334,0.64809102076991,10.779508843191,0.038481239593583,1,0,1.4170526941658,0.076678685604003
5.7750000000001e-05,241.99106080674,317.46628701352,13.079385544713,0.64819587816338,10.802465502388,0.038525310583203,1,0,1.4181629129532,0.077009814144372
5.7800000000001e-05,241.84930480109,317.40463269142,13.103982718397,0.64827206353205,10.825450679057,0.038567423627194,1,0,1.4193166633007,0.077341791982904
5.7850000000001e-05,241.75376159558,317.34076747122,13.128669782202,0.64836913913661,10.848468281787,0.038606766612492,1,0,1.4205237121163,0.07767460380041
