time,x,y,crack_length,vel_direct,vel_filtered
27.75,10.037,2.5519e-17,0.025000000000000373,2.4480000000001497e-17,2.4480000000001497e-17
27.775,10.037,2.6009e-17,0.025000000000000373,1.9600000000001104e-17,1.9600000000001104e-17
27.8,10.037,2.6403e-17,0.025000000000000373,1.575999999999864e-17,1.575999999999864e-17
27.825,10.037,2.6682e-17,0.025000000000000373,1.1160000000000628e-17,1.1160000000000628e-17
27.85,10.037,2.6811e-17,0.025000000000000373,5.159999999999554e-18,5.159999999999554e-18
27.875,10.037,2.6824e-17,0.025000000000000373,5.200000000000853e-19,5.200000000000853e-19
27.9,10.037,2.6777e-17,0.025000000000000373,1.880000000000223e-18,1.880000000000223e-18
27.925,10.037,2.6648e-17,0.025000000000000373,5.159999999999554e-18,5.159999999999554e-18
27.95,10.037,2.6429e-17,0.025000000000000373,8.760000000000442e-18,8.760000000000442e-18
27.975,10.037,2.6139e-17,0.025000000000000373,1.1599999999999042e-17,1.1599999999999042e-17
28.0,10.037,2.5773e-17,0.025000000000000373,1.464000000000081e-17,1.464000000000081e-17
28.025,10.037,2.5331e-17,0.025000000000000373,1.7680000000001052e-17,1.7680000000001052e-17
28.05,10.037,2.484e-17,0.025000000000000373,1.9639999999998262e-17,1.9639999999998262e-17
28.075,10.037,2.4329e-17,0.025000000000000373,2.0440000000001155e-17,2.0440000000001155e-17
28.1,10.037,2.3834e-17,0.025000000000000373,1.9799999999998283e-17,1.9799999999998283e-17
28.125,10.038,2.3363e-17,0.02599999999999982,0.03999999999998011,0.03999999999998011
28.15,10.038,2.3148e-17,0.02599999999999982,8.60000000000052e-18,8.60000000000052e-18
28.175,10.038,2.3205e-17,0.02599999999999982,2.2799999999997656e-18,2.2799999999997656e-18
28.2,10.038,2.3092e-17,0.02599999999999982,4.52000000000023e-18,4.52000000000023e-18
28.225,10.038,2.2432e-17,0.02599999999999982,2.6399999999997795e-17,2.6399999999997795e-17
28.25,10.038,2.1233e-17,0.02599999999999982,4.7960000000002644e-17,4.7960000000002644e-17
28.275,10.038,1.9708e-17,0.02599999999999982,6.100000000000349e-17,6.100000000000362e-17
28.3,10.038,1.8078e-17,0.02599999999999982,6.51999999999945e-17,6.51999999999945e-17
28.325,10.038,1.6476e-17,0.02599999999999982,6.408000000000357e-17,6.408000000000357e-17
28.35,10.038,1.4937e-17,0.02599999999999982,6.155999999999478e-17,6.155999999999478e-17
28.375,10.038,1.3408e-17,0.02599999999999982,6.116000000000348e-17,6.116000000000354e-17
