time,DJ1,DJ2,DJint,EW,FE,Fy_top,J,KE,PEW,SE,max_disp_y,preset_ext_power,preset_ext_work_p
33.25,0.069644758570143,-0.027667752891973,0.04197700567817,-0.0017155311066627,0.34867944038924,-197.64034399443,0.055595436033804,0.2067653474707,0.49621781885008,0.41091365536347,0.0044745188377821,0,0
33.5,0.072900727268972,-0.028957836660039,0.043942890608933,-0.0021991010632139,0.34911227887369,-197.37427154391,0.058795311793216,0.21978533016157,0.49621714778267,0.39811954207203,0.0045247158024855,0,0
33.75,0.077467312278429,-0.029188873127489,0.04827843915094,-0.0026389802635284,0.34955881297193,-197.5355710664,0.063560279539043,0.23140282500604,0.49621646368173,0.38508182175479,0.004539811974822,0,0
34,0.083286872131046,-0.028343750621142,0.054943121509904,-0.003011421170612,0.34999698547083,-200.44286293384,0.069602121485747,0.24464993210414,0.49621577233011,0.36938838722317,0.0045519835655783,0,0
34.25,0.087551905824157,-0.027436742792382,0.060115163031775,-0.0032898971250058,0.35042060311565,-206.45360194249,0.074566245427273,0.26066027320443,0.4962150791586,0.35081959348023,0.0045744412286727,0,0
34.5,0.09539010041677,-0.027414304442682,0.067975795974088,-0.0034456706157694,0.35084900533596,-213.85089591471,0.082767563992368,0.27867041158975,0.49621439076859,0.33104384311341,0.0046286066955625,0,0
34.75,0.10186140931812,-0.028035874092954,0.073825535225162,-0.0034579185079491,0.35127797513935,-219.88430698647,0.089420207581339,0.29695489004165,0.49621371580298,0.31187373062599,0.0046387936463488,0,0
35,0.10183595442192,-0.027456602518154,0.07437935190377,-0.0033243979469822,0.35167515358808,-222.21019307773,0.090098997732621,0.31418069771326,0.49621306553304,0.29383075929454,0.0046223172675067,0,0
35.25,0.11157648880061,-0.024327810907687,0.087248677892924,-0.0030669222501676,0.35203495216904,-219.86723384188,0.10146212892174,0.33095689019292,0.49621245381222,0.27583985050507,0.0045879042341931,0,0
35.5,0.12275992250547,-0.011367317528901,0.11139260497657,-0.0027289492653522,0.35236908797885,-213.22195977113,0.11404642472783,0.34845471956508,0.49621189589708,0.25631526061925,0.0045323571991403,0,0
35.75,0.1200671968283,-0.017887112786394,0.10218008404191,-0.0023621890692728,0.35270667410634,-202.93719188803,0.11202112089659,0.36774534100495,0.49652391368173,0.23553657368724,0.0044885256379655,0,0
36,0.12918018047488,-0.015183012579176,0.1139971678957,-0.0020082935666498,0.35306783572239,-188.74507287504,0.12248072604553,0.38743512949068,0.49652350076144,0.21548418039646,0.0044670323040591,0,0
36.25,0.12523603245156,-0.012267360376746,0.11296867207482,-0.001689331971794,0.35339511927193,-169.0556314379,0.11999888040976,0.40573705363706,0.49652316381897,0.19785505258008,0.0044057573911286,0,0
36.5,0.13460705154247,0.0068507751456605,0.14145782668813,-0.0014115283683016,0.35370641268683,-141.76132583782,0.13139042087679,0.42106427430739,0.49652288650661,0.18352806904768,0.0043326363288826,0,0
36.75,0.13862972765255,0.017563388094906,0.15619311574745,-0.0011733043535617,0.35407862391446,-105.52451024984,0.13746443164335,0.43287523242318,0.49652263574609,0.17286731685891,0.0042488902796539,0,0
37,0.14429284897065,-0.0056859317766987,0.13860691719395,-0.00096849446618256,0.35449576069424,-60.500065679837,0.14354500678609,0.44009955176371,0.49652236827061,0.16718163116136,0.0041802550518633,0,0
37.25,0.16252015151208,-0.016428535981201,0.14609161553088,-0.00078468309985109,0.35499460620114,-8.2442857086842,0.16186153854742,0.44131754776884,0.49652204530974,0.16824858237789,0.0041324506367727,0,0
37.5,0.16622960581474,-0.010527286240735,0.155702319574,-0.00060324617350811,0.35555005391877,48.485200525945,0.16574964508461,0.43550969782138,0.49652164910186,0.17613489428304,0.0040963715360392,0,0
37.75,0.14776958630934,-0.0093471337345977,0.13842245257475,-0.00040564499412231,0.35614996181133,105.46634407782,0.14684044103454,0.42353771943878,0.49652119176459,0.18907166477582,0.0040549136487052,0,0
38,0.13332972547714,-0.011899909931401,0.12142981554574,-0.00018285179201548,0.35679219892435,156.8295623598,0.13168795281645,0.40793636210841,0.49652071107556,0.20360398878339,0.004006817962431,0,0
38.25,0.13422209366373,-0.014886910258772,0.11933518340496,5.7297747861803e-05,0.35740384668763,196.07784606099,0.13166731474354,0.3922370708232,0.4965202562401,0.2167706608008,0.0039690039075908,0,0
38.5,0.13486677180382,-0.016250425233561,0.11861634657026,0.00028853527752396,0.35795613901395,218.39906869051,0.13160682051875,0.37923519940338,0.496519872604,0.22651104603338,0.0039529384859437,0,0
38.75,0.13901317858884,-0.016685747896024,0.12232743069282,0.00047605118554119,0.35842622970986,222.7287345476,0.13516056438078,0.36984108433093,0.49651959268675,0.23314605313864,0.0039419853210398,0,0
39,0.13132778617185,-0.013878413969293,0.11744937220256,0.00059629870190451,0.35883816333466,211.9120761937,0.12716147538375,0.36265297176955,0.49651943407037,0.23854441364003,0.0039233479473668,0,0
39.25,0.14035757965564,-0.013951529185138,0.1264060504705,0.00064924117219517,0.35920105444117,191.08199455126,0.13600245344028,0.35575930577561,0.49651939966728,0.24507002180603,0.0039075192341695,0,0
39.5,0.13374107947458,-0.017093253284943,0.11664782618963,0.00065157913712009,0.35951947385433,165.85322776537,0.12916011953612,0.34669746097606,0.49651947730945,0.25489127406895,0.0038839600231721,0,0
39.75,0.13724383778222,-0.015521840327251,0.12172199745497,0.00062589992904805,0.35984168208408,141.38588113049,0.13271978933275,0.33485478802246,0.49651964041901,0.26741542034634,0.0038449698383467,0,0
40,0.14377353729227,-0.015127263794803,0.12864627349747,0.00060099240059801,0.36017615460753,121.93606253767,0.13958132288935,0.32067721330681,0.4965198528258,0.28129741969519,0.0038204141205286,0,0
40.25,0.11882674324349,-0.013360754096875,0.10546598914661,0.00061108295944938,0.36051780298151,110.30659586369,0.11496306870525,0.30543118203041,0.49652007705299,0.29544403374928,0.0038205886633172,0,0
40.5,0.10414197812524,-0.011915914965866,0.092226063159371,0.0006784630736847,0.36088071017387,107.44977847134,0.10007127198142,0.29001106042383,0.49652028253758,0.30997950031909,0.0038142851931432,0,0
40.75,0.097520480864164,-0.011391527211322,0.086128953652841,0.0007931084886101,0.3612495777207,112.5914661337,0.093243071602692,0.27304437821905,0.49652045223732,0.32669073718595,0.0038092176706076,0,0
41,0.092203834735976,-0.012266490165329,0.079937344570646,0.00091651205908667,0.36162095152713,123.54067539035,0.08721211476738,0.2533059678143,0.49652058805653,0.3464510077747,0.0038315796802532,0,0
41.25,0.10739959473641,-0.01360625296348,0.093793341772932,0.0010090397593274,0.36200376241673,136.85507777742,0.10248032216853,0.23130211326884,0.49652071226389,0.36805437748331,0.0038376931213498,0,0
41.5,0.10795101140414,-0.013653546528268,0.094297464875876,0.0010509508943838,0.36240035708965,148.37159058193,0.10262188598201,0.20865531267324,0.49652085889418,0.38952334147399,0.0038170278502331,0,0
41.75,0.11121550409332,-0.0096327644959711,0.10158273959735,0.0010424715382799,0.36281395339779,154.6365290065,0.1058808778483,0.18729055533948,0.49652105509352,0.40858516980407,0.0037855113344088,0,0
42,0.10123986557473,-0.010769883840846,0.090469981733888,0.00099631416638837,0.36321398368649,154.56214456413,0.095188844209906,0.1691619899322,0.49652130391694,0.42381587197038,0.0037232632321113,0,0
42.25,0.09785954196584,-0.010285559205852,0.087573982759987,0.00093143545564724,0.36357034772768,149.91559032153,0.0906022884065,0.15580567934636,0.49652158243635,0.43356348294865,0.0036488067772235,0,0
42.5,0.09000622542528,-0.010641820441979,0.0793644049833,0.00086344049824736,0.36385877340506,144.14537233525,0.082331977916836,0.14873909229898,0.49652185647672,0.43659351022027,0.0035612507312931,0,0
42.75,0.079574209797341,-0.0085108716723124,0.071063338125029,0.00079255445939403,0.36408643052242,140.46983659864,0.072082906968066,0.14897618873032,0.49652209856054,0.43231522106238,0.0034889915808257,0,0
43,0.080595235384219,-0.0058983730062348,0.074696862377984,0.00069936541413539,0.3642631679714,140.54203181213,0.073261670668323,0.1559944550959,0.49652229426709,0.42172690619949,0.0034122672870121,0,0
43.25,0.10424569294581,-0.0034900452054597,0.10075564774035,0.00055664090490898,0.36441443246522,144.27146434391,0.097920848938749,0.16813121259786,0.49652243482025,0.40749638487731,0.0033240306073434,0,0
43.5,0.13272925831489,-0.0049307431384364,0.12779851517645,0.00035074065480328,0.36453395351295,150.46202435615,0.12784139582596,0.18183682632686,0.49652250740388,0.3934655218491,0.0032558251958344,0,0
43.75,0.11744136216649,-0.0056441443837024,0.11179721778279,9.4314934533772e-05,0.3646358871673,157.56456395621,0.11254431429781,0.19432306435257,0.49652249664643,0.38165031384719,0.0031978931363731,0,0
44,0.17040386759127,-0.0078850150528784,0.1625188525384,-0.00017766414414145,0.36473042516722,164.14396191663,0.16426748778347,0.204283851284,0.49652239852633,0.37249914621156,0.0031454369495641,0,0
44.25,0.19139043209749,-0.0084519250211061,0.18293850707638,-0.00042369643437632,0.36481055654313,169.14020686614,0.18461064731983,0.21229219279847,0.49652223255285,0.36447654025765,0.0031569078045578,0,0
44.5,0.1270994596609,-0.0075629851101937,0.1195364745507,-0.00061489379436411,0.36488534158215,172.08902714209,0.11996274651465,0.22047472709782,0.4965220364882,0.35513303153449,0.0032167781697339,0,0
44.75,0.11951717597252,-0.010844635698038,0.10867254027448,-0.00074378096653604,0.36496949236758,173.22703066628,0.11104000325834,0.2307749181962,0.49652184509437,0.34285932407316,0.0031370394758308,0,0
45,0.11304964807186,-0.01063081124893,0.10241883682292,-0.00081812650583932,0.36505906978466,173.35039503532,0.10523005675539,0.24393145884917,0.49652167267972,0.32736008166669,0.0030781650514766,0,0
45.25,0.14634175313192,-0.0054277547979796,0.14091399833394,-0.00085029768884296,0.36514060804162,173.4427235295,0.13903161808658,0.2598329117379,0.49620901293761,0.30930841520953,0.0031190795363748,0,0
45.5,0.20292344681084,-0.006536421680519,0.19638702513032,-0.00085123735383216,0.3652003351307,174.09052696806,0.19552061499279,0.27792440916571,0.49620886796433,0.28981599951597,0.0031626887107503,0,0
45.75,0.22749230641645,-0.0083589236910489,0.2191333827254,-0.00083170130057278,0.36525161431693,174.77374919318,0.21940345741193,0.29742211627617,0.49620874123714,0.269127612121,0.0032025105545689,0,0
46,0.24102500105459,-0.0027716949139708,0.23825330614062,-0.00080519906927143,0.36529113214105,173.56434891674,0.23238869567791,0.31820100394057,0.4962086406695,0.24678011144278,0.0032439321090464,0,0
46.25,0.18315009271561,-0.0051361874034973,0.17801390531211,-0.00078440891577707,0.36532860846423,167.87962966414,0.17685238053552,0.34091262086559,0.49620856461041,0.22195748560356,0.00328548189222,0,0
46.5,0.15025820312843,0.0009556024544025,0.15121380558284,-0.0007760405049022,0.36535717923867,155.94117085445,0.14569797816375,0.36565820190265,0.49620850050528,0.19593569995479,0.0033153016605125,0,0
46.75,0.12515549703767,0.0075966921086655,0.13275218914634,-0.00078488777717355,0.36537626853689,137.50006122256,0.12177033602194,0.39052884226574,0.49620843623324,0.17125938495178,0.0033350621387555,0,0
47,0.081499824351195,0.021813106298748,0.10331293064994,-0.00082297121803993,0.36539176147247,113.00180410697,0.077561517546258,0.41284841347071,0.49620837193237,0.14995943518264,0.0033481813253538,0,0
47.25,0.079971417839714,0.0072119701370482,0.087183387976762,-0.00090890021703414,0.3654256670699,82.291896928432,0.07595442099444,0.43121184272854,0.49620832173174,0.13344105333343,0.0033538773459723,0,0
47.5,0.072344958737886,-0.005348385428468,0.066996573309418,-0.0010532788643366,0.36548352718711,44.669509833694,0.067831039383107,0.44482255419789,0.49620830669707,0.12191784244562,0.0033453515227601,0,0
47.75,0.064692526264475,-0.0099739435008651,0.05471858276361,-0.0012410611691572,0.36555976513238,0.45828962796753,0.058360966851091,0.4531957865611,0.49620834650944,0.11582331048162,0.0033234696176595,0,0
48,0.073066769382336,-0.0071190960354652,0.065947673346871,-0.0014254829358044,0.36563997816407,-47.657252710698,0.066486758047769,0.45568436184299,0.49620845343076,0.11558948534243,0.00329089177296,0,0
48.25,0.07923159820527,-0.0061488960018048,0.073082702203465,-0.0015423991518759,0.36569952215794,-95.035401811975,0.072983979947922,0.45262958333774,0.49620862737462,0.12055855745175,0.0032595355033185,0,0
48.5,0.080458361752288,-0.0093022902756544,0.071156071476633,-0.0015403441084557,0.36574119461246,-136.77768807367,0.073695320460695,0.44509445281707,0.49620885251985,0.12871400061102,0.00321956595099,0,0
48.75,0.067155021289654,-0.010954631720137,0.056200389569516,-0.0014089325406479,0.36577347161423,-169.14580280594,0.058340525893435,0.43631324544175,0.4962090992587,0.13665638775513,0.0031730967466504,0,0
49,0.075469264942273,-0.01242780388083,0.063041461061443,-0.0011878080353011,0.36581088719362,-189.88894694064,0.064442536847436,0.4286637207287,0.49620933295635,0.14247813087197,0.0031216128339213,0,0
49.25,0.099144670497484,-0.014482337165679,0.084662333331806,-0.00094891772043518,0.36589136764554,-197.98723653649,0.091850267835697,0.42279523542773,0.49620952457579,0.14643274899439,0.0030704282878111,0,0
49.5,0.095456496581528,-0.016107462930506,0.079349033651022,-0.00076232097158439,0.36598984464808,-193.61264695069,0.086805678295602,0.41867717129994,0.49620965594145,0.14999382969504,0.003090432992647,0,0
49.75,0.071755933600094,-0.0066067999099083,0.065149133690185,-0.0006669958933004,0.3661297200551,-178.47333286334,0.06214495767525,0.41332422001374,0.4962097177074,0.15574832359171,0.0031607241635534,0,0
50,0.063150697699331,-0.009611633038613,0.053539064660718,-0.00065949398078357,0.3663533996724,-156.06967678889,0.056900539781377,0.40507854632237,0.49620970504919,0.16484112804286,0.0032297367752366,0,0
50.25,0.079131879584628,-0.0055391654141068,0.073592714170521,-0.00070238293546191,0.36661781876574,-131.26541548212,0.072041393665056,0.39293397445322,0.49620961695144,0.17842916810664,0.003290982329047,0,0
50.5,0.091704518211081,0.0006462925569209,0.092350810768002,-0.00074950381227775,0.36690834164621,-109.04174315505,0.083786545474981,0.37663504430265,0.49620945935491,0.19565190350828,0.0033436629601406,0,0
50.75,0.076018566547966,-0.002443450949536,0.07357511559843,-0.00077158053462305,0.36719346401141,-93.084757092281,0.068210230788544,0.35703352900887,0.49620924722023,0.21543698282719,0.0033908557626677,0,0
51,0.09105715411196,-0.0066024722408842,0.084454681871075,-0.00076268253611564,0.36744246643618,-85.140631911023,0.077308598635732,0.33652351469457,0.49620900131021,0.23641614954454,0.0034428645793926,0,0
51.25,0.094699061583652,-0.0034162347296492,0.091282826854003,-0.00072922683202756,0.36764414650147,-85.319929791396,0.082464418714892,0.31416738694309,0.49620874052785,0.25878941098171,0.0035463290130855,0,0
51.5,0.08621837438952,-0.0081094166285451,0.078108957760975,-0.00067687050534214,0.36780706542874,-92.589006703742,0.070393341193187,0.29064196634341,0.49620847448606,0.28328813546136,0.0036820711921094,0,0
51.75,0.1498474190585,-0.021256321336615,0.12859109772188,-0.00060594308209299,0.36795605252503,-104.84991734622,0.12498934747359,0.26549930712875,0.49620820098199,0.30918393860677,0.0038192239802922,0,0
52,0.14630744067976,-0.020284440699983,0.12602299997978,-0.00051675877790802,0.36814211221887,-119.00895503281,0.12261729651138,0.23915887216718,0.49620791032994,0.33498415713698,0.0039468665553219,0,0
52.25,0.14869043103275,-0.030310734872942,0.1183796961598,-0.00041704256319541,0.36833739531027,-131.71716678312,0.11901945000503,0.21371481253919,0.49620759448479,0.35927941571775,0.0040600664960971,0,0
52.5,0.15679779682121,-0.03305605257071,0.1237417442505,-0.00032121936802856,0.36850453545537,-140.57969911347,0.1200314097798,0.19079615830278,0.49620725485187,0.38019560305001,0.004153681516079,0,0
52.75,0.19469971420694,-0.03142586497186,0.16327384923508,-0.00023839565162219,0.36867476136538,-144.88649673727,0.16177999816852,0.17204393845674,0.49620690203406,0.39608723350462,0.0042233735337797,0,0
53,0.18378482466521,-0.03816851675018,0.14561630791503,-0.00015798664594766,0.36885745456269,-145.37424232238,0.14872045371149,0.15832470487867,0.49620654664495,0.40678351467896,0.0042667526633803,0,0
53.25,0.19844770056648,-0.041897300371115,0.15655040019537,-4.9437627589839e-05,0.36902019867001,-143.52650666268,0.15829019180947,0.15014455373623,0.49620618918119,0.41229698800464,0.0042841483450735,0,0
53.5,0.23137005148919,-0.04205049341263,0.18931955807656,0.00011510056521404,0.36917224162419,-141.16161159846,0.1948333097228,0.1464375569203,0.49620581903668,0.41378968338261,0.0042789566739621,0,0
53.75,0.26635778305264,-0.047749692186804,0.21860809086584,0.00033280823369836,0.36932147592306,-140.36308549912,0.23185575113868,0.14628814648492,0.49620542339559,0.4120120290613,0.0042566910542789,0,0
54,0.26527248280461,-0.052861329139479,0.21241115366513,0.0005679758647148,0.36948733815841,-143.16749631128,0.22863159342746,0.14826437812335,0.49620499535043,0.40910580216803,0.0042254040986574,0,0
54.25,0.27130861852349,-0.053779746260068,0.21752887226342,0.00077685024165093,0.36968087338929,-150.6788635503,0.23253940054378,0.15077295720897,0.4962045319049,0.40664173120449,0.0041846840882729,0,0
54.5,0.25190117457278,-0.055144454320409,0.19675672025237,0.00093352867279665,0.36985231963634,-162.14189940825,0.21412103850465,0.15211945468987,0.49620402701698,0.40542633472895,0.0041389291754836,0,0
54.75,0.27769824036198,-0.048687196912712,0.22901104344927,0.0010373040312589,0.3699812014078,-174.91212104106,0.24283208289786,0.15250726802981,0.49620347417179,0.40408828594513,0.0040950834753233,0,0
55,0.2582192422986,-0.047831295862996,0.21038794643561,0.0010991541121374,0.37008676456627,-185.61513978423,0.2268836895368,0.15458261068572,0.49620288195934,0.40019373070562,0.0040485966681534,0,0
55.25,0.35881749379813,-0.05287994292077,0.30593755087736,0.0011246904812925,0.37017135487008,-191.74637432632,0.32284117238835,0.16031265817754,0.4962022857065,0.39220311816102,0.0039987367064174,0,0
55.5,0.33913129790758,-0.051150124105719,0.28798117380186,0.0011155247506505,0.3702628082911,-192.66527416818,0.30285753061092,0.17027422376923,0.49620173553549,0.37973987947581,0.0039443488865894,0,0
55.75,0.27119786992793,-0.054758156393515,0.21643971353442,0.0010843364278944,0.37036109165336,-189.55837695061,0.23246466778576,0.18428597575254,0.49620126452137,0.36356976244772,0.003886021173748,0,0
56,0.38209134729408,-0.055370758042586,0.3267205892515,0.0010569218784152,0.37044726701432,-184.61373879901,0.34309740279211,0.20130735363552,0.49620086485792,0.34488146992877,0.0038243519408821,0,0
56.25,0.41777394492703,-0.053762655602385,0.36401128932465,0.0010532645367203,0.37053002926715,-179.82483032864,0.38414436023616,0.22028525263053,0.49635674390246,0.32425072933886,0.0037548859341372,0,0
56.5,0.38363568201391,-0.059275845763653,0.32435983625026,0.001070193877216,0.37061326704913,-175.87083676517,0.34300082951803,0.24187766829188,0.4963563660254,0.30150377995669,0.0036767941909897,0,0
56.75,0.42605568996379,-0.064517075545561,0.36153861441823,0.0010854012082053,0.37071984903487,-171.62684986184,0.38779840303569,0.26525048956269,0.49635596866922,0.2767831745366,0.0040460522828176,0,0
57,0.38486866841681,-0.063351178783388,0.32151748963342,0.0010780495833403,0.37084796660453,-164.63997120881,0.34723076871225,0.29071377371012,0.49651182196191,0.24967913866433,0.0040697537224524,0,0
57.25,0.44280469464737,-0.061425150227146,0.38137954442022,0.0010482830869565,0.3709754876818,-152.2688048129,0.40432381789162,0.31801133408695,0.49651145655272,0.22157550810514,0.0038943978266031,0,0
57.5,0.40432858130363,-0.056538862067744,0.34778971923588,0.0010193886475326,0.37111028909931,-132.76550518576,0.37148675475216,0.34527970080775,0.49651112656949,0.1944834595394,0.004038750023558,0,0
57.75,0.29451617551381,-0.055986512276602,0.23852966323721,0.0010177914462806,0.37124378004678,-105.78509160195,0.26054405750219,0.37034590337184,0.49651080397151,0.17084677250966,0.0041386783204981,0,0
58,0.37671749159681,-0.058762303838456,0.31795518775835,0.0010439894311047,0.37137337814923,-72.262890261984,0.34515025561335,0.3911187492925,0.4965104453125,0.15247883925146,0.0041429205138316,0,0
58.25,0.37354979400287,-0.060451779673616,0.31309801432925,0.0010615894933823,0.37151069595952,-33.916067341444,0.34242708250132,0.40606604344756,0.49651001931472,0.14022928963393,0.0040910185553865,0,0
58.5,0.44333786417244,-0.053723583975212,0.38961428019723,0.0010210749247026,0.37166570770564,7.19475958078,0.41346468549047,0.4145849623701,0.49650952168898,0.134136386999,0.003956330236637,0,0
58.75,0.50602665960838,-0.049649266504179,0.4563773931042,0.00089834622490355,0.37184189005852,48.683923564488,0.47792165240516,0.41743924707923,0.49650896748049,0.1332585245347,0.0038309481869563,0,0
59,0.38081404350907,-0.036971611064736,0.34384243244433,0.00071465268862294,0.37202803373962,87.609573244783,0.35343223653592,0.41582145512132,0.496508372815,0.13606826562137,0.0038051094327959,0,0
59.25,0.45336742947446,-0.034994906579992,0.41837252289447,0.00052623919793777,0.372194422387,120.65236642766,0.42702210514827,0.41128360518628,0.49650774576869,0.14075811436732,0.0038351312754334,0,0
59.5,0.39651345410596,-0.041298835702918,0.35521461840304,0.00039261275816078,0.37232137095426,144.97350780001,0.36898326879975,0.40639544294065,0.4965070922013,0.14490842994642,0.0037991366652823,0,0
59.75,0.41895090769207,-0.047960871146818,0.37099003654525,0.00034324147735235,0.37243256672231,159.05045298595,0.39046149422821,0.40252298179547,0.49650642437858,0.14757966356315,0.0036490611018508,0,0
60,0.38752846147392,-0.049967112607345,0.33756134886657,0.00036365439866645,0.37253001013416,162.66521429195,0.35877475423878,0.39987963250652,0.49650576019385,0.14952051816785,0.0035875305659656,0,0
60.25,0.37109528589796,-0.051541416207964,0.31955386969,0.00041097518608154,0.37261211126954,156.35170557814,0.34127712889675,0.39683479871553,0.4965051164631,0.15304906864283,0.0035764476205902,0,0
60.5,0.47649805616757,-0.052163890941839,0.42433416522573,0.00044886405505917,0.37268140079943,141.37322598944,0.44683512692267,0.39114273735359,0.49650450828827,0.16034829680814,0.0036869591460845,0,0
60.75,0.55360116807046,-0.051672129670873,0.50192903839959,0.00047262794737362,0.37275694017822,120.38229069837,0.52488948638573,0.38052439156629,0.4965039566146,0.17291587730255,0.0037219926984758,0,0
61,0.36235422539404,-0.049924530018522,0.31242969537552,0.00050162269449741,0.37283848215525,97.606579918207,0.33291362799218,0.36498415642874,0.49650349238414,0.19020646096019,0.0037605307258261,0,0
61.25,0.32683018294311,-0.052461782611283,0.27436840033182,0.00055370991691614,0.37292404202425,77.78536000877,0.2973734944991,0.34513811616405,0.49650314661493,0.21142270289148,0.0037315681441317,0,0
61.5,0.33038805946806,-0.055134592235732,0.27525346723232,0.00063374325070814,0.37300343248427,64.636003587527,0.3009761714916,0.32208382661373,0.49650293031395,0.23549650372758,0.0037227224983235,0,0
61.75,0.38963055067457,-0.056096559288657,0.33353399138591,0.00073583586421617,0.37308434056063,60.040202684793,0.36079661997338,0.29656823688953,0.49650282063126,0.26148144273076,0.0037259486927596,0,0
62,0.38571896958655,-0.053652226514538,0.33206674307201,0.00084404241185344,0.37317017151585,64.055803076097,0.35712091753601,0.26950280110156,0.49650276810599,0.28872576746507,0.0036719311066577,0,0
62.25,0.37468130852982,-0.050039788824017,0.3246415197058,0.00093917600461187,0.37326263429449,75.189503335664,0.34596515320151,0.24144420267087,0.49650272421165,0.31676263361904,0.0036208402768376,0,0
62.5,0.3973691070522,-0.045290625519113,0.35207848153308,0.0010129518187779,0.37337398886463,90.82012440715,0.36939290738418,0.21294993697138,0.49650266984206,0.34463942462475,0.0036613931649659,0,0
62.75,0.43167870479553,-0.047114265177468,0.38456443961806,0.001068264082087,0.37351116738422,107.9208570529,0.40415440505277,0.18540894190014,0.49650262143802,0.37098430076706,0.0037508770811789,0,0
63,0.39147748991816,-0.044812336340536,0.34666515357763,0.0011082259150845,0.37364608856504,123.78224583771,0.36428994616043,0.16036739978762,0.49650261037663,0.39392513601645,0.0037802963082842,0,0
63.25,0.35560295495647,-0.03772804185018,0.3178749131063,0.0011379624271318,0.37375536126809,136.37672767254,0.32915688958038,0.13948683665999,0.49650265636418,0.41162887684625,0.0037361475793755,0,0
63.5,0.39231047637329,-0.037764030244229,0.35454644612907,0.0011702476535673,0.37385087294238,144.56178177273,0.36674830351592,0.12462694028584,0.49650275896102,0.42300836214666,0.0037234554489214,0,0
63.75,0.42295493874648,-0.038127403737624,0.38482753500886,0.0012141658883166,0.37391265248785,148.3614573737,0.39790339226292,0.11603243272787,0.49650290935249,0.42827078664419,0.0037546986006243,0,0
64,0.37956055405418,-0.034163251653502,0.34539730240068,0.0012633604787426,0.37395194881222,148.99210231595,0.35443282302122,0.11306512411514,0.49650310450288,0.42846343360571,0.003841098930896,0,0
64.25,0.36179195679574,-0.02639166001996,0.33540029677578,0.0013026990373264,0.37399052234284,148.33910565022,0.33652662402027,0.1143504602709,0.49650334950826,0.4251071925393,0.0038960590903952,0,0
64.5,0.33424062166918,-0.035542546189167,0.29869807548002,0.0013211412315108,0.37402442464115,148.33179580541,0.30848858990241,0.11849690702241,0.49650365008323,0.4196655972421,0.0039189382825857,0,0
64.75,0.33403883715856,-0.039644765972216,0.29439407118634,0.0013177604281635,0.37404855046514,150.72724749703,0.30789617373751,0.12370260111853,0.49650400365954,0.41385574787522,0.003915553807295,0,0
65,0.36525575606167,-0.04015191993152,0.32510383613015,0.0013004562373385,0.37407256904106,156.97459082912,0.33981005240371,0.12869398460475,0.49650439371212,0.40895885127283,0.003903940049167,0,0
65.25,0.32928873030681,-0.042143997549412,0.2871447327574,0.0012785695177099,0.37409931414158,167.58404948862,0.30431839278328,0.1327076037991,0.49650479016138,0.40470800791048,0.0039047844178425,0,0
65.5,0.37885049543085,-0.042503878143323,0.33634661728753,0.0012559537640832,0.37412841859795,181.34273984789,0.35406855482583,0.13698991087092,0.49650515875736,0.39979279299001,0.0039146452549777,0,0
65.75,0.39225902541707,-0.040028562317268,0.3522304630998,0.0012326040108662,0.374164623976,195.36907965809,0.36738290683673,0.14261179494435,0.49650547540008,0.39241288810687,0.0039608093763932,0,0
66,0.38365244202799,-0.039164680603805,0.34448776142418,0.0012121146980334,0.37420961507547,206.30318657994,0.35824896385034,0.15175617027867,0.49650573312085,0.38101480434879,0.0040195211785519,0,0
66.25,0.40585853437234,-0.038009566303397,0.36784896806894,0.0012074345300344,0.37426028649867,211.83491223473,0.38065665924535,0.16475083085055,0.49650593524629,0.36548682303612,0.0040632903081469,0,0
66.5,0.41498021657592,-0.039602119416154,0.37537809715977,0.0012381279038193,0.37431294903918,211.59600845656,0.38990720653827,0.1817161737391,0.4965060848297,0.3466286551265,0.0040796429603402,0,0
66.75,0.41816667186932,-0.04232732536601,0.37583934650331,0.0013151900010503,0.37437210632337,207.03129534718,0.39304930056995,0.20140977324567,0.49650618503254,0.32519478853816,0.004135107968706,0,0
67,0.37187772548099,-0.041433820099369,0.33044390538162,0.0014247306315031,0.37442635183983,200.36397812737,0.34685037418576,0.22354687384461,0.49650624924873,0.30156417920637,0.0042770634724312,0,0
67.25,0.35507405637272,-0.04336520456198,0.31170885181074,0.0015302212727844,0.37448912487697,193.08808109196,0.32879187020223,0.24792493754487,0.49650630484312,0.27584550948008,0.0043427091114511,0,0
67.5,0.45611921451651,-0.04195204506146,0.41416716945505,0.0015962638276421,0.37456100528043,184.79061811813,0.43046719489926,0.27382796135088,0.49650638205504,0.24876653479871,0.004301906974999,0,0
67.75,0.44629469526389,-0.0385799594215,0.40771473584239,0.0016114701917474,0.37463008056412,173.13207558884,0.42196231353329,0.30064688259126,0.49650649965816,0.22150923846297,0.004238128269478,0,0
68,0.41926696146359,-0.039911634279187,0.3793553271844,0.0015878051367924,0.37468942260139,155.09186589041,0.39490983345513,0.32649659139082,0.49650666336418,0.19602496255993,0.0041969279864168,0,0
68.25,0.40605644092482,-0.038397984622804,0.36765845630202,0.0015443103206503,0.37473406873971,128.67532023507,0.38126595165709,0.34994145307732,0.49650687594728,0.17391605881989,0.0041521488193845,0,0
